horodatage,media,reussis,echecs
2026-06-12T17:52:00,le_telegramme,843,1
2026-06-12T17:52:00,les_echos,21198,1054
2026-06-12T17:52:00,nice_matin,21025,430
2026-06-12T17:52:00,paris_match,20453,1799
2026-06-12T17:52:00,sud_ouest,0,844
2026-06-12T17:52:00,telerama,22143,109
2026-06-12T17:52:00,valeurs_actuelles,22057,195
2026-06-12T18:05:38,atlantico,717,190
2026-06-12T18:05:38,challenges,907,0
2026-06-12T18:05:38,l_opinion,562,345
2026-06-12T18:05:38,la_depeche,907,0
2026-06-12T18:05:38,le_capital,22306,9
2026-06-12T18:05:38,le_figaro,13619,8683
2026-06-12T18:05:38,le_journal_du_dimanche,22115,200
2026-06-12T18:05:38,le_monde,5029,11635
2026-06-12T18:05:38,le_nouvel_observateur,21867,448
2026-06-12T18:05:38,le_telegramme,906,1
2026-06-12T18:05:38,les_echos,21231,1084
2026-06-12T18:05:38,nice_matin,21081,437
2026-06-12T18:05:38,paris_match,20513,1802
2026-06-12T18:05:38,sud_ouest,0,907
2026-06-12T18:05:38,telerama,22206,109
2026-06-12T18:05:38,valeurs_actuelles,22120,195
2026-06-12T18:20:35,atlantico,717,253
2026-06-12T18:20:35,challenges,970,0
2026-06-12T18:20:35,l_opinion,620,350
2026-06-12T18:20:35,la_depeche,970,0
2026-06-12T18:20:35,le_capital,22369,9
2026-06-12T18:20:35,le_figaro,13665,8700
2026-06-12T18:20:35,le_journal_du_dimanche,22177,201
2026-06-12T18:20:35,le_monde,5029,11698
2026-06-12T18:20:35,le_nouvel_observateur,21926,452
2026-06-12T18:20:35,le_telegramme,969,1
2026-06-12T18:20:35,les_echos,21270,1108
2026-06-12T18:20:35,nice_matin,21137,444
2026-06-12T18:20:35,paris_match,20575,1803
2026-06-12T18:20:35,sud_ouest,0,970
2026-06-12T18:20:35,telerama,22269,109
2026-06-12T18:20:35,valeurs_actuelles,22183,195
2026-06-12T18:35:15,atlantico,717,316
2026-06-12T18:35:15,challenges,1033,0
2026-06-12T18:35:15,l_opinion,676,357
2026-06-12T18:35:15,la_depeche,1032,1
2026-06-12T18:35:15,le_capital,22432,9
2026-06-12T18:35:15,le_figaro,13706,8722
2026-06-12T18:35:15,le_journal_du_dimanche,22240,201
2026-06-12T18:35:15,le_monde,5029,11761
2026-06-12T18:35:15,le_nouvel_observateur,21986,455
2026-06-12T18:35:15,le_telegramme,1032,1
2026-06-12T18:35:15,les_echos,21321,1120
2026-06-12T18:35:15,nice_matin,21194,450
2026-06-12T18:35:15,paris_match,20620,1821
2026-06-12T18:35:15,sud_ouest,0,1033
2026-06-12T18:35:15,telerama,22332,109
2026-06-12T18:35:15,valeurs_actuelles,22246,195
2026-06-12T18:49:13,atlantico,717,379
2026-06-12T18:49:13,challenges,1096,0
2026-06-12T18:49:13,l_opinion,731,365
2026-06-12T18:49:13,la_depeche,1095,1
2026-06-12T18:49:13,le_capital,22495,9
2026-06-12T18:49:13,le_figaro,13747,8744
2026-06-12T18:49:13,le_journal_du_dimanche,22303,201
2026-06-12T18:49:13,le_monde,5029,11824
2026-06-12T18:49:13,le_nouvel_observateur,22046,458
2026-06-12T18:49:13,le_telegramme,1095,1
2026-06-12T18:49:13,les_echos,21377,1127
2026-06-12T18:49:13,nice_matin,21249,458
2026-06-12T18:49:13,paris_match,20674,1830
2026-06-12T18:49:13,sud_ouest,0,1096
2026-06-12T18:49:13,telerama,22395,109
2026-06-12T18:49:13,valeurs_actuelles,22309,195
2026-06-12T19:04:42,atlantico,717,442
2026-06-12T19:04:42,challenges,1159,0
2026-06-12T19:04:42,l_opinion,790,369
2026-06-12T19:04:42,la_depeche,1158,1
2026-06-12T19:04:42,le_capital,22557,10
2026-06-12T19:04:42,le_figaro,13750,8804
2026-06-12T19:04:42,le_journal_du_dimanche,22366,201
2026-06-12T19:04:42,le_monde,5029,11887
2026-06-12T19:04:42,le_nouvel_observateur,22109,458
2026-06-12T19:04:42,le_telegramme,1158,1
2026-06-12T19:04:42,les_echos,21435,1132
2026-06-12T19:04:42,nice_matin,21304,466
2026-06-12T19:04:42,paris_match,20731,1836
2026-06-12T19:04:42,sud_ouest,0,1159
2026-06-12T19:04:42,telerama,22458,109
2026-06-12T19:04:42,valeurs_actuelles,22372,195
2026-06-12T19:19:35,atlantico,717,505
2026-06-12T19:19:35,challenges,1221,1
2026-06-12T19:19:35,l_opinion,851,371
2026-06-12T19:19:35,la_depeche,1221,1
2026-06-12T19:19:35,le_capital,22620,10
2026-06-12T19:19:35,le_figaro,13750,8867
2026-06-12T19:19:35,le_journal_du_dimanche,22428,202
2026-06-12T19:19:35,le_monde,5029,11950
2026-06-12T19:19:35,le_nouvel_observateur,22172,458
2026-06-12T19:19:35,le_telegramme,1221,1
2026-06-12T19:19:35,les_echos,21481,1149
2026-06-12T19:19:35,nice_matin,21360,473
2026-06-12T19:19:35,paris_match,20791,1839
2026-06-12T19:19:35,sud_ouest,0,1222
2026-06-12T19:19:35,telerama,22518,112
2026-06-12T19:19:35,valeurs_actuelles,22435,195
2026-06-12T19:37:26,atlantico,717,568
2026-06-12T19:37:26,challenges,1274,11
2026-06-12T19:37:26,l_opinion,908,377
2026-06-12T19:37:26,la_depeche,1284,1
2026-06-12T19:37:26,le_capital,22683,10
2026-06-12T19:37:26,le_figaro,13778,8902
2026-06-12T19:37:26,le_journal_du_dimanche,22490,203
2026-06-12T19:37:26,le_monde,5029,12013
2026-06-12T19:37:26,le_nouvel_observateur,22233,460
2026-06-12T19:37:26,le_telegramme,1284,1
2026-06-12T19:37:26,les_echos,21533,1160
2026-06-12T19:37:26,nice_matin,21414,482
2026-06-12T19:37:26,paris_match,20850,1843
2026-06-12T19:37:26,sud_ouest,0,1285
2026-06-12T19:37:26,telerama,22581,112
2026-06-12T19:37:26,valeurs_actuelles,22498,195
2026-06-12T19:55:51,atlantico,717,631
2026-06-12T19:55:51,challenges,1316,32
2026-06-12T19:55:51,l_opinion,962,386
2026-06-12T19:55:51,la_depeche,1347,1
2026-06-12T19:55:51,le_capital,22746,10
2026-06-12T19:55:51,le_figaro,13805,8938
2026-06-12T19:55:51,le_journal_du_dimanche,22552,204
2026-06-12T19:55:51,le_monde,5029,12076
2026-06-12T19:55:51,le_nouvel_observateur,22293,463
2026-06-12T19:55:51,le_telegramme,1347,1
2026-06-12T19:55:51,les_echos,21587,1169
2026-06-12T19:55:51,nice_matin,21469,490
2026-06-12T19:55:51,paris_match,20909,1847
2026-06-12T19:55:51,sud_ouest,0,1348
2026-06-12T19:55:51,telerama,22644,112
2026-06-12T19:55:51,valeurs_actuelles,22561,195
2026-06-12T20:14:20,atlantico,717,694
2026-06-12T20:14:20,challenges,1361,50
2026-06-12T20:14:20,l_opinion,1005,406
2026-06-12T20:14:20,la_depeche,1410,1
2026-06-12T20:14:20,le_capital,22809,10
2026-06-12T20:14:20,le_figaro,13830,8976
2026-06-12T20:14:20,le_journal_du_dimanche,22613,206
2026-06-12T20:14:20,le_monde,5029,12139
2026-06-12T20:14:20,le_nouvel_observateur,22354,465
2026-06-12T20:14:20,le_telegramme,1410,1
2026-06-12T20:14:20,les_echos,21639,1180
2026-06-12T20:14:20,nice_matin,21524,498
2026-06-12T20:14:20,paris_match,20970,1849
2026-06-12T20:14:20,sud_ouest,0,1411
2026-06-12T20:14:20,telerama,22707,112
2026-06-12T20:14:20,valeurs_actuelles,22624,195
2026-06-12T20:33:18,atlantico,717,757
2026-06-12T20:33:18,challenges,1408,66
2026-06-12T20:33:18,l_opinion,1041,433
2026-06-12T20:33:18,la_depeche,1472,2
2026-06-12T20:33:18,le_capital,22872,10
2026-06-12T20:33:18,le_figaro,13868,9001
2026-06-12T20:33:18,le_journal_du_dimanche,22675,207
2026-06-12T20:33:18,le_monde,5029,12202
2026-06-12T20:33:18,le_nouvel_observateur,22416,466
2026-06-12T20:33:18,le_telegramme,1473,1
2026-06-12T20:33:18,les_echos,21687,1195
2026-06-12T20:33:18,nice_matin,21580,505
2026-06-12T20:33:18,paris_match,21031,1851
2026-06-12T20:33:18,sud_ouest,0,1474
2026-06-12T20:33:18,telerama,22770,112
2026-06-12T20:33:18,valeurs_actuelles,22686,196
2026-06-12T20:49:36,atlantico,717,820
2026-06-12T20:49:36,challenges,1447,90
2026-06-12T20:49:36,l_opinion,1041,496
2026-06-12T20:49:36,la_depeche,1535,2
2026-06-12T20:49:36,le_capital,22935,10
2026-06-12T20:49:36,le_figaro,13905,9027
2026-06-12T20:49:36,le_journal_du_dimanche,22737,208
2026-06-12T20:49:36,le_monde,5029,12265
2026-06-12T20:49:36,le_nouvel_observateur,22477,468
2026-06-12T20:49:36,le_telegramme,1536,1
2026-06-12T20:49:36,les_echos,21730,1215
2026-06-12T20:49:36,nice_matin,21635,513
2026-06-12T20:49:36,paris_match,21089,1856
2026-06-12T20:49:36,sud_ouest,0,1537
2026-06-12T20:49:36,telerama,22833,112
2026-06-12T20:49:36,valeurs_actuelles,22749,196
2026-06-12T21:03:33,atlantico,717,883
2026-06-12T21:03:33,challenges,1487,113
2026-06-12T21:03:33,l_opinion,1069,531
2026-06-12T21:03:33,la_depeche,1598,2
2026-06-12T21:03:33,le_capital,22998,10
2026-06-12T21:03:33,le_figaro,13954,9041
2026-06-12T21:03:33,le_journal_du_dimanche,22798,210
2026-06-12T21:03:33,le_monde,5029,12328
2026-06-12T21:03:33,le_nouvel_observateur,22539,469
2026-06-12T21:03:33,le_telegramme,1599,1
2026-06-12T21:03:33,les_echos,21772,1236
2026-06-12T21:03:33,nice_matin,21697,514
2026-06-12T21:03:33,paris_match,21149,1859
2026-06-12T21:03:33,sud_ouest,0,1600
2026-06-12T21:03:33,telerama,22896,112
2026-06-12T21:03:33,valeurs_actuelles,22812,196
2026-06-12T21:17:00,atlantico,717,946
2026-06-12T21:17:00,challenges,1531,132
2026-06-12T21:17:00,l_opinion,1125,538
2026-06-12T21:17:00,la_depeche,1661,2
2026-06-12T21:17:00,le_capital,23061,10
2026-06-12T21:17:00,le_figaro,13993,9065
2026-06-12T21:17:00,le_journal_du_dimanche,22861,210
2026-06-12T21:17:00,le_monde,5029,12391
2026-06-12T21:17:00,le_nouvel_observateur,22598,473
2026-06-12T21:17:00,le_telegramme,1662,1
2026-06-12T21:17:00,les_echos,21823,1248
2026-06-12T21:17:00,nice_matin,21760,514
2026-06-12T21:17:00,paris_match,21207,1864
2026-06-12T21:17:00,sud_ouest,0,1663
2026-06-12T21:17:00,telerama,22959,112
2026-06-12T21:17:00,valeurs_actuelles,22875,196
2026-06-12T21:30:34,atlantico,717,1009
2026-06-12T21:30:34,challenges,1574,152
2026-06-12T21:30:34,l_opinion,1175,551
2026-06-12T21:30:34,la_depeche,1724,2
2026-06-12T21:30:34,le_capital,23124,10
2026-06-12T21:30:34,le_figaro,14026,9095
2026-06-12T21:30:34,le_journal_du_dimanche,22922,212
2026-06-12T21:30:34,le_monde,5029,12454
2026-06-12T21:30:34,le_nouvel_observateur,22659,475
2026-06-12T21:30:34,le_telegramme,1725,1
2026-06-12T21:30:34,les_echos,21877,1257
2026-06-12T21:30:34,nice_matin,21822,515
2026-06-12T21:30:34,paris_match,21268,1866
2026-06-12T21:30:34,sud_ouest,0,1726
2026-06-12T21:30:34,telerama,23022,112
2026-06-12T21:30:34,valeurs_actuelles,22938,196
2026-06-12T21:44:03,atlantico,717,1072
2026-06-12T21:44:03,challenges,1618,171
2026-06-12T21:44:03,l_opinion,1230,559
2026-06-12T21:44:03,la_depeche,1787,2
2026-06-12T21:44:03,le_capital,23187,10
2026-06-12T21:44:03,le_figaro,14066,9118
2026-06-12T21:44:03,le_journal_du_dimanche,22985,212
2026-06-12T21:44:03,le_monde,5029,12517
2026-06-12T21:44:03,le_nouvel_observateur,22720,477
2026-06-12T21:44:03,le_telegramme,1788,1
2026-06-12T21:44:03,les_echos,21924,1273
2026-06-12T21:44:03,nice_matin,21884,516
2026-06-12T21:44:03,paris_match,21327,1870
2026-06-12T21:44:03,sud_ouest,0,1789
2026-06-12T21:44:03,telerama,23085,112
2026-06-12T21:44:03,valeurs_actuelles,23001,196
2026-06-12T21:59:08,atlantico,717,1135
2026-06-12T21:59:08,challenges,1654,198
2026-06-12T21:59:08,l_opinion,1290,562
2026-06-12T21:59:08,la_depeche,1850,2
2026-06-12T21:59:08,le_capital,23250,10
2026-06-12T21:59:08,le_figaro,14097,9150
2026-06-12T21:59:08,le_journal_du_dimanche,23048,212
2026-06-12T21:59:08,le_monde,5029,12580
2026-06-12T21:59:08,le_nouvel_observateur,22782,478
2026-06-12T21:59:08,le_telegramme,1851,1
2026-06-12T21:59:08,les_echos,21972,1288
2026-06-12T21:59:08,nice_matin,21947,516
2026-06-12T21:59:08,paris_match,21387,1873
2026-06-12T21:59:08,sud_ouest,0,1852
2026-06-12T21:59:08,telerama,23148,112
2026-06-12T21:59:08,valeurs_actuelles,23064,196
2026-06-12T22:15:50,atlantico,717,1198
2026-06-12T22:15:50,challenges,1697,218
2026-06-12T22:15:50,l_opinion,1350,565
2026-06-12T22:15:50,la_depeche,1913,2
2026-06-12T22:15:50,le_capital,23313,10
2026-06-12T22:15:50,le_figaro,14133,9177
2026-06-12T22:15:50,le_journal_du_dimanche,23111,212
2026-06-12T22:15:50,le_monde,5029,12643
2026-06-12T22:15:50,le_nouvel_observateur,22842,481
2026-06-12T22:15:50,le_telegramme,1909,6
2026-06-12T22:15:50,les_echos,22015,1308
2026-06-12T22:15:50,nice_matin,22010,516
2026-06-12T22:15:50,paris_match,21447,1876
2026-06-12T22:15:50,sud_ouest,0,1915
2026-06-12T22:15:50,telerama,23211,112
2026-06-12T22:15:50,valeurs_actuelles,23127,196
2026-06-12T22:32:37,atlantico,717,1261
2026-06-12T22:32:37,challenges,1744,234
2026-06-12T22:32:37,l_opinion,1407,571
2026-06-12T22:32:37,la_depeche,1976,2
2026-06-12T22:32:37,le_capital,23376,10
2026-06-12T22:32:37,le_figaro,14169,9204
2026-06-12T22:32:37,le_journal_du_dimanche,23172,214
2026-06-12T22:32:37,le_monde,5029,12706
2026-06-12T22:32:37,le_nouvel_observateur,22903,483
2026-06-12T22:32:37,le_telegramme,1971,7
2026-06-12T22:32:37,les_echos,22067,1319
2026-06-12T22:32:37,nice_matin,22073,516
2026-06-12T22:32:37,paris_match,21508,1878
2026-06-12T22:32:37,sud_ouest,0,1978
2026-06-12T22:32:37,telerama,23274,112
2026-06-12T22:32:37,valeurs_actuelles,23190,196
2026-06-12T22:48:55,atlantico,717,1324
2026-06-12T22:48:55,challenges,1794,247
2026-06-12T22:48:55,l_opinion,1467,574
2026-06-12T22:48:55,la_depeche,2039,2
2026-06-12T22:48:55,le_capital,23439,10
2026-06-12T22:48:55,le_figaro,14215,9221
2026-06-12T22:48:55,le_journal_du_dimanche,23235,214
2026-06-12T22:48:55,le_monde,5029,12769
2026-06-12T22:48:55,le_nouvel_observateur,22963,486
2026-06-12T22:48:55,le_telegramme,2033,8
2026-06-12T22:48:55,les_echos,22123,1326
2026-06-12T22:48:55,nice_matin,22136,516
2026-06-12T22:48:55,paris_match,21568,1881
2026-06-12T22:48:55,sud_ouest,0,2041
2026-06-12T22:48:55,telerama,23337,112
2026-06-12T22:48:55,valeurs_actuelles,23253,196
2026-06-12T23:06:23,atlantico,717,1387
2026-06-12T23:06:23,challenges,1841,263
2026-06-12T23:06:23,l_opinion,1525,579
2026-06-12T23:06:23,la_depeche,2102,2
2026-06-12T23:06:23,le_capital,23502,10
2026-06-12T23:06:23,le_figaro,14247,9252
2026-06-12T23:06:23,le_journal_du_dimanche,23298,214
2026-06-12T23:06:23,le_monde,5029,12832
2026-06-12T23:06:23,le_nouvel_observateur,23026,486
2026-06-12T23:06:23,le_telegramme,2096,8
2026-06-12T23:06:23,les_echos,22169,1343
2026-06-12T23:06:23,nice_matin,22198,517
2026-06-12T23:06:23,paris_match,21627,1885
2026-06-12T23:06:23,sud_ouest,0,2104
2026-06-12T23:06:23,telerama,23400,112
2026-06-12T23:06:23,valeurs_actuelles,23316,196
2026-06-12T23:23:35,atlantico,717,1450
2026-06-12T23:23:35,challenges,1886,281
2026-06-12T23:23:35,l_opinion,1583,584
2026-06-12T23:23:35,la_depeche,2165,2
2026-06-12T23:23:35,le_capital,23565,10
2026-06-12T23:23:35,le_figaro,14281,9281
2026-06-12T23:23:35,le_journal_du_dimanche,23358,217
2026-06-12T23:23:35,le_monde,5029,12895
2026-06-12T23:23:35,le_nouvel_observateur,23087,488
2026-06-12T23:23:35,le_telegramme,2159,8
2026-06-12T23:23:35,les_echos,22210,1365
2026-06-12T23:23:35,nice_matin,22261,517
2026-06-12T23:23:35,paris_match,21687,1888
2026-06-12T23:23:35,sud_ouest,0,2167
2026-06-12T23:23:35,telerama,23463,112
2026-06-12T23:23:35,valeurs_actuelles,23379,196
2026-06-12T23:38:54,atlantico,717,1513
2026-06-12T23:38:54,challenges,1933,297
2026-06-12T23:38:54,l_opinion,1639,591
2026-06-12T23:38:54,la_depeche,2228,2
2026-06-12T23:38:54,le_capital,23628,10
2026-06-12T23:38:54,le_figaro,14307,9318
2026-06-12T23:38:54,le_journal_du_dimanche,23419,219
2026-06-12T23:38:54,le_monde,5029,12958
2026-06-12T23:38:54,le_nouvel_observateur,23147,491
2026-06-12T23:38:54,le_telegramme,2222,8
2026-06-12T23:38:54,les_echos,22262,1376
2026-06-12T23:38:54,nice_matin,22324,517
2026-06-12T23:38:54,paris_match,21744,1894
2026-06-12T23:38:54,sud_ouest,0,2230
2026-06-12T23:38:54,telerama,23526,112
2026-06-12T23:38:54,valeurs_actuelles,23442,196
2026-06-12T23:53:34,atlantico,717,1576
2026-06-12T23:53:34,challenges,1987,306
2026-06-12T23:53:34,l_opinion,1696,597
2026-06-12T23:53:34,la_depeche,2291,2
2026-06-12T23:53:34,le_capital,23691,10
2026-06-12T23:53:34,le_figaro,14346,9342
2026-06-12T23:53:34,le_journal_du_dimanche,23482,219
2026-06-12T23:53:34,le_monde,5029,13021
2026-06-12T23:53:34,le_nouvel_observateur,23207,494
2026-06-12T23:53:34,le_telegramme,2285,8
2026-06-12T23:53:34,les_echos,22316,1385
2026-06-12T23:53:34,nice_matin,22387,517
2026-06-12T23:53:34,paris_match,21806,1895
2026-06-12T23:53:34,sud_ouest,0,2293
2026-06-12T23:53:34,telerama,23588,113
2026-06-12T23:53:34,valeurs_actuelles,23505,196
2026-06-13T00:09:13,atlantico,717,1639
2026-06-13T00:09:13,challenges,2036,320
2026-06-13T00:09:13,l_opinion,1732,624
2026-06-13T00:09:13,la_depeche,2354,2
2026-06-13T00:09:13,le_capital,23754,10
2026-06-13T00:09:13,le_figaro,14385,9366
2026-06-13T00:09:13,le_journal_du_dimanche,23545,219
2026-06-13T00:09:13,le_monde,5029,13084
2026-06-13T00:09:13,le_nouvel_observateur,23269,495
2026-06-13T00:09:13,le_telegramme,2348,8
2026-06-13T00:09:13,les_echos,22372,1392
2026-06-13T00:09:13,nice_matin,22450,517
2026-06-13T00:09:13,paris_match,21867,1897
2026-06-13T00:09:13,sud_ouest,0,2356
2026-06-13T00:09:13,telerama,23651,113
2026-06-13T00:09:13,valeurs_actuelles,23567,197
2026-06-13T00:25:26,atlantico,717,1702
2026-06-13T00:25:26,challenges,2076,343
2026-06-13T00:25:26,l_opinion,1753,666
2026-06-13T00:25:26,la_depeche,2417,2
2026-06-13T00:25:26,le_capital,23817,10
2026-06-13T00:25:26,le_figaro,14424,9390
2026-06-13T00:25:26,le_journal_du_dimanche,23608,219
2026-06-13T00:25:26,le_monde,5029,13147
2026-06-13T00:25:26,le_nouvel_observateur,23331,496
2026-06-13T00:25:26,le_telegramme,2411,8
2026-06-13T00:25:26,les_echos,22427,1400
2026-06-13T00:25:26,nice_matin,22513,517
2026-06-13T00:25:26,paris_match,21928,1899
2026-06-13T00:25:26,sud_ouest,0,2419
2026-06-13T00:25:26,telerama,23714,113
2026-06-13T00:25:26,valeurs_actuelles,23629,198
2026-06-13T00:40:25,atlantico,717,1765
2026-06-13T00:40:25,challenges,2128,354
2026-06-13T00:40:25,l_opinion,1753,729
2026-06-13T00:40:25,la_depeche,2480,2
2026-06-13T00:40:25,le_capital,23880,10
2026-06-13T00:40:25,le_figaro,14469,9408
2026-06-13T00:40:25,le_journal_du_dimanche,23671,219
2026-06-13T00:40:25,le_monde,5029,13210
2026-06-13T00:40:25,le_nouvel_observateur,23391,499
2026-06-13T00:40:25,le_telegramme,2474,8
2026-06-13T00:40:25,les_echos,22474,1416
2026-06-13T00:40:25,nice_matin,22576,517
2026-06-13T00:40:25,paris_match,21972,1918
2026-06-13T00:40:25,sud_ouest,0,2482
2026-06-13T00:40:25,telerama,23777,113
2026-06-13T00:40:25,valeurs_actuelles,23692,198
2026-06-13T00:54:29,atlantico,717,1828
2026-06-13T00:54:29,challenges,2174,371
2026-06-13T00:54:29,l_opinion,1808,737
2026-06-13T00:54:29,la_depeche,2543,2
2026-06-13T00:54:29,le_capital,23943,10
2026-06-13T00:54:29,le_figaro,14503,9437
2026-06-13T00:54:29,le_journal_du_dimanche,23730,223
2026-06-13T00:54:29,le_monde,5029,13273
2026-06-13T00:54:29,le_nouvel_observateur,23451,502
2026-06-13T00:54:29,le_telegramme,2537,8
2026-06-13T00:54:29,les_echos,22523,1430
2026-06-13T00:54:29,nice_matin,22639,517
2026-06-13T00:54:29,paris_match,22025,1928
2026-06-13T00:54:29,sud_ouest,0,2545
2026-06-13T00:54:29,telerama,23840,113
2026-06-13T00:54:29,valeurs_actuelles,23755,198
2026-06-13T01:09:03,atlantico,717,1891
2026-06-13T01:09:03,challenges,2220,388
2026-06-13T01:09:03,l_opinion,1868,740
2026-06-13T01:09:03,la_depeche,2606,2
2026-06-13T01:09:03,le_capital,24006,10
2026-06-13T01:09:03,le_figaro,14543,9460
2026-06-13T01:09:03,le_journal_du_dimanche,23791,225
2026-06-13T01:09:03,le_monde,5029,13336
2026-06-13T01:09:03,le_nouvel_observateur,23512,504
2026-06-13T01:09:03,le_telegramme,2600,8
2026-06-13T01:09:03,les_echos,22556,1460
2026-06-13T01:09:03,nice_matin,22702,517
2026-06-13T01:09:03,paris_match,22081,1935
2026-06-13T01:09:03,sud_ouest,0,2608
2026-06-13T01:09:03,telerama,23902,114
2026-06-13T01:09:03,valeurs_actuelles,23818,198
2026-06-13T01:24:45,atlantico,717,1954
2026-06-13T01:24:45,challenges,2273,398
2026-06-13T01:24:45,l_opinion,1929,742
2026-06-13T01:24:45,la_depeche,2669,2
2026-06-13T01:24:45,le_capital,24069,10
2026-06-13T01:24:45,le_figaro,14580,9486
2026-06-13T01:24:45,le_journal_du_dimanche,23854,225
2026-06-13T01:24:45,le_monde,5029,13399
2026-06-13T01:24:45,le_nouvel_observateur,23574,505
2026-06-13T01:24:45,le_telegramme,2663,8
2026-06-13T01:24:45,les_echos,22608,1471
2026-06-13T01:24:45,nice_matin,22765,517
2026-06-13T01:24:45,paris_match,22141,1938
2026-06-13T01:24:45,sud_ouest,0,2671
2026-06-13T01:24:45,telerama,23965,114
2026-06-13T01:24:45,valeurs_actuelles,23880,199
2026-06-13T01:40:45,atlantico,717,2017
2026-06-13T01:40:45,challenges,2313,421
2026-06-13T01:40:45,l_opinion,1989,745
2026-06-13T01:40:45,la_depeche,2732,2
2026-06-13T01:40:45,le_capital,24132,10
2026-06-13T01:40:45,le_figaro,14615,9514
2026-06-13T01:40:45,le_journal_du_dimanche,23916,226
