date,20minutes,atlantico,bfmtv,challenges,cnews,francesoir,gala,l_opinion,la_croix,la_depeche,laprovence,latribune,le_capital,le_courrier_de_l_ouest,le_journal_du_dimanche,le_maine_libre,le_marin,le_nouvel_observateur,le_telegramme,leparisien,marianne,midilibre,nice_matin,ouest_france2,paris_match,paris_normandie,presse_ocean,sud_ouest,telerama,valeurs_actuelles,voici,voiles_et_voiliers,lemonde,lefigaro,lesechos,mediapart
20150421,109662,7010,90763,14060,7945,10577,8947,5535,11010,189310,27292,20381,15243,4204,8300,1416,3617,27204,0,29845,0,36036,12312,191126,23946,0,2347,149296,9159,9509,2884,2235,47779,128953,66046,1430
20150422,126918,5468,77404,15435,7767,14653,9220,8114,11893,178005,32296,18986,9494,4733,7996,1246,2334,20584,0,25330,2305,56959,11457,450751,27167,0,2655,135941,9728,4693,3968,0,41915,137154,69287,3662
20150423,120491,6838,98698,17328,6466,9999,6114,8022,12532,175056,36516,20279,18233,2854,6276,3877,3554,27681,0,84326,0,53501,11640,204065,26453,0,2833,138472,12855,5724,3449,362,42647,122817,60713,3868
20150424,97879,10226,83573,15812,6194,7573,6443,3283,12686,180564,30724,18057,8447,5444,9453,3160,3523,22324,0,72190,890,40062,11635,210039,30507,0,3241,147302,11344,7290,3293,0,47699,130293,70482,2883
20150425,37457,2101,27937,6071,2429,6462,2647,1452,4850,164743,19518,6300,1828,3349,6461,2022,0,27807,0,76644,0,29722,7060,195286,17268,0,1256,133043,13741,0,1566,1973,20778,55382,3589,6799
20150426,60522,1694,12130,2324,4639,6498,2662,3592,7268,139092,16823,6677,3167,2954,32460,1276,0,27019,0,78705,3177,33556,7177,213840,12482,0,1353,39380,6186,1820,529,896,18631,66713,12537,5662
20150427,98337,8148,71383,48000,11551,7092,8109,7281,12666,171937,28077,20781,10891,5804,6540,2666,2698,27115,0,89620,0,49706,19744,202094,25023,0,3515,139613,14625,5856,4459,212,52271,120858,79041,2358
20150428,111216,7256,103087,15129,11247,10140,8363,8043,13419,190337,35507,18727,13703,4463,4435,1435,2545,22383,0,56708,422,49785,13616,185188,27002,0,4333,133379,9088,7271,3358,3435,34275,122148,59351,16111
20150429,110643,5471,87291,16051,10405,13223,7166,6325,8907,185098,27058,23318,17297,4895,5980,1990,3333,25525,0,76098,0,40228,16422,216473,28697,0,4012,131132,6993,9055,2025,0,39863,147384,71323,3693
20150430,102102,7759,94240,15952,5319,8333,5021,3580,13513,204546,26832,21065,11016,2727,5850,3292,3649,24908,0,85372,0,30050,13170,208926,22418,0,2371,137436,8802,5736,4561,1315,47457,101453,84738,7374
20150501,43751,6373,25747,7595,3552,6207,8428,1095,11194,29759,14722,6045,4411,3273,5312,2299,0,18821,0,51695,1378,20278,15248,39782,17070,0,2289,20204,6227,0,855,100,22095,75277,7190,7232
20150502,34134,3540,10834,6797,4178,6292,2177,1196,3517,192196,18589,2308,951,4009,4669,1303,0,21157,0,84510,0,28735,10979,196709,20897,0,1398,117066,7922,0,781,1607,14797,40623,9759,0
20150503,51760,3082,15257,3972,4693,5956,1791,4461,4659,128907,21580,1863,2248,3671,35210,1513,0,18894,0,80885,1544,24468,4830,203277,14162,0,2811,36205,8475,0,1109,0,28078,66761,12048,0
20150504,105525,7507,73027,18400,13486,10548,6242,8559,12145,162893,31171,18923,11063,3847,4003,2236,3115,20832,0,72855,0,45532,0,204106,30956,0,4432,146861,8815,9760,3902,2048,25204,129071,91358,39
20150505,110333,7986,92369,15722,10631,10818,4910,8780,12099,196296,33526,17731,15334,3905,8272,3232,3248,20269,0,82889,0,38949,0,194036,32519,0,3588,138890,7679,6199,1757,0,28581,136704,84866,3109
20150506,118878,6641,92834,20269,9838,7961,8117,7025,12830,189568,35444,21102,9833,5552,8396,1908,3691,26302,0,51282,691,44680,409,199685,27617,0,6738,138191,6150,5164,6508,1442,40110,151559,97500,12170
20150507,85527,8698,97358,21693,8849,9260,4744,3505,14058,196115,33687,16590,17135,3308,12234,2958,2279,19793,0,79789,893,49732,0,197304,21237,0,3707,140584,9618,6734,3034,3000,38187,147095,85487,9679
20150508,51820,4237,44719,10234,6383,6905,6227,2347,11946,155079,20474,2183,2747,4978,6475,3038,0,24130,0,77258,1844,30240,0,208355,12105,0,2690,128648,6511,0,418,1451,36643,94602,9534,6120
20150509,33701,4533,17243,12614,6600,7462,2091,1481,7477,169442,21107,6719,779,2460,5409,1768,0,17843,0,78139,1779,32618,0,187101,16329,0,2395,117984,11746,567,540,0,9232,46708,3538,4818
20150510,57150,3834,11604,6139,7139,6531,1605,3995,4569,129086,23585,4495,948,3633,31008,1289,0,21974,0,79204,3891,30457,0,181503,16428,0,1704,43559,5055,0,332,2618,13358,63781,18720,6736
20150511,111001,6499,75462,22312,9802,7322,7473,8402,26360,175424,34026,16776,11562,6576,7589,2170,6669,29468,0,77556,931,45413,0,191806,29267,0,3612,136911,9871,8402,3380,0,39647,129763,91838,7762
20150512,106233,6270,92348,17262,12889,9176,7323,10469,20040,203814,26983,30584,10804,5147,7183,1909,3043,27692,0,27225,414,45305,0,184616,26321,0,2457,146420,12109,6616,3485,3904,31617,150298,70151,5609
20150513,117773,6755,74169,18019,11170,14752,12680,3340,9610,196315,36626,26534,12510,5420,5178,2289,5683,26956,0,54644,0,41244,0,201560,22186,0,3794,134266,20323,8566,5953,0,38902,155270,79749,5195
20150514,62936,4109,48605,5290,7900,5706,4135,6040,9001,139959,31856,6832,3778,3929,3622,1946,0,24991,0,51624,1034,38371,274,197637,17851,0,2740,102774,15940,0,1925,2816,34442,81435,14466,4422
20150515,84224,13271,51705,12070,8592,8605,12306,2262,11885,204115,25929,14323,5133,3305,8351,1838,288,18503,0,72304,1688,36996,0,208344,27753,0,4013,144333,18499,4239,1984,0,42107,140842,75704,9476
20150516,48836,4427,15259,11956,5674,7547,6471,1527,7471,207217,24883,7182,2436,3611,5213,1562,0,27824,0,55316,367,26759,0,196473,11591,0,2117,132591,21866,0,2167,1701,17698,46959,5871,12900
20150517,63319,5045,15494,10818,6381,5466,3968,4962,11974,135859,20828,6485,3344,2813,31288,1473,0,21711,0,75596,361,32833,0,202539,12440,0,1486,41972,14017,0,1641,0,12739,72390,9933,11053
20150518,114950,6866,76717,14001,12818,12832,10510,6120,14728,177020,37254,18134,10940,5257,5276,1730,2467,18540,0,51495,0,44059,0,210086,26661,0,4246,145263,13456,4248,3378,2606,43859,145199,84297,3788
20150519,121867,5661,72638,18076,13416,11282,10612,13476,15507,223493,30522,20577,41247,4525,9182,2603,2518,25795,0,52171,293,46090,136,189939,32572,0,4222,129859,18671,4423,5255,2364,52793,148332,76883,12309
20150520,130119,4551,68775,17471,12527,10413,9212,6020,16181,223778,19807,21910,8548,4703,5841,2649,3645,28503,0,80926,2715,44731,0,199517,29810,0,3590,62269,16053,5297,2636,2537,48544,156376,86979,10306
20150521,126575,8341,60999,24105,10502,8028,12023,7815,14657,209086,22360,21674,9175,5854,5934,1987,3988,25396,0,54870,551,51620,637,202689,27212,0,3595,59518,16083,3777,3879,219,40863,134614,72674,6473
20150522,90423,10163,54094,19473,15547,9023,11612,3489,15056,215510,29354,20355,15311,8862,7969,3839,3319,23469,0,79435,3993,51572,0,199000,33148,0,4273,139163,19128,5104,1990,1675,51967,157821,77715,11485
20150523,49337,3332,17299,10321,8795,6343,2628,1034,7389,205268,20996,8911,2765,2024,6873,2725,0,21482,0,78213,275,36890,907,195560,16724,0,2823,130907,22898,0,694,0,19757,48908,7872,4086
20150524,41388,4115,15422,6457,8617,8116,1265,818,1882,129882,26455,4321,3706,1941,33856,1035,0,24338,0,67554,647,26172,0,191008,16758,0,2727,41242,7608,0,278,1726,16275,66372,5171,3146
20150525,55614,4544,38028,9775,7312,7764,3668,5577,10094,138965,18102,11185,3964,2751,6936,2139,1174,21240,0,30079,0,32542,3574,189602,11636,0,2146,133140,3565,0,1130,0,55577,81050,18739,2202
20150526,111080,6349,67639,14763,9056,8978,13336,9492,14112,193458,24983,16502,10394,3525,8230,2111,2895,20202,0,78773,514,53409,12177,193289,22904,0,2898,136538,10146,7101,1967,1943,89570,141210,62479,8534
20150527,126195,7427,83988,16791,11758,11469,9444,10035,19446,200985,28753,26382,10531,3797,10609,3176,3633,23017,0,31345,1256,46697,13206,191700,31708,0,5236,135314,8414,6990,2579,0,123889,153053,73619,9794
20150528,119647,8259,84496,18399,12277,10563,8661,9885,12622,183146,27925,19148,13691,6010,8125,2642,2982,25847,0,78262,551,46308,19408,198328,29535,0,2307,134603,7912,6048,3419,2486,122738,140413,70815,12714
20150529,116805,8801,76738,19203,11829,9602,9427,3108,19644,209017,22027,30941,11354,6603,9645,3964,3908,26801,0,76463,1046,47296,14391,200719,23956,0,5380,157279,6780,9713,1658,0,127458,149601,75155,5850
20150530,45953,3865,20707,7636,8157,7808,2833,1365,6151,194888,21504,8742,1468,2494,12094,2019,0,22981,0,53401,0,35141,17503,190534,15697,0,2166,127860,8417,0,1154,1707,32886,50832,8065,6180
20150531,53801,5894,12258,10223,10346,5607,2188,4452,9339,113703,19399,6071,1022,2337,36145,1695,0,21305,0,27142,255,36651,4512,178455,14376,0,1665,39323,5729,0,504,0,36441,69275,15518,5512
20150601,113995,5952,77099,14982,10733,9136,9286,7874,16005,172972,33798,26363,11476,4845,7619,2675,3945,23031,0,77033,0,55779,6879,186969,22819,0,2829,143718,11617,6335,3238,1652,123548,139152,91232,2180
20150602,121292,6587,89262,18990,13051,8864,11536,6569,11060,208360,37082,25368,11021,6495,7631,3701,3545,24855,0,79077,397,47879,10223,181051,28631,0,4750,142504,10560,10367,1045,0,105842,140063,82179,5891
20150603,118390,7004,86591,16379,13314,11005,11168,6519,14871,212802,28630,19296,10812,4234,11298,4584,3284,24271,0,82450,1062,47574,5989,190840,33616,0,2882,156312,15924,4082,3336,487,112835,157060,73945,6137
20150604,118007,6771,78482,17791,11560,8938,9367,6734,14217,210380,21589,17726,8677,5673,10621,3517,3807,27418,0,87329,0,48782,5789,200994,28638,0,4004,148660,17189,4667,2770,1563,140888,144336,78888,3695
20150605,101650,9575,61572,14520,15377,11335,8424,2439,14048,219703,24867,18124,12198,5827,7922,6346,4694,24520,0,52133,2229,45464,10647,197811,26708,0,3706,166658,14435,7639,2694,233,113436,156826,84584,18829
20150606,37225,4155,20051,13251,7247,5163,1618,1676,9570,190803,21659,3704,654,4388,13908,2883,1107,23466,0,49741,659,34639,11877,185401,16808,0,1300,121850,10916,633,1080,1833,33973,48147,6213,0
20150607,68430,4060,15168,14610,7645,6538,2748,4301,6784,142283,22559,3855,5503,5032,40481,1430,0,18175,0,79249,290,30399,11254,173174,10561,0,1153,38973,8043,0,1280,2159,36277,77939,20292,1511
20150608,111305,6113,66248,23676,12863,8136,8009,7308,11773,162439,27803,23441,11907,7125,10008,2540,2890,26885,0,66573,0,40766,11202,190098,27934,0,3880,143406,11473,5436,3650,794,127845,138391,105602,6567
20150609,122420,7870,77985,14261,11019,9267,16509,8258,16084,213871,22843,23870,8397,7324,10123,3043,2565,26504,0,75521,0,53405,11577,170291,28266,0,5522,135665,9348,9534,1499,0,139583,128733,74857,6631
20150610,118909,5627,69659,14555,11815,10336,13832,7601,15188,201850,26478,18178,9035,3894,6518,3870,4944,32921,0,78156,1161,53207,14529,181916,29567,0,5363,153607,12854,4153,2556,2673,115978,147120,70958,9176
20150611,94396,5803,79841,19653,10314,11368,10357,7477,12899,202335,30672,21374,8619,3759,9211,4083,3140,22405,0,84002,1530,41431,9847,190900,28615,0,4319,147747,16430,3460,1754,873,127138,142716,74694,14878
20150612,54249,10103,67916,15586,9886,7571,7493,8159,15523,205436,35799,25414,13950,5615,8014,5792,3218,26261,0,71306,2126,42272,13730,196048,26997,0,3989,151099,14331,7326,2066,922,131640,157523,87677,6650
20150613,21296,3533,12532,9009,8021,5410,2711,1247,4209,177855,22549,4300,2095,3550,5964,4193,0,27720,0,75211,1302,34485,14272,194946,18282,0,2979,124954,15212,0,587,2600,29687,49965,9006,4623
20150614,56418,3650,13076,10649,9623,5773,2093,4257,7449,132860,22269,9138,3143,6434,29510,5478,0,21307,0,84595,1559,33019,8434,179773,9900,0,3050,35770,5505,0,924,1015,40065,77526,15349,5787
20150615,117971,8754,84065,19411,15728,14013,11429,7283,13331,157744,40230,23167,12202,5034,7233,3815,3018,25627,0,82022,576,47769,12611,194417,29203,0,5535,150705,12946,5738,1917,558,111068,144300,106596,10640
20150616,119562,9668,90672,14014,13812,8949,15107,10640,9906,208029,26749,27810,7917,5087,7112,3240,3228,29239,0,84130,1150,53408,9293,179285,30373,0,4359,153116,16459,8620,2383,554,122109,141153,84325,8318
20150617,130343,6207,80288,17582,12291,9783,14971,6944,21441,223197,33756,19517,7301,5169,9956,3056,2775,26126,0,80046,1033,44891,14523,191555,26534,0,3302,153644,19135,4934,1947,0,123656,159329,83580,5164
20150618,123857,4752,81853,26739,11740,9938,17224,6385,18981,213845,28976,23086,10841,7280,6656,3875,2395,37640,0,83663,2179,50966,11298,198970,29655,0,7137,156009,20262,4581,2569,0,135966,146464,72576,8664
20150619,107437,10221,69173,20092,11597,10791,11445,1898,12144,223815,23262,14686,10099,5738,6522,4538,2559,23320,0,80376,2003,43206,9062,188450,25328,0,5414,138117,13605,5450,2618,184,124837,146736,80689,7765
20150620,39791,6478,17030,10052,9387,5493,4236,1531,5174,178735,17105,7913,1165,3526,8456,3140,0,23635,0,73370,726,33370,11105,180251,15706,0,3620,108461,13110,0,705,828,32491,60088,10564,3688
20150621,57921,3552,19161,10495,8043,4152,1587,4104,6125,126397,18406,4931,984,4521,33094,1574,288,18895,0,79743,3280,29453,8799,180789,8378,0,3092,32928,9211,0,0,0,35457,64835,20190,5914
20150622,109348,7110,64619,13449,14066,7451,10068,9316,15958,150886,24993,17890,7429,7530,7852,2679,2536,31933,0,57972,1835,47648,10755,173558,25424,0,2606,133993,10722,5662,2315,0,111670,124536,93713,7188
20150623,122637,5984,33860,9589,12976,10528,16810,8670,9219,215220,27211,21926,13885,5108,9752,3145,3867,23380,0,83878,442,51432,13570,172506,29152,0,3278,141533,9846,9803,2583,1773,125610,141071,76143,16121
20150624,128483,5652,39509,13709,16868,10463,12034,8586,12691,196988,22782,30322,9673,4255,11192,5772,3623,35135,0,83898,909,39726,13581,189234,23650,0,6890,159307,12582,6517,3642,988,131749,136419,102253,194
20150625,114342,6531,41156,19196,10838,10013,11203,7663,15051,220682,25954,20407,10506,5365,10118,2939,3111,28281,0,56014,0,50301,13043,192321,30087,0,5772,141246,12306,4280,2547,995,117867,128692,84770,6347
20150626,98603,10956,38106,15335,14190,13065,9717,4507,16652,218717,20004,17029,10107,6116,11236,6430,4299,27141,0,52173,2189,48985,15851,199609,29356,0,2337,149438,10832,3607,3395,1536,114034,132790,81848,3967
20150627,35748,4382,16073,4261,9177,6035,1475,2516,5102,190357,21248,8669,3004,3107,7498,4086,0,25029,0,76408,0,40125,11726,195363,17949,0,1011,128410,15032,0,458,0,39409,47645,11376,7206
20150628,51677,4211,16212,1300,9748,6846,2229,4417,7142,117543,18806,8032,3890,3607,39256,2790,529,25420,0,86351,1552,29265,9390,172447,12663,0,1667,34277,7830,0,593,668,29086,59516,14489,5112
20150629,105229,8956,30996,12334,14995,10282,9313,5817,16124,146755,18474,22560,13843,5329,11622,2964,2376,27240,0,88429,0,55589,13356,174652,22500,0,2628,144079,9334,9038,2555,277,117692,138015,106527,6324
20150630,124531,8077,33032,16799,14078,11759,13570,8799,15790,217340,19169,20345,12181,6040,8112,2825,3932,27272,0,81300,1919,53766,10121,167901,30730,0,4304,160485,15591,6340,2090,0,116152,151767,80729,4468
20150701,117318,7778,36973,20949,12564,9884,13169,7072,19290,258850,20561,19473,8499,8920,9463,4454,3605,27112,0,63300,580,48153,14954,177534,23747,0,3837,151618,11820,6027,2519,124,120792,134058,82338,2469
20150702,107384,6107,34269,17576,16436,9992,11990,7081,15372,213670,21550,24890,12351,4890,6681,4851,4700,21598,0,24107,3514,50978,12505,188596,27278,0,2598,139859,13610,5489,2190,989,124795,136222,94012,1420
20150703,103952,12667,31905,14289,11833,11312,11800,5995,16485,199928,24889,26981,8723,5072,8801,3366,3702,23832,0,75558,1509,47287,14063,191278,23029,0,5905,162740,16220,7503,3495,575,132688,151443,81163,10846
20150704,32166,3535,13151,10501,11588,5774,2183,1074,4046,185227,16572,7539,1113,4239,6260,2224,0,17631,0,72686,614,35214,6311,189865,17046,0,1794,127832,13037,269,521,764,27882,38909,9084,4061
20150705,64128,5179,14517,5246,8730,7166,3121,4433,10765,125561,17646,12078,735,4795,36597,1265,0,25059,0,85344,1148,30817,5507,156521,13710,0,2608,37924,6505,0,0,577,44493,68588,14740,4529
20150706,94861,8573,18057,16953,18695,8458,10066,7214,16146,122432,27731,22057,10779,4253,11927,2848,2762,22642,0,79655,0,45756,13171,185373,24333,0,2967,140211,15442,5463,2465,2054,103463,128900,94144,9024
20150707,85732,6381,35962,8402,14313,11056,11861,5800,16757,177852,22403,16903,7996,6366,8081,2176,2156,25403,0,78095,0,47963,10699,188876,24666,0,2673,139276,18125,7024,2416,0,130700,104702,65540,4048
20150708,60349,7503,27577,15294,16590,8925,11385,7514,21943,166144,23494,25212,9177,4063,6333,2480,3868,25289,0,75106,0,54898,12531,182555,20690,0,1888,138190,13351,5001,3072,1559,101222,102465,74571,3421
20150709,66299,5234,25639,14567,13855,10188,8532,5457,9890,163303,28161,17492,9839,4513,8554,2267,2240,23023,0,52408,95,47368,10972,195473,25401,0,3387,143084,16187,4282,3311,496,142682,108586,75802,13816
20150710,65675,12008,25451,17313,15575,11040,12183,2373,18520,172009,21136,28119,9305,4106,8386,3427,3939,27734,0,79783,3232,38505,12513,198134,24692,0,3004,138415,8760,6627,4528,0,127583,130355,60851,3759
20150711,36459,3343,16176,5890,9135,4823,2195,1970,7258,164039,20025,6699,0,4153,11930,2543,0,22957,0,72945,1118,28376,9189,195025,10955,0,995,116745,11123,0,576,799,35681,49263,10434,6403
20150712,30968,3381,17049,5071,10123,5143,1956,2776,8316,118680,23693,4338,1325,5683,31623,1022,0,21581,0,87012,5031,39872,5336,150833,10686,0,1789,34085,8625,127,1470,1848,25427,58427,20653,6381
20150713,81734,5374,25618,10153,13968,7559,9602,1212,14862,120175,33927,19774,3430,5421,6568,1837,1270,28852,0,92800,1043,38983,9458,192279,25122,0,2666,118362,8809,7241,2880,0,108746,102525,58600,7890
20150714,50933,3312,17448,11410,12269,5847,9095,6343,8963,140165,24222,6444,5661,3482,4237,2474,538,23945,0,73545,1642,32634,10609,185947,15851,0,3403,117129,9700,222,290,989,76726,75456,9429,7119
20150715,91355,7204,31093,32294,16210,11613,11373,5993,13562,168949,23654,21396,12099,4243,8361,2652,1435,24168,0,50139,1579,47254,12363,186847,22458,0,1800,121377,10515,9817,3227,781,97347,112318,56178,5874
20150716,89938,6450,28413,20891,13149,10307,11160,4445,18731,184909,28763,13097,9581,5308,6421,3352,2919,28944,0,49814,916,50196,8764,190353,19421,0,4694,126377,11537,5603,4528,590,95942,111291,66489,7916
20150717,90845,11766,28564,10328,13942,9910,10701,1400,14360,176289,18711,11782,12137,4550,7876,5540,2631,20125,0,70685,1827,48871,14264,194820,19784,0,7212,132324,10343,6353,2751,228,92279,138380,56153,5747
20150718,43555,3901,13204,3774,10458,4504,3294,2300,6652,144597,18315,5980,935,3110,8047,1931,0,16267,0,54119,520,32801,8861,191480,19172,0,2432,108155,9533,0,1653,1697,31095,43890,6206,3787
20150719,36866,4547,10859,7401,9203,4958,2273,3968,12278,110882,12295,9018,1404,1681,30523,1092,158,16127,0,72165,1177,34571,7278,153931,10330,0,1408,30922,9110,0,769,646,28947,50719,16543,5518
20150720,86996,7416,25496,14566,12108,12025,10498,5478,12394,114355,33340,15939,9644,2331,7004,3335,2754,33228,0,77048,0,43171,15594,187046,21915,0,4337,135406,9030,7786,4300,0,83375,101253,58322,9636
20150721,94382,6390,35002,14111,11640,15792,8351,4864,11438,176139,28518,9955,10151,2174,7568,3207,2260,22351,0,77426,0,50370,14805,195638,23256,0,4723,148228,6934,11357,3421,627,95002,97500,56463,10527
20150722,101998,8006,34570,19898,11837,13059,7510,4702,13107,176200,27441,13309,10132,4676,9288,2041,2761,27716,0,55883,614,44965,13050,196056,23105,0,4400,151121,8907,4066,4525,1413,93642,124516,62149,6791
20150723,98534,6542,34755,13581,12676,13509,8967,7479,17745,174409,37250,14012,14923,5689,10690,2935,2562,25197,0,53749,1433,45985,11473,214788,21578,0,2725,127783,10904,5779,2275,591,92441,99466,64859,5651
20150724,98124,5426,29959,13804,11905,13265,10178,3513,23301,171466,29983,13923,14478,3154,8726,1883,2515,21065,0,77210,472,39607,11730,204654,22591,0,3027,132326,10748,5154,3680,931,102566,126525,55135,8157
20150725,35812,2534,9202,6067,9290,7076,1635,1548,3961,156198,17752,3540,2214,2494,6375,1467,0,18206,0,65948,0,25595,6693,197131,10036,0,2937,104107,6054,0,1510,1216,26419,41893,10815,6642
20150726,41711,2630,8330,3910,7283,7214,3453,8645,5095,109381,24480,3325,3081,3244,28659,1355,0,21841,0,60711,6224,30172,3090,164956,9359,0,2572,35378,6096,0,251,1104,28403,56090,14492,2388
20150727,80213,5098,34989,13205,7626,11431,10687,6346,10725,118755,34390,12601,11237,2418,8214,1962,2184,17151,0,74815,0,33566,8697,202039,22035,0,3219,109954,4915,5082,3154,1174,73926,104811,55420,2470
