mot,total,jours_actifs,n_medias
egypte,51107,6147,36
enregistrer,51266,6632,36
park,136561,6755,36
racine,45076,6443,36
dessiné,58380,6639,36
l'énorme,30939,6468,36
nationalisation,15992,3985,36
paysanne,54879,6390,36
visibilité,157951,6741,36
terribles,41831,6496,36
l'éclatement,20963,5803,36
pilier,122964,6736,36
d'étendre,34644,6312,36
prélude,27216,6267,36
laurence,225623,6765,36
localités,30562,5690,35
l'acier,35824,5850,36
élargie,38320,6363,36
stables,60072,6510,36
posait,33522,6462,36
posture,76905,6691,36
danseurs,159874,6677,36
dissiper,15688,5479,36
suppressions,73195,6304,36
dévoilé,250381,6761,36
poches,61223,6632,36
d'énormes,35258,6506,36
d'expansion,13135,4906,36
bis,72434,6710,36
n'existait,35025,6422,36
évacuer,63651,6555,36
textiles,35734,6071,36
courent,41443,6630,36
s'intéressent,32994,6457,36
tentait,53517,6714,36
smic,88287,6430,36
ascension,57853,6624,36
d'espionnage,36534,5942,36
navale,46612,6430,36
perpétuité,65086,6238,36
s'appliquer,36319,6355,36
joe,249286,6696,36
l'enfer,53480,6664,36
savais,124975,6765,36
enthousiaste,55031,6644,36
câble,54253,6477,36
éventuelles,41897,6500,36
cohérent,50213,6602,36
pseudo,35256,6421,36
contrôlent,29339,6174,36
flammes,137562,6670,36
dilemme,24871,6187,36
mondialisation,61473,6580,36
fascination,27130,6311,36
renchérit,73305,6714,36
insistent,32683,6317,36
relancé,70166,6732,36
intérimaire,30333,5957,36
land,48958,6531,36
pôles,65911,6625,36
ufs,132438,6430,36
analysé,49882,6486,36
canaux,48804,6423,36
historiquement,68241,6582,36
immédiates,28568,5942,36
beurre,96752,6648,36
inaugurée,64249,6562,36
entrevue,20400,5814,36
ratp,96915,6232,36
assorti,42044,6505,36
l'exigence,34647,6398,36
passionnant,52581,6655,36
séminaire,45506,6444,36
indépendamment,25008,5998,36
picasso,57875,6458,36
entité,54243,6522,36
séjours,95956,6662,36
l'encadrement,92376,6694,36
isolement,36119,6110,36
dynamiques,62652,6586,36
impliquant,81374,6637,36
l'écologie,129286,6738,36
autorisations,52497,6474,36
handicapés,96205,6697,36
coupée,62289,6569,36
d'évaluer,55392,6563,36
d'alors,32126,6370,36
n'hésitent,46923,6619,36
recouvre,27069,6198,36
inquiété,44663,6636,36
livret,115093,6697,36
tf1,318948,6788,36
diffamation,51214,6089,36
maquis,28380,5898,36
s'affrontent,42179,6570,36
mobilier,131545,6682,36
péripéties,27273,6316,36
dédié,272101,6767,36
figurant,112104,6539,36
correction,41416,6487,36
honoré,72562,6667,36
ruraux,96516,6590,35
menacer,38007,6426,36
originales,80453,6642,36
l'afghanistan,49736,6177,36
libanaise,32959,5441,35
l'élysée,150498,6705,36
do,67050,6594,36
employées,33829,6286,36
d'attaque,58066,6625,36
d'altitude,67949,6535,36
bastion,41802,6398,36
conduisant,39026,6424,36
académique,90641,6522,36
supprimés,50947,6473,36
naufrage,66886,6632,36
sidérurgie,10020,3803,35
couru,67231,6694,36
superficie,63556,6566,36
organique,50941,6303,36
promoteur,72705,6591,36
deçà,43930,6491,36
horizons,95716,6631,36
d'innombrables,20453,5835,36
cubes,33700,6194,36
alliée,25652,6054,36
persuadés,24198,6230,36
sentait,51775,6692,36
amours,42903,6585,36
l'importation,22116,5373,36
interdites,48472,6406,36
recensement,82461,6485,36
confrère,32487,6348,36
marseillaise,101449,6664,36
maxime,263867,6723,36
d'exemplaires,43581,6517,36
souffrant,94289,6723,36
mers,65202,6634,36
tactiques,32775,6341,36
dominer,37517,6581,36
obligée,37377,6494,36
canard,90861,6627,36
directive,61518,6357,36
détourné,42138,6499,36
parking,499763,6749,36
circonscriptions,43944,5166,36
engin,56064,6550,36
intégrale,31410,6258,36
fixes,48077,6531,36
croisé,107711,6757,36
stades,81636,6634,36
précisait,52324,6628,36
tchad,37052,5509,36
correspondante,65996,6421,36
vendeur,95535,6693,36
pardon,99806,6669,36
ptt,12126,4372,35
axe,108108,6724,36
pragmatique,42416,6527,36
tenaient,39676,6549,36
limitant,43767,6442,36
nombreuse,40726,6490,36
mécontents,31845,6300,36
égales,27317,6209,36
retrace,78733,6626,36
hérité,48214,6596,36
nécessités,9237,4253,36
remplacés,52546,6551,36
passants,85481,6638,36
iiie,26180,6079,36
suffisants,33421,6324,36
revivre,93876,6735,36
s'accordent,36325,6450,36
lassitude,30194,6284,36
survenus,46360,6383,36
mail,398256,6774,36
agissements,47082,6339,36
hésitations,13697,5369,36
repérer,82730,6644,36
s'élever,38468,6394,36
motivé,76652,6710,36
traduite,24160,6123,36
trous,69150,6635,36
malaisie,40290,5931,36
po,83571,6614,36
centimes,86385,6574,36
exclusif,44529,6534,36
corde,78672,6711,36
natal,39583,6488,36
journalisme,47635,6477,36
améliorée,40531,6467,36
coûter,68956,6718,36
annuelles,63093,6580,36
malfaiteurs,95694,6516,36
aggravé,50351,6371,36
lier,25267,6163,36
montants,73638,6649,36
regrets,93969,6760,36
sida,57067,6338,36
d'henri,34552,6441,36
préalablement,39985,6480,36
gardant,58078,6624,36
suggérer,17909,5793,36
choqué,75218,6685,36
cadeaux,213633,6742,36
volets,65083,6629,36
otage,56802,6439,36
d'envergure,70859,6672,36
cruel,37631,6539,36
d'al,94514,6644,36
urgente,29096,6037,36
rassemblements,114767,6613,36
attributions,18114,5406,36
paient,46271,6575,36
intéressants,48514,6609,36
s'abstenir,28411,6003,36
confession,35665,6259,36
nazisme,19890,5427,34
néerlandaise,52086,6415,36
insistance,17827,5708,36
indifférent,28423,6398,36
représentées,48462,6514,36
qualifiant,60952,6655,36
disparaissent,35944,6437,36
multinationales,40751,5980,36
éprouve,16343,5783,36
croise,81598,6733,36
glissement,31547,6097,36
jungle,56334,6499,36
pallier,59690,6649,36
dévaluation,10859,3758,35
prétention,21985,6173,36
pédagogiques,104812,6616,36
craignant,37803,6480,36
excédent,53227,6177,36
l'étiquette,44031,6420,36
conformité,84038,6616,36
intervenant,50025,6527,36
paisible,46451,6569,36
pratiqués,33931,6363,36
fréquentes,43030,6395,36
minimiser,42730,6466,36
seigneur,52163,6588,36
philip,60914,6492,36
croyons,18563,5612,36
réaffirme,24874,5906,36
dépourvu,22609,6096,36
pionnier,45700,6549,36
m'est,55656,6636,36
stopper,81533,6725,36
bouleversements,25668,6165,36
tribunes,106090,6727,36
séoul,55413,6019,36
audacieux,40767,6570,36
l'étape,117390,6712,36
conservent,32625,6448,36
regardant,58647,6656,36
racistes,73385,6375,35
s'achever,54732,6653,36
bouquet,77979,6691,36
controverses,16038,5249,36
relie,55922,6564,36
assassinat,48292,6250,36
l'oeuvre,69246,6460,36
potentiellement,133925,6688,36
soupçonnés,64005,6561,36
passerait,37895,6514,36
aidés,101739,6709,36
intégrés,98461,6504,36
francophones,27995,6021,36
adaptées,97609,6619,36
média,182519,6752,36
sanctionner,49938,6528,36
thérapeutique,52572,6289,36
traitée,37596,6368,36
féroce,34732,6496,36
législateur,25976,5719,36
viendrait,33562,6466,36
manches,120174,6758,36
affichée,59049,6669,36
particularité,101638,6693,36
vidéos,481857,6780,36
l'accusé,104877,6198,36
abstentions,40588,5739,36
fréquents,45503,6452,36
dominent,28830,6323,36
devine,25594,6315,36
s'établit,49269,6399,36
déboires,38301,6526,36
atomiques,7243,3040,36
panorama,44804,6481,36
l'amiral,18176,5168,36
autoriser,37700,6304,36
démarrage,91285,6697,36
recensés,91021,6627,36
transit,41897,6289,36
constituant,23973,6042,36
interruption,54177,6590,36
d'accords,18638,5471,36
réglementaires,56759,6459,36
comprenait,29010,6341,36
climatique,380118,6760,36
d'évaluation,67501,6605,36
orléans,85177,6732,36
vietnamiens,8366,3409,36
nouveautés,145768,6700,36
d'établissements,47327,6427,36
cia,39608,5764,36
raids,43317,5945,36
évalue,36469,6342,36
législature,16637,4347,36
pleines,57873,6660,36
échelons,33389,6381,36
nigeria,80591,6327,36
répit,55731,6575,36
l'huile,103473,6687,36
pelouse,240453,6787,36
reconquête,73615,6485,36
fragments,27637,6033,36
affichent,83648,6726,36
carbone,228088,6716,36
unanimement,33868,6394,36
possédait,32918,6486,36
raciale,26807,5489,36
assortie,48166,6470,36
instaurer,40145,6436,36
reliant,69854,6641,36
pourvoir,51726,6416,36
réveiller,58209,6687,36
jambe,80843,6697,36
verbe,30833,6304,36
homogène,103444,6473,36
échappent,21789,6043,36
appuyée,29158,6283,36
juriste,44036,6449,36
génétique,70799,6577,36
paye,67015,6696,36
commencera,76012,6617,36
soutenant,44847,6434,36
usé,30077,6450,36
parue,43898,6484,36
antique,42669,6361,36
tarder,37037,6533,36
qualifiées,56312,6564,36
montrée,44186,6605,36
indéniable,34612,6436,36
juppé,137869,5755,36
foot,461361,6801,36
soulèvement,24155,5485,35
routine,54326,6419,36
masques,215415,6528,36
d'association,33990,6128,36
vietnamien,10067,3913,36
sculpture,105753,6612,36
joyeux,106162,6686,36
clauses,24163,5487,36
anglaises,28139,6147,36
chèque,162802,6748,36
doubles,63318,6637,36
l'enlèvement,42401,6233,36
d'élargir,40384,6460,36
éventualité,17583,5695,36
pâte,96258,6617,36
juridiquement,32855,6198,36
veste,75468,6629,36
fans,382396,6797,36
barreau,56327,6333,36
résistant,54498,6559,36
bourgogne,69584,6590,36
aisé,26696,6315,36
planétaire,48329,6602,36
violé,42014,6176,36
collines,37079,6332,36
investis,88495,6674,36
kenya,48006,6165,36
obsèques,84245,6582,36
habilement,18990,6068,36
united,130046,6782,36
expertise,115248,6680,36
sceptiques,28060,6313,36
l'habitat,119347,6651,36
lignée,56606,6657,36
attendons,78860,6703,36
délibérations,41885,6169,36
l'intensité,70617,6592,36
fascisme,18919,4979,34
delmas,40818,6215,36
milliardaire,125483,6653,36
acquises,29415,6306,36
meurent,36068,6362,36
fusées,21006,5269,36
bars,139137,6723,36
harmonie,52027,6566,36
rentables,31659,6167,36
payant,86156,6707,36
épargné,52498,6675,36
spécifiquement,52833,6455,36
continuait,38622,6576,36
pensant,50119,6591,36
mêlant,92707,6650,36
sobre,48570,6638,36
dispersion,27051,5968,36
charente,129532,6570,36
défiler,65484,6643,36
gage,47384,6584,36
gaullistes,6219,2954,34
demandés,45720,6506,36
discrets,31997,6465,36
opérateur,80502,6651,36
programmé,150819,6777,36
consentir,12538,4887,36
sculptures,114188,6655,36
inspiration,48908,6594,36
répartir,34759,6277,36
l'espérance,50946,6537,36
explorer,66812,6588,36
opérationnelle,104648,6654,36
leclerc,204116,6720,36
majoration,23369,5319,36
d'approvisionnement,75357,6344,36
certitudes,35514,6522,36
d'imagination,29240,6402,36
restituer,31346,6311,36
chrétiennes,23738,5792,35
documentaires,60727,6606,36
entières,30724,6318,36
libérée,45519,6480,36
dissuasion,29782,5423,36
minuscule,26392,6317,36
vaches,114110,6646,36
étroits,24499,6021,36
espagnoles,42862,6435,36
créneau,102840,6725,36
détenir,46155,6445,36
écartée,35899,6386,36
l'insurrection,21238,5359,35
passif,34890,6277,36
mariée,77123,6689,36
commandos,23207,5015,36
pourrions,41116,6462,36
salvador,44626,6302,36
criminalité,53282,6348,36
cigarettes,81490,6515,36
d'attentats,32183,5483,35
maïs,68017,6554,36
boulot,137633,6790,36
box,157760,6706,36
audiences,70833,6614,36
s'attendait,58772,6688,36
l'effectif,161484,6738,36
l'ami,36759,6532,36
fraudes,65169,6440,36
invoquant,33639,6158,36
bénévoles,1161149,6732,36
web,224247,6774,36
l'essai,92678,6675,36
riverains,263623,6732,36
pantalon,66961,6586,36
cotisation,99600,6607,36
détaille,371453,6734,36
respectant,81118,6625,36
égyptiens,19579,4887,36
varié,66863,6594,36
échos,38180,6419,36
éclater,24820,6217,36
électricité,91139,6690,36
donnaient,32005,6479,36
amorcé,21022,5972,36
routière,174875,6718,36
grade,62343,6541,36
laissez,77508,6587,36
millénaire,33528,6374,36
placements,46845,6335,36
dévoiler,106363,6727,36
boom,46323,6580,36
temporairement,69065,6567,36
quittant,34364,6443,36
l'approvisionnement,48514,6278,36
s'inscrivent,50253,6512,36
cameroun,56222,6209,36
emblématique,162963,6750,36
gestionnaire,104271,6672,36
l'allocation,39441,5985,35
exploit,93530,6753,36
créativité,112329,6690,36
juives,26601,5550,35
paradoxal,20812,6015,36
mans,498037,6794,36
ferons,61667,6653,36
pau,180736,6727,36
l'udf,6034,2381,35
constatation,9837,4569,36
péché,27329,6264,36
visée,59786,6533,36
dôme,65094,6509,36
suspicion,37061,6281,36
apport,45627,6539,36
sitôt,35018,6546,36
essonne,66775,6600,36
élémentaire,107073,6515,36
participera,95252,6681,36
l'angle,59793,6602,36
institutionnelle,29167,6077,36
chassé,38065,6441,36
votants,73420,6086,36
encourage,57812,6588,36
comté,83006,6539,36
oise,46796,6423,36
ressent,66863,6666,36
commerçant,84557,6590,36
d'essayer,55768,6616,36
tass,9248,2754,35
incapacité,42604,6427,36
désirent,27407,6254,36
d'armement,23475,5319,36
coopérative,122733,6632,36
d'envoi,182613,6776,36
kg,426649,6768,36
colons,25671,5215,36
renommée,69071,6606,36
ose,37151,6552,36
exploitations,65838,6476,36
reposent,36954,6423,36
commentant,11576,4942,36
aiguë,26987,5891,36
l'obtention,77662,6626,36
pakistanais,40453,5513,36
prospère,23440,6121,36
fiers,100610,6685,36
adresser,50996,6569,36
intègre,110114,6719,36
météo,744806,6786,36
group,127844,6650,36
l'opposé,32012,6414,36
d'automne,81971,6358,36
valorisation,140831,6698,36
pénétré,30060,6175,36
niger,66018,6079,36
ciment,34582,6346,36
fantômes,38563,6363,36
classée,121785,6706,36
fasciste,16891,4775,35
d'oeuvre,74143,6470,36
coureurs,315320,6730,36
heurter,24715,6177,36
stipule,33018,6327,36
paire,140343,6729,36
vaincu,29992,6384,36
prouvent,26900,6338,36
romanesque,21548,5981,36
mentalité,30001,6261,36
recrutés,41943,6447,36
commencement,17177,5670,36
supporte,38252,6539,36
l'électronique,29034,6086,36
mozart,52749,6469,36
saints,41284,6424,36
plaques,97853,6684,36
abondamment,19775,5855,36
l'abbé,104009,6609,36
repoussée,43972,6564,36
grilles,64813,6597,36
néant,23652,6211,36
acquisitions,67491,6519,36
servait,49703,6648,36
prive,34528,6502,36
compétents,25427,6049,36
liquidités,50688,6203,36
obliger,29186,6302,36
vitrines,62840,6549,36
altitude,48139,6320,36
expérimental,35750,6314,36
consultant,80384,6711,36
préparatifs,45518,6481,36
jan,61423,6620,36
bouleversement,25499,6154,36
toits,47131,6522,36
sylvie,276341,6752,36
rouvrir,106159,6574,36
étiquette,66960,6453,36
fondre,48783,6680,36
disputent,34084,6501,36
analogues,4089,2537,36
nationalités,40532,6413,36
nerfs,41074,6596,36
couler,49912,6620,36
archevêque,19240,5124,34
catégorique,23848,6127,36
anthony,235847,6752,36
ministériels,13444,4791,36
mutuellement,29549,6126,36
imposent,28259,6232,36
améliorations,40756,6381,36
adoptés,35675,6295,36
apaiser,39850,6396,36
disponibilité,92810,6662,36
occupation,32435,6283,36
d'installer,64580,6605,36
éphémère,81427,6540,36
écrasante,27351,6083,36
étroites,19956,5914,36
coréens,50648,6038,36
prenaient,51298,6680,36
transitoire,21517,5614,36
couvrant,36611,6379,36
climatiques,128180,6687,36
sanglante,30212,6055,36
d'agents,57910,6462,36
rousseau,107863,6603,36
couture,132551,6675,36
d'industrie,51231,6467,36
laver,73829,6589,36
défunt,54402,6442,36
apparus,33773,6419,36
n'apparaît,22269,5927,36
ressource,80533,6628,36
numériques,175757,6678,36
originalité,28449,6363,36
genoux,53817,6598,36
ombres,28662,6254,36
puy,104022,6589,36
socialement,33281,6319,36
mentionné,39143,6344,36
substitution,36544,6196,36
suffire,25690,6245,36
armand,61570,6640,36
aînés,194289,6690,36
coopératives,29935,6031,36
verbal,35591,6306,36
détachement,25139,5913,36
marxisme,5108,2729,33
turin,62838,6576,36
cruauté,29285,6148,36
d'assumer,26438,6243,36
citée,62196,6651,36
entrant,49903,6608,36
incluant,81364,6669,36
parlons,39744,6478,36
arabie,49857,6177,36
récupéré,105462,6747,36
oh,62345,6618,36
l'invention,18862,5883,36
castro,41313,5836,36
multipliant,37532,6545,36
nôtres,27031,6229,36
symptômes,151756,6518,36
dupont,163891,6670,36
us,152237,6776,36
élargissement,19987,5599,36
solennelle,26762,5960,36
traitées,40056,6345,36
cadence,41721,6518,36
cheikh,37419,5863,36
choisissent,49928,6571,36
réagit,90715,6706,36
retournement,35989,6461,36
l'accélération,36403,6225,36
respectent,55310,6566,36
muet,29865,6355,36
pudeur,29223,6306,36
l'excès,24041,6126,36
reporté,92092,6651,36
entamer,53076,6673,36
l'arsenal,32970,6182,36
sino,19943,4774,36
oubliée,37634,6546,36
bulle,94907,6737,36
suspendus,64038,6591,36
débarquement,69879,6255,36
d'amis,79212,6657,36
mutuel,60207,6571,36
substantielle,17639,5415,36
fatalité,24206,6115,36
conjointe,50679,6396,36
onzième,36473,6420,36
furieux,34362,6512,36
colin,58828,6591,36
vulnérables,93683,6540,36
circule,67195,6636,36
déroulées,44173,6506,36
apparaissait,21257,5948,36
brun,69132,6625,36
os,54723,6590,36
podium,354382,6799,36
landes,197439,6659,36
appréciation,16470,5428,36
bagages,55603,6618,36
malin,43208,6648,36
norvégien,69897,6585,36
adam,92813,6657,36
maine,290705,6656,36
meurtriers,33770,6077,35
gard,197194,6475,36
scission,23182,5493,36
l'opérateur,155706,6707,36
brillants,25959,6325,36
protestant,16271,5445,36
déplacés,112199,6662,36
silencieuse,32832,6341,36
d'initiative,49693,6457,36
consommer,111220,6707,36
fallut,9720,4597,36
risqué,44737,6626,36
garant,31368,6248,36
contestent,26284,6018,36
d'animation,205829,6703,36
régner,19149,5880,36
l'agent,89384,6657,36
off,110052,6726,36
l'arc,111998,6634,36
pâle,24699,6282,36
dépensé,46936,6592,36
paritaire,31975,5525,36
aléas,54328,6535,36
center,77746,6689,36
irakienne,25372,4864,35
dirigées,21890,5965,36
filmé,68949,6602,36
déplace,101681,6694,36
sexuel,109690,6492,36
comptables,40254,6263,36
finlandais,51202,6403,36
velours,29145,6245,35
expressions,39366,6441,36
coucher,68562,6633,36
éloignée,33123,6386,36
censés,42158,6518,36
prends,109629,6742,36
déroulera,346438,6740,36
l'observation,35104,6366,36
frustration,77686,6680,36
cruellement,34757,6504,36
out,93465,6695,36
absente,43471,6528,36
viser,75393,6696,36
fédérales,31627,6026,36
contourner,54014,6592,36
s'établir,27588,6032,36
d'émissions,36582,6225,36
programmée,160374,6749,36
aisée,29658,6455,36
participeront,79922,6612,36
légendaire,60205,6658,36
kilo,44086,6403,36
marais,152440,6628,36
livrée,46663,6487,36
shakespeare,34148,6286,36
amertume,20002,5965,36
crs,73568,6422,36
constatée,44104,6463,36
carnets,49313,6589,36
constance,54651,6580,36
louise,126433,6687,36
suivront,62595,6622,36
favorisant,56723,6508,36
institué,10512,4711,36
pervers,27310,6176,36
rassure,87111,6725,36
ironique,20678,6125,36
transportant,48260,6493,36
coïncidence,24894,6274,36
interpellés,116839,6713,36
portable,195986,6789,36
descend,46644,6593,36
citroën,119428,6665,36
maintiennent,32151,6355,36
éclairer,29509,6247,36
litige,38512,6216,36
précoce,68710,6591,36
évoluent,82424,6697,36
bataillon,30195,5981,36
applaudi,43942,6543,36
présider,24318,5956,36
flanc,43139,6592,36
emprisonné,30326,6153,36
consacrent,20273,5983,36
