date,mot,surprise,f_t,X_t,N_t,p_t,p0,mu_b,r_b,supprime_nms
20101021,ordonné,4.6197,4.84,113,2334942,2.400235e-05,0.0,1.38536e-05,7.54869,0
20080916,rassurer,4.364,5.96,63,1057176,4.32497e-05,0.0,2.18719e-05,16.7584,1
20080919,rassurer,7.9521,8.24,82,994767,1.116502e-08,0.0,2.18719e-05,16.7584,1
20081001,rassurer,12.2077,10.3,120,1165249,6.198258e-13,0.0,2.18719e-05,16.7584,1
20081004,rassurer,7.3308,8.43,60,711614,4.668761e-08,0.0,2.18719e-05,16.7584,1
20081007,rassurer,14.1862,11.36,129,1135937,6.513028e-15,0.0,2.18719e-05,16.7584,0
20081010,rassurer,8.4398,8.54,84,983225,3.632868e-09,0.0,2.18719e-05,16.7584,1
20081013,rassurer,5.4394,6.88,60,871801,3.635573e-06,0.0,2.18719e-05,16.7584,1
20110808,rassurer,5.6089,6.38,101,1583963,2.460737e-06,0.0,2.18719e-05,16.7584,1
20110913,rassurer,6.63,6.75,137,2028475,2.34408e-07,0.0,2.18719e-05,16.7584,0
20111025,rassurer,4.5393,5.6,113,2018629,2.888364e-05,0.0,2.18719e-05,16.7584,1
20151115,rassurer,4.3529,5.27,178,3377213,4.437513e-05,0.0,2.18719e-05,16.7584,0
20200311,rassurer,4.2577,5.07,304,5991940,5.525098e-05,0.0,2.18719e-05,16.7584,1
20200314,rassurer,4.8599,5.46,242,4429874,1.380666e-05,0.0,2.18719e-05,16.7584,1
20200317,rassurer,9.6357,7.7,391,5075458,2.313814e-10,0.0,2.18719e-05,16.7584,0
20200320,rassurer,6.0205,6.08,253,4162331,9.53998e-07,0.0,2.18719e-05,16.7584,1
20200323,rassurer,5.0518,5.59,230,4118154,8.876202e-06,0.0,2.18719e-05,16.7584,1
20200326,rassurer,4.7458,5.37,269,5008309,1.795393e-05,0.0,2.18719e-05,16.7584,1
20200401,rassurer,4.4924,5.24,254,4842990,3.217752e-05,0.0,2.18719e-05,16.7584,1
20200504,rassurer,5.7194,5.92,251,4239631,1.90826e-06,0.0,2.18719e-05,16.7584,1
20200507,rassurer,5.7444,5.9,281,4764968,1.801413e-06,0.0,2.18719e-05,16.7584,1
20200510,rassurer,6.3014,6.26,232,3705036,4.995835e-07,0.0,2.18719e-05,16.7584,1
20200513,rassurer,5.6694,5.85,289,4940828,2.141066e-06,0.0,2.18719e-05,16.7584,1
20191203,environs,4.8227,14.52,822,5660962,1.50402e-05,0.0,2.18917e-05,2.15729,1
20191227,environs,7.3494,21.02,690,3283076,4.472587e-08,0.0,2.18917e-05,2.15729,1
20191230,environs,9.0137,25.2,772,3063886,9.68879e-10,0.0,2.18917e-05,2.15729,0
20200102,environs,6.9376,19.97,693,3470845,1.154604e-07,0.0,2.18917e-05,2.15729,1
20200105,environs,7.5476,21.5,740,3442130,2.833733e-08,0.0,2.18917e-05,2.15729,1
20200111,environs,5.2006,15.54,621,3995998,6.300755e-06,0.0,2.18917e-05,2.15729,1
20200123,environs,4.9589,14.86,865,5819447,1.099181e-05,0.0,2.18917e-05,2.15729,1
20200126,environs,6.4183,18.6,829,4457132,3.816425e-07,0.0,2.18917e-05,2.15729,1
20200222,environs,4.8545,14.65,619,4226275,1.398018e-05,0.0,2.18917e-05,2.15729,1
20200308,environs,4.2948,13.21,550,4162987,5.072362e-05,0.0,2.18917e-05,2.15729,1
20200314,environs,4.3577,13.36,592,4429874,4.388662e-05,0.0,2.18917e-05,2.15729,1
20200317,environs,4.2714,13.12,666,5075458,5.353436e-05,0.0,2.18917e-05,2.15729,1
20200320,environs,5.4981,16.29,678,4162331,3.176349e-06,0.0,2.18917e-05,2.15729,1
20200323,environs,5.8729,17.24,710,4118154,1.340069e-06,0.0,2.18917e-05,2.15729,1
20200326,environs,5.1432,15.35,769,5008309,7.191092e-06,0.0,2.18917e-05,2.15729,1
20200401,environs,4.3692,13.38,648,4842990,4.273858e-05,0.0,2.18917e-05,2.15729,1
20200404,environs,6.0453,17.71,638,3602998,9.009964e-07,0.0,2.18917e-05,2.15729,1
20200407,environs,4.9481,14.87,706,4749111,1.126901e-05,0.0,2.18917e-05,2.15729,1
20200410,environs,5.6909,16.78,687,4093810,2.037351e-06,0.0,2.18917e-05,2.15729,1
20200413,environs,4.5753,13.96,495,3544946,2.658885e-05,0.0,2.18917e-05,2.15729,1
20200419,environs,6.1886,18.08,621,3434306,6.476829e-07,0.0,2.18917e-05,2.15729,1
20200422,environs,5.1586,15.4,731,4745995,6.939872e-06,0.0,2.18917e-05,2.15729,1
20200425,environs,8.5433,23.96,870,3630365,2.86222e-09,0.0,2.18917e-05,2.15729,0
20200501,environs,6.2042,18.11,658,3633950,6.24854e-07,0.0,2.18917e-05,2.15729,1
20200507,environs,6.9825,20.0,953,4764968,1.041166e-07,0.0,2.18917e-05,2.15729,1
20200510,environs,4.1461,12.85,476,3705036,7.1428e-05,0.0,2.18917e-05,2.15729,1
20200513,environs,4.0399,12.53,619,4940828,9.121979e-05,0.0,2.18917e-05,2.15729,1
20200516,environs,6.2322,18.18,660,3630802,5.859109e-07,0.0,2.18917e-05,2.15729,1
20200519,environs,6.8004,19.55,906,4634252,1.583525e-07,0.0,2.18917e-05,2.15729,1
20200522,environs,6.7398,19.46,702,3607675,1.820408e-07,0.0,2.18917e-05,2.15729,1
20200525,environs,7.4217,21.14,854,4040255,3.787402e-08,0.0,2.18917e-05,2.15729,1
20200528,environs,6.1739,17.95,936,5213179,6.699996e-07,0.0,2.18917e-05,2.15729,1
20200531,environs,7.3492,21.04,648,3080217,4.474627e-08,0.0,2.18917e-05,2.15729,1
20200606,environs,5.0161,15.09,546,3618308,9.636374e-06,0.0,2.18917e-05,2.15729,1
20200615,environs,4.5401,13.84,595,4299861,2.883604e-05,0.0,2.18917e-05,2.15729,1
20200621,environs,5.6722,16.76,619,3694125,2.127328e-06,0.0,2.18917e-05,2.15729,1
20200624,environs,4.9148,14.77,770,5214455,1.21679e-05,0.0,2.18917e-05,2.15729,1
20200627,environs,4.8085,14.54,565,3884692,1.554209e-05,0.0,2.18917e-05,2.15729,1
20200703,environs,4.715,14.28,642,4496101,1.927405e-05,0.0,2.18917e-05,2.15729,1
20200706,environs,4.5868,13.96,579,4146456,2.589617e-05,0.0,2.18917e-05,2.15729,1
20200709,environs,4.1908,12.92,633,4899714,6.444462e-05,0.0,2.18917e-05,2.15729,1
20200712,environs,7.9304,22.48,725,3225524,1.173698e-08,0.0,2.18917e-05,2.15729,1
20200715,environs,5.5834,16.51,681,4125481,2.609946e-06,0.0,2.18917e-05,2.15729,1
20200718,environs,6.3739,18.56,617,3324494,4.22732e-07,0.0,2.18917e-05,2.15729,1
20200721,environs,5.8841,17.27,724,4193349,1.305721e-06,0.0,2.18917e-05,2.15729,1
20200730,environs,4.9088,14.79,607,4103914,1.23357e-05,0.0,2.18917e-05,2.15729,1
20200802,environs,7.7711,22.12,638,2884403,1.694026e-08,0.0,2.18917e-05,2.15729,1
20200805,environs,11.1275,30.32,1207,3981001,7.455592e-12,0.0,2.18917e-05,2.15729,1
20200808,environs,6.7415,19.52,574,2939909,1.813281e-07,0.0,2.18917e-05,2.15729,1
20200811,environs,4.1732,12.92,481,3723867,6.710432e-05,0.0,2.18917e-05,2.15729,1
20200814,environs,8.0454,22.76,749,3291292,9.0081e-09,0.0,2.18917e-05,2.15729,1
20200817,environs,7.1614,20.55,664,3231126,6.896536e-08,0.0,2.18917e-05,2.15729,1
20200820,environs,8.9892,25.02,1065,4256330,1.025098e-09,0.0,2.18917e-05,2.15729,1
20200823,environs,14.4206,38.5,1227,3187090,3.796768e-15,0.0,2.18917e-05,2.15729,0
20200826,environs,6.242,18.17,773,4255304,5.727391e-07,0.0,2.18917e-05,2.15729,1
20200829,environs,4.9712,14.98,521,3477145,1.068677e-05,0.0,2.18917e-05,2.15729,1
20200901,environs,4.5685,13.9,640,4604437,2.700964e-05,0.0,2.18917e-05,2.15729,1
20200904,environs,5.7818,17.0,748,4400827,1.652769e-06,0.0,2.18917e-05,2.15729,1
20200907,environs,8.1172,22.84,1036,4535759,7.635369e-09,0.0,2.18917e-05,2.15729,1
20200910,environs,5.3815,15.95,830,5202523,4.153946e-06,0.0,2.18917e-05,2.15729,1
20200913,environs,6.7062,19.36,742,3833034,1.966995e-07,0.0,2.18917e-05,2.15729,1
20200916,environs,6.6435,19.12,1074,5617151,2.272676e-07,0.0,2.18917e-05,2.15729,1
20200919,environs,4.305,13.24,535,4039875,4.954531e-05,0.0,2.18917e-05,2.15729,1
20210207,environs,4.7456,14.38,560,3893607,1.796552e-05,0.0,2.18917e-05,2.15729,1
20210420,environs,5.3033,15.76,776,4922590,4.974249e-06,0.0,2.18917e-05,2.15729,1
20210423,environs,6.9167,19.84,911,4590911,1.211371e-07,0.0,2.18917e-05,2.15729,0
20210502,environs,6.4086,18.64,645,3461111,3.902808e-07,0.0,2.18917e-05,2.15729,1
20210508,environs,5.5168,16.34,667,4081890,3.042147e-06,0.0,2.18917e-05,2.15729,1
20210514,environs,5.5689,16.48,660,4005689,2.698292e-06,0.0,2.18917e-05,2.15729,1
20210523,environs,5.3016,15.83,553,3494089,4.993087e-06,0.0,2.18917e-05,2.15729,1
20080516,réplique,5.6724,4.12,40,970931,2.126288e-06,0.0,1.16953e-05,18.8174,0
20080519,réplique,5.2442,4.25,32,753645,5.698558e-06,0.0,1.16953e-05,18.8174,1
20080525,réplique,5.2444,4.52,28,620063,5.696396e-06,0.0,1.16953e-05,18.8174,1
20110314,réplique,8.1293,4.27,83,1943504,7.425187e-09,0.0,1.16953e-05,18.8174,0
20110910,réplique,4.0501,3.15,47,1493230,8.91063e-05,0.0,1.16953e-05,18.8174,0
20120501,réplique,5.5358,3.45,72,2087844,2.912371e-06,0.0,1.16953e-05,18.8174,0
20140813,réplique,4.0873,2.81,90,3199081,8.179086e-05,0.0,1.16953e-05,18.8174,0
20150410,réplique,4.4516,2.88,107,3719821,3.534753e-05,0.0,1.16953e-05,18.8174,1
20150419,réplique,7.7329,3.88,116,2993074,1.849707e-08,0.0,1.16953e-05,18.8174,1
20150425,réplique,8.6898,4.12,125,3035497,2.042848e-09,0.0,1.16953e-05,18.8174,0
20150811,réplique,4.2869,2.87,92,3200460,5.165588e-05,0.0,1.16953e-05,18.8174,0
20230618,réplique,5.227,3.1,114,3672480,5.929705e-06,0.0,1.16953e-05,18.8174,0
20230910,réplique,5.0733,3.05,117,3841111,8.446303e-06,0.0,1.16953e-05,18.8174,1
20090108,l'instruction,5.7035,6.62,80,1207623,1.979228e-06,0.000440917,1.23251e-05,4.62635,0
20110922,l'instruction,5.2339,5.92,123,2076517,5.836394e-06,0.000440917,1.23251e-05,4.62635,0
20140310,l'instruction,4.8743,5.47,190,3475196,1.335597e-05,0.000440917,1.23251e-05,4.62635,0
20140702,l'instruction,6.7109,6.82,288,4224297,1.945818e-07,0.000440917,1.23251e-05,4.62635,0
20180515,l'instruction,4.0751,4.75,258,5426391,8.41254e-05,0.000440917,1.23251e-05,4.62635,0
20201209,l'instruction,4.0711,4.75,252,5299965,8.490553e-05,0.000440917,1.23251e-05,4.62635,0
20240823,comprenant,6.7254,3.1,158,5101251,1.881887e-07,0.000440917,1.25796e-05,31.8605,0
20251201,comprenant,4.4953,2.69,112,4169061,3.197033e-05,0.000440917,1.25796e-05,31.8605,0
20110131,contestation,4.1157,9.71,215,2215155,7.660391e-05,0.0,1.74001e-05,2.39429,1
20110203,contestation,4.5888,10.55,287,2721080,2.577602e-05,0.0,1.74001e-05,2.39429,1
20110212,contestation,4.4354,10.35,210,2029860,3.669219e-05,0.0,1.74001e-05,2.39429,1
20110218,contestation,4.7212,10.85,248,2285894,1.9e-05,0.0,1.74001e-05,2.39429,1
20110221,contestation,6.7558,14.68,317,2159951,1.754561e-07,0.0,1.74001e-05,2.39429,0
20111224,contestation,4.4648,10.54,154,1461548,3.429002e-05,0.0,1.74001e-05,2.39429,0
20191118,contestation,4.1176,9.55,436,4563495,7.628162e-05,0.0,1.74001e-05,2.39429,0
20110510,bénéficiaires,5.7089,8.03,156,1943623,1.954585e-06,0.0,1.85704e-05,6.19481,0
20131125,bénéficiaires,5.008,7.09,311,4384375,9.817018e-06,0.0,1.85704e-05,6.19481,0
20201124,bénéficiaires,4.8975,6.98,328,4700618,1.266056e-05,0.0,1.85704e-05,6.19481,0
20201127,bénéficiaires,4.8129,6.91,303,4381899,1.538496e-05,0.0,1.85704e-05,6.19481,1
20201224,bénéficiaires,4.0902,6.31,204,3233764,8.124743e-05,0.0,1.85704e-05,6.19481,1
20120507,radicale,9.8402,6.83,148,2167664,1.444893e-10,0.0,1.07493e-05,6.56185,1
20120510,radicale,9.2392,6.43,162,2519371,5.765058e-10,0.0,1.07493e-05,6.56185,1
