date,N_1gram,N_2gram,guerre,gaulle,communiste,algerie,europe,francs,euro,chomage,internet,nucleaire,climat,terrorisme,immigration,television,mondialisation,croissance,milliards,mitterrand,chirac,sarkozy,hollande,macron,crise,islam,attentats,irak,inflation,covid,confinement,vaccin,russie,ukraine,poutine,gaza,retraites,jeux,dissolution,zemmour,etudiants,intelligence_artificielle,president,gouvernement,economie
20111030,12092,10469.0,3,0,1,1,2,1,4,2,1,11,0,2,0,3,1,3,4,0,3,9,2,0,9,6,1,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0.0,12,17,0
20111031,84669,72206.0,18,2,4,1,27,5,33,14,26,42,7,1,4,16,5,33,86,2,1,51,36,0,88,2,2,0,2,0,0,0,18,0,3,5,3,4,0,0,3,0.0,124,67,20
20111101,92245,79154.0,28,3,7,1,22,1,43,15,18,41,7,2,0,15,9,26,83,1,3,56,24,0,52,1,0,3,1,0,0,0,5,0,0,3,0,6,0,0,18,0.0,102,88,10
20111102,114554,98233.0,29,1,7,2,29,3,53,9,27,22,23,5,1,12,6,35,85,7,14,67,46,0,79,3,1,2,0,0,0,0,15,1,1,10,0,14,1,0,17,0.0,111,99,3
20111103,167652,142453.0,51,1,8,2,37,0,108,6,30,19,16,2,0,15,5,37,97,0,2,94,35,0,117,0,1,0,1,0,1,1,12,1,7,3,4,33,2,0,8,0.0,135,122,14
20111104,117051,100220.0,20,4,4,1,56,0,47,18,36,30,7,1,1,18,2,36,51,4,1,94,24,0,99,2,1,6,0,0,0,0,16,1,1,14,2,6,1,0,6,0.0,212,104,12
20111105,97886,82743.0,37,0,8,0,11,0,46,5,19,2,6,0,0,27,2,29,39,0,1,78,16,0,99,0,0,3,0,0,0,0,17,0,2,7,1,11,0,2,5,0.0,118,57,11
20111106,14341,12358.0,3,0,0,0,4,0,4,0,8,6,0,2,0,7,7,8,15,2,2,1,5,0,6,0,5,0,0,0,0,0,7,0,0,1,3,1,0,2,1,0.0,19,37,0
20111107,108175,93032.0,35,0,10,1,23,1,75,16,26,33,6,4,0,15,3,47,136,7,2,65,65,0,94,0,16,0,0,0,0,0,16,0,5,0,20,13,0,0,4,0.0,144,127,13
20111108,121330,103935.0,32,4,1,0,39,0,35,21,26,86,9,0,1,22,3,72,86,1,3,101,103,0,79,1,2,2,4,0,0,0,29,1,12,0,21,8,0,0,32,0.0,188,124,16
20111109,115920,99017.0,27,2,8,1,29,2,28,7,32,88,10,5,0,14,5,51,63,2,10,46,81,1,74,0,8,2,0,0,0,0,28,0,1,4,5,27,3,0,31,0.0,123,88,15
20111110,132929,112833.0,86,0,3,2,22,9,26,5,22,32,13,2,0,17,5,22,92,4,10,38,16,0,71,0,3,3,0,0,0,0,18,0,2,0,0,33,0,1,17,0.0,155,106,11
20111111,119923,102050.0,87,2,4,1,31,6,34,8,25,30,11,4,0,16,3,29,39,8,6,74,35,0,74,5,4,3,0,0,1,1,19,4,0,2,4,17,1,3,7,0.0,133,142,8
20111112,91864,77495.0,28,6,8,0,21,1,20,9,11,28,5,0,1,9,1,11,16,11,6,35,40,0,49,4,1,1,1,0,0,0,3,0,0,0,6,11,0,2,1,0.0,77,65,1
20111113,14544,12526.0,3,0,0,0,5,0,3,0,2,23,1,3,0,5,1,3,3,0,0,4,4,0,13,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0.0,31,41,0
20111114,112336,96169.0,20,4,8,1,28,14,24,15,24,49,7,3,0,18,8,40,74,7,14,28,48,0,79,0,5,0,0,0,0,0,17,0,1,3,0,14,1,0,9,0.0,122,101,13
20111115,99791,85348.0,34,2,6,0,42,6,40,3,13,65,11,1,1,11,2,80,65,4,3,46,40,0,73,0,0,0,0,0,0,0,10,6,4,0,4,6,0,0,3,0.0,106,113,12
20111116,118261,100936.0,34,0,5,2,40,1,34,9,17,90,6,1,3,8,5,37,74,2,4,23,106,0,96,0,4,3,0,0,0,0,12,5,0,18,5,22,0,2,78,0.0,161,106,15
20111117,129036,109060.0,47,1,5,1,60,1,43,13,29,104,6,1,0,27,2,26,64,3,2,42,66,0,87,0,2,1,0,0,1,0,10,0,1,1,10,8,5,0,18,0.0,89,113,8
20111118,129742,110775.0,28,4,11,2,34,3,16,16,32,45,8,1,0,26,0,27,59,12,1,33,53,0,90,2,3,2,1,0,0,0,3,1,0,0,2,14,0,0,9,0.0,131,116,7
20111119,89815,75962.0,42,2,5,7,22,0,35,19,9,14,3,2,1,12,1,20,42,4,6,38,39,0,61,24,3,4,1,0,0,0,9,0,2,0,5,13,1,0,3,0.0,80,47,4
20111120,15988,13785.0,3,0,0,0,3,0,0,0,0,1,3,0,1,4,1,0,6,0,0,5,16,0,12,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,23,18,0
20111121,118424,101414.0,34,2,4,1,43,1,78,15,19,71,6,3,1,9,3,55,67,3,2,68,43,0,104,22,10,2,2,0,1,0,4,1,8,0,6,4,2,0,3,0.0,131,124,20
20111122,109942,94432.0,23,2,9,0,27,4,33,15,28,70,11,1,0,10,0,31,81,65,7,100,51,0,91,9,2,6,0,0,0,4,5,1,0,0,17,4,3,1,4,0.0,168,109,9
20111123,120539,103284.0,25,0,4,0,29,6,47,12,23,30,12,5,1,17,10,36,55,8,2,48,46,0,89,15,2,2,0,0,0,0,20,0,2,2,2,9,2,0,30,0.0,161,106,7
20111124,152206,129714.0,91,1,4,8,42,0,84,12,18,101,13,2,0,12,1,31,96,6,1,69,43,0,117,1,3,4,1,0,0,0,11,0,13,3,2,7,0,0,13,1.0,160,112,13
20111125,129266,109743.0,24,4,14,2,29,3,39,16,30,83,11,0,1,33,3,29,38,7,5,70,50,0,63,3,3,1,1,0,0,0,6,0,2,0,2,12,2,1,10,0.0,130,94,6
20111126,99099,83388.0,26,5,12,2,28,1,28,10,17,29,10,0,1,24,0,12,44,38,3,33,13,0,50,0,10,2,2,0,0,0,44,0,16,4,3,10,1,1,7,0.0,83,54,3
20111127,16107,13882.0,4,0,0,1,4,0,0,6,1,1,4,1,1,6,0,0,0,8,0,12,16,0,12,0,1,0,0,0,0,0,9,0,5,0,0,0,0,0,6,0.0,21,23,1
20111128,108153,92551.0,33,2,3,6,32,0,74,34,17,38,34,0,3,15,3,36,45,6,3,48,49,0,91,1,2,4,0,0,0,0,13,0,0,1,25,9,2,0,4,0.0,104,95,15
20111129,133099,114058.0,46,0,6,2,36,10,29,68,25,16,32,4,3,35,0,28,69,4,1,30,49,0,78,0,8,0,1,0,0,0,37,0,11,3,16,22,0,0,11,0.0,101,118,16
20111130,129517,110660.0,21,5,3,0,34,10,80,12,20,20,15,4,1,12,2,52,100,7,6,111,69,0,128,2,3,3,1,0,0,3,4,0,0,0,8,10,4,0,49,0.0,181,120,8
20111201,146685,124355.0,73,3,4,0,41,10,73,48,27,25,12,3,1,38,5,41,46,8,7,146,28,0,122,0,4,6,0,0,4,0,8,4,0,1,12,35,6,0,20,0.0,189,63,9
20111202,130830,111492.0,56,4,6,6,52,4,55,24,33,19,16,2,2,12,6,4,40,9,2,137,35,0,104,2,3,9,0,0,0,0,26,4,6,2,10,17,1,1,11,0.0,194,65,7
20111203,87386,73768.0,31,6,7,1,14,0,20,8,24,11,13,2,0,33,0,4,19,15,7,90,69,0,40,0,0,0,0,0,1,0,37,5,12,1,3,10,1,1,6,0.0,114,30,2
20111204,13566,11592.0,8,0,3,0,3,0,3,2,5,0,0,0,0,7,2,5,9,2,2,10,9,0,18,0,1,1,0,0,0,0,11,1,6,0,3,1,0,0,0,0.0,13,23,1
20111205,116459,100133.0,31,4,10,0,25,1,83,12,27,64,16,2,2,18,6,41,55,7,7,119,37,0,101,1,1,0,0,0,1,0,36,0,19,0,10,12,0,0,6,0.0,142,119,12
20111206,111957,96033.0,21,1,1,0,28,0,92,13,17,28,10,2,1,12,15,44,57,3,3,126,39,0,82,1,3,1,1,0,0,0,18,0,15,1,6,8,3,0,10,0.0,130,89,11
20111207,109753,93837.0,20,2,7,2,27,0,79,5,21,31,19,0,0,13,4,50,48,13,1,88,68,0,73,0,1,1,4,0,0,0,38,0,22,0,5,14,2,0,31,0.0,162,101,11
20111208,156047,132031.0,40,1,9,2,33,10,87,9,30,5,18,1,0,16,5,47,70,6,3,96,62,0,86,3,1,3,1,0,0,0,36,1,8,0,3,20,0,1,14,0.0,153,90,9
20111209,118070,100206.0,53,2,9,5,50,3,68,16,25,18,14,2,2,23,3,16,81,6,0,69,29,0,75,2,4,6,0,0,0,0,21,1,10,9,3,8,1,0,7,0.0,122,72,6
20111210,86078,72367.0,25,0,1,6,9,2,27,5,10,24,9,0,0,18,5,2,22,0,0,34,11,0,44,0,0,0,0,0,0,0,26,0,17,0,1,7,0,0,3,0.0,46,44,4
20111211,17055,14572.0,3,0,2,0,6,0,5,8,2,6,11,1,0,2,1,6,2,0,0,8,15,0,9,0,0,0,0,0,1,0,4,0,3,2,1,1,0,0,1,0.0,24,11,1
20111212,110927,95253.0,28,1,1,2,47,0,75,10,19,30,31,1,1,8,2,64,97,0,2,48,41,0,144,4,2,10,5,0,0,0,17,0,15,0,17,8,2,0,8,0.0,135,88,15
20111213,107227,91782.0,30,1,4,0,33,0,40,24,33,24,12,3,0,12,6,32,50,1,2,32,31,0,77,0,8,0,1,0,0,6,43,2,41,1,2,11,1,0,2,0.0,107,101,10
20111214,102561,87553.0,20,0,3,3,39,2,26,8,23,7,4,5,1,10,1,27,48,5,7,44,59,0,58,2,1,3,0,0,1,0,27,0,12,1,5,4,0,0,42,0.0,142,65,5
20111215,159852,134658.0,56,7,4,5,54,1,39,19,35,48,2,3,0,10,10,29,86,3,76,47,71,0,84,1,3,14,3,0,0,3,62,1,32,1,14,34,2,0,14,0.0,208,80,9
20111216,150584,127713.0,56,7,11,2,40,0,76,19,40,37,9,0,0,39,8,43,51,6,78,82,119,0,107,1,12,7,3,0,1,0,72,1,23,1,16,30,1,1,11,0.0,182,101,12
20111217,68730,58293.0,14,3,2,0,13,1,23,9,27,9,2,0,0,10,4,11,25,1,10,23,17,0,39,0,0,2,2,0,1,0,18,2,2,0,1,25,0,0,15,0.0,63,40,5
20111218,20128,17338.0,4,2,16,0,6,0,11,0,2,0,2,0,0,2,0,2,8,3,0,7,2,0,8,0,1,9,0,0,0,0,13,0,2,1,0,1,0,0,7,0.0,51,16,0
20111219,94782,81250.0,38,6,24,2,24,0,59,16,11,28,14,1,0,20,1,24,39,2,7,50,80,0,91,2,3,11,1,0,0,0,16,1,13,3,5,3,0,0,28,0.0,132,63,20
20111220,90300,77104.0,33,3,16,0,21,3,26,6,7,15,3,1,2,11,1,12,81,2,5,42,28,0,73,1,2,2,1,0,0,0,14,1,6,0,10,11,0,0,15,0.0,110,119,13
20111221,100747,86314.0,68,0,14,7,14,0,23,49,15,12,8,9,0,13,1,16,57,2,5,51,43,0,78,3,6,37,1,0,1,2,28,3,16,6,6,4,0,0,3,0.0,174,104,6
20111222,150366,127033.0,49,9,7,6,25,1,18,19,49,17,7,2,0,19,3,26,53,8,9,98,44,0,105,0,13,13,1,0,0,1,15,2,19,0,12,25,1,0,15,0.0,166,114,8
20111223,178502,151407.0,47,4,20,10,41,2,24,18,34,7,28,11,0,29,5,33,99,3,2,69,14,0,72,1,15,8,4,0,0,2,20,3,7,32,2,17,1,0,15,0.0,172,174,8
20111224,33921,29027.0,7,1,2,0,1,1,2,1,16,4,1,0,0,5,2,1,4,2,0,6,1,0,22,0,0,0,0,0,0,0,18,0,26,0,0,4,0,0,3,0.0,42,19,1
20111225,9917,8582.0,6,2,2,1,5,0,2,0,7,0,0,0,1,1,0,2,1,1,0,15,4,0,3,0,3,4,0,0,0,0,3,0,10,0,0,3,0,0,7,0.0,18,7,0
20111226,56026,47794.0,22,0,1,1,31,0,14,10,13,5,2,3,0,6,8,13,21,0,0,19,6,0,48,1,8,3,0,0,0,0,21,1,24,1,2,5,2,0,4,0.0,65,44,2
20111227,77079,66085.0,30,0,0,0,12,4,14,54,10,8,1,8,0,24,7,18,53,1,2,39,26,0,57,1,0,4,0,0,0,0,13,0,24,20,2,8,1,0,20,0.0,70,72,10
20111228,80844,69026.0,37,0,8,0,12,1,11,29,17,8,7,3,1,11,2,7,54,4,1,22,6,0,45,0,8,5,1,0,0,0,20,0,17,1,5,2,0,0,5,0.0,67,70,5
20111229,134145,113132.0,67,1,9,1,25,4,25,8,40,19,10,8,1,19,0,19,55,14,1,19,4,0,47,2,9,7,0,0,0,0,27,1,15,8,1,28,1,4,5,0.0,87,79,2
20111230,128842,109784.0,32,1,7,1,18,19,53,19,22,18,8,2,0,17,5,35,63,5,4,23,8,0,91,1,2,1,11,0,0,0,14,0,9,9,5,5,0,0,24,0.0,125,125,13
20111231,32496,27709.0,10,1,1,1,5,3,7,5,11,7,2,2,0,2,1,2,7,0,0,19,6,0,19,1,2,0,0,0,0,5,8,0,10,0,2,3,0,0,2,0.0,46,9,2
20120101,13205,11493.0,2,4,2,0,1,1,6,2,7,14,1,0,0,5,1,7,4,0,2,22,4,0,26,0,0,0,1,0,0,0,5,0,1,0,0,1,0,0,0,0.0,56,19,0
20120102,78524,67130.0,25,3,3,1,20,23,13,15,19,31,6,1,0,21,1,25,36,8,8,92,49,0,56,3,1,6,0,0,0,0,11,0,5,6,5,4,0,0,3,0.0,124,75,7
20120103,94588,80858.0,37,4,11,1,20,3,20,24,18,64,5,3,1,19,4,14,58,4,8,52,89,0,55,1,9,2,1,0,2,0,10,0,1,1,0,16,2,0,6,0.0,130,88,6
20120104,94052,80547.0,29,1,3,0,18,9,9,12,27,140,8,2,0,9,1,13,54,6,6,65,113,0,53,1,0,1,0,0,0,0,4,0,0,1,4,7,0,0,30,0.0,114,91,7
20120105,131825,111843.0,39,6,9,3,17,3,26,22,37,12,9,1,0,19,1,14,52,11,13,86,74,0,46,0,5,4,3,0,0,0,13,0,2,4,5,13,0,0,9,1.0,140,88,10
20120106,128864,109379.0,22,4,10,3,19,2,20,20,18,6,6,1,1,17,2,16,45,5,3,89,77,0,56,0,11,3,2,0,0,0,5,0,1,0,1,13,2,1,18,1.0,126,100,4
20120107,105253,89229.0,40,9,16,3,19,4,18,11,36,6,9,2,1,22,3,12,23,14,5,70,53,0,36,1,7,1,1,0,0,0,4,0,1,1,4,20,0,0,6,1.0,123,53,7
20120108,20173,17021.0,13,16,0,2,4,0,0,2,0,3,0,1,0,1,1,1,5,15,8,18,26,0,11,0,1,3,1,0,0,0,0,0,0,0,1,1,1,0,1,0.0,38,14,1
20120109,99408,85241.0,46,1,1,2,31,4,44,17,31,15,10,6,0,18,7,36,86,7,11,131,51,0,54,3,2,2,1,0,0,0,7,0,2,1,4,6,0,0,0,0.0,129,112,14
20120110,99948,84926.0,29,11,3,4,14,5,17,17,51,29,6,3,1,18,0,19,49,8,4,80,94,0,37,1,4,1,0,0,0,0,9,1,0,2,1,9,2,0,8,0.0,128,69,6
20120111,102237,87595.0,42,0,2,4,27,0,18,14,19,34,4,11,0,10,6,25,35,9,3,78,53,0,56,3,8,2,2,0,0,0,5,0,1,3,5,3,0,0,14,0.0,177,78,5
20120112,148327,125571.0,57,5,22,3,38,3,12,10,28,48,5,6,3,20,2,26,83,17,27,74,46,0,36,0,2,2,2,0,0,0,9,2,0,0,4,29,1,0,16,0.0,162,68,5
20120113,112941,96447.0,34,3,4,1,31,1,41,23,26,38,8,1,2,10,1,25,103,3,4,82,42,0,45,0,1,0,2,0,0,0,6,0,0,2,3,17,0,0,32,0.0,131,99,8
20120114,84641,71307.0,33,1,7,0,20,4,39,17,12,5,1,2,0,16,0,31,34,16,21,68,34,0,39,2,2,5,1,0,0,0,5,0,4,14,6,14,1,0,19,0.0,94,52,15
20120115,25581,21928.0,3,3,2,0,5,0,18,5,2,3,0,0,1,6,1,5,21,1,0,33,18,0,16,0,0,0,0,0,0,0,4,1,6,0,2,0,0,0,1,0.0,27,26,0
20120116,107412,92166.0,23,1,3,1,30,1,89,84,16,11,5,2,0,9,3,83,48,0,2,86,43,0,103,1,3,3,1,0,0,0,11,0,0,2,10,3,3,0,10,0.0,142,122,20
20120117,116234,98881.0,29,4,7,0,42,1,37,50,21,38,3,3,3,21,3,73,49,4,0,118,87,0,95,0,2,4,1,0,0,0,6,0,0,1,6,12,2,0,6,0.0,140,99,19
20120118,101084,86384.0,13,1,10,0,13,2,32,75,37,17,4,1,0,1,2,42,73,5,6,151,86,0,74,2,3,0,1,0,0,0,11,0,3,7,12,4,1,0,19,0.0,194,101,10
20120119,155983,132024.0,34,3,8,2,12,3,31,37,40,44,7,2,0,13,18,28,73,9,3,109,110,0,79,1,1,2,0,0,1,0,17,2,16,1,7,15,0,0,50,0.0,183,70,6
20120120,128719,109422.0,46,0,4,1,16,3,20,5,36,21,3,5,0,11,1,16,72,3,4,107,70,0,55,0,8,7,0,0,0,0,9,0,0,18,6,9,0,0,8,0.0,166,62,6
20120121,87337,73807.0,44,5,2,3,13,0,12,8,18,23,8,3,0,11,1,2,24,4,7,76,71,0,28,1,4,2,0,0,0,0,6,1,0,1,6,7,1,0,6,0.0,113,25,3
20120122,31951,27232.0,16,2,0,0,12,0,19,10,13,2,2,3,0,1,1,4,6,10,0,27,93,0,29,1,5,0,0,0,0,0,1,0,1,0,1,2,0,0,2,0.0,56,20,4
20120123,118204,100723.0,39,8,6,4,30,0,38,16,25,17,16,1,0,12,4,38,44,18,2,78,167,0,92,1,3,0,0,0,0,1,12,0,1,1,3,2,2,0,22,0.0,136,75,17
20120124,120989,102916.0,31,4,9,3,24,1,23,28,22,14,10,3,1,8,0,38,48,10,3,142,121,0,62,6,4,1,1,0,0,0,8,0,3,1,11,3,0,0,66,0.0,191,70,13
20120125,138701,118333.0,55,1,1,4,88,3,36,31,31,24,5,2,1,10,12,62,54,6,2,122,132,1,144,0,3,7,0,0,0,0,11,2,0,2,5,20,0,0,18,0.0,161,84,16
20120126,146961,124604.0,49,1,4,3,14,4,14,54,19,44,11,0,3,21,3,34,105,14,7,145,263,0,91,4,4,3,4,0,0,2,22,2,2,0,11,20,0,0,16,0.0,156,87,11
20120127,145487,123519.0,31,2,6,9,31,0,22,16,30,18,3,1,1,16,8,23,94,6,5,118,136,0,74,1,6,6,2,0,0,0,17,1,1,8,6,19,1,0,6,0.0,212,73,5
20120128,91188,76944.0,12,0,4,1,23,0,38,7,23,32,7,0,0,11,0,41,31,2,3,65,59,0,71,0,0,1,0,0,0,0,11,0,3,0,2,15,1,0,3,0.0,109,38,3
20120129,35416,30374.0,6,3,0,0,6,0,7,18,19,12,0,0,0,10,0,10,20,1,0,135,51,0,15,0,2,1,0,0,0,0,8,0,5,2,4,1,0,0,4,0.0,56,26,2
20120130,119559,102090.0,25,0,7,0,29,4,40,16,23,20,7,0,0,25,2,54,120,0,2,183,56,0,93,0,1,5,1,0,0,2,18,0,5,0,6,20,2,0,3,0.0,229,95,15
20120131,115869,99213.0,43,2,1,5,33,0,13,26,23,93,8,5,0,17,3,32,83,0,0,122,64,0,51,1,4,3,2,0,0,2,21,0,1,0,7,2,0,0,4,0.0,187,70,14
20120201,105909,90319.0,28,6,1,1,24,3,7,18,13,24,1,5,0,13,5,23,78,0,5,84,89,0,67,0,3,8,1,0,0,1,19,1,7,3,10,9,0,0,30,0.0,124,76,5
20120202,137574,116893.0,60,4,2,0,18,2,11,10,44,9,6,2,3,23,3,26,82,8,7,122,107,0,49,3,1,2,1,0,0,0,15,1,10,4,7,15,3,2,13,0.0,146,58,7
20120203,132047,111952.0,46,6,4,4,19,4,5,4,27,16,11,3,1,24,3,16,66,3,8,85,39,0,54,0,7,3,0,0,1,1,23,1,6,4,2,9,3,0,13,0.0,136,78,3
20120204,105705,89360.0,28,3,13,1,34,1,13,6,18,11,2,1,1,37,4,21,43,9,13,57,73,0,47,0,1,1,1,0,0,0,17,1,13,0,3,7,1,0,6,0.0,123,75,2
20120205,24559,21099.0,4,0,2,0,5,0,11,1,5,1,1,0,1,3,0,1,19,2,1,31,14,0,13,1,1,0,0,0,0,0,37,1,5,2,0,5,0,0,4,0.0,34,21,1
20120206,116841,99833.0,31,6,7,3,56,7,58,20,15,21,4,0,0,18,8,44,77,9,10,157,97,0,115,0,2,3,1,0,0,0,30,1,14,4,6,14,1,0,9,0.0,183,96,7
20120207,138584,118407.0,33,2,13,1,62,0,41,29,33,21,10,2,2,22,9,35,89,4,5,120,106,0,118,0,3,1,2,0,0,0,23,9,9,17,2,12,0,2,5,0.0,165,103,9
20120208,117586,100419.0,36,1,10,4,22,0,30,15,33,10,8,3,1,19,4,47,107,3,5,101,53,0,55,2,0,2,0,0,0,0,14,0,0,1,3,12,4,0,27,0.0,179,86,3
20120209,154008,130813.0,51,18,14,8,63,0,21,40,24,44,10,6,8,11,7,27,67,4,7,165,113,0,72,1,2,1,4,0,0,0,21,1,7,2,8,13,1,0,26,0.0,144,86,6
20120210,132838,112800.0,23,4,8,5,21,0,16,50,25,47,11,1,9,9,4,24,92,3,4,174,51,0,62,1,1,0,1,0,0,0,10,0,1,0,8,9,0,0,15,0.0,170,81,9
20120211,103379,87039.0,20,3,8,0,20,2,8,19,12,19,5,0,3,15,5,10,58,9,5,90,35,0,37,0,2,1,1,0,0,0,12,1,0,0,5,8,0,0,20,0.0,117,43,5
20120212,26942,23162.0,4,1,3,1,9,2,2,4,2,22,1,0,4,3,0,0,14,2,1,31,3,0,7,1,5,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0.0,35,17,1
20120213,116801,99401.0,39,4,7,0,26,19,32,19,28,41,5,2,0,15,3,37,86,3,15,138,35,0,66,3,11,1,1,0,0,0,12,0,0,0,10,5,1,0,9,0.0,144,90,12
20120214,117430,100212.0,33,1,6,2,29,1,30,20,19,20,11,4,1,10,4,45,75,20,13,99,91,0,78,1,9,0,1,0,0,0,11,2,10,3,3,10,0,0,21,0.0,141,80,21
20120215,110237,94026.0,18,2,8,5,22,1,41,16,28,24,6,3,3,21,3,57,40,4,9,154,75,0,54,0,9,5,1,0,0,0,13,0,6,1,3,14,0,0,24,0.0,164,66,5
20120216,139589,117969.0,42,2,5,0,31,23,24,10,35,22,13,3,0,14,3,37,63,16,7,193,68,0,52,0,3,0,1,0,3,2,24,0,9,0,8,23,1,0,6,0.0,152,45,8
20120217,124695,106198.0,51,2,8,3,26,13,24,8,38,26,13,7,3,11,2,16,112,3,5,128,62,0,39,1,3,3,1,0,0,2,13,0,2,1,3,27,0,0,16,0.0,135,51,3
20120218,105068,89098.0,42,2,3,0,13,4,11,7,37,19,2,7,0,25,0,5,56,9,2,96,36,0,33,0,1,3,0,0,0,2,29,1,11,0,3,13,0,0,13,0.0,152,29,4
20120219,28498,24606.0,9,0,3,0,6,0,4,7,3,12,1,0,1,5,0,0,10,2,2,80,24,0,16,0,1,2,0,0,0,0,4,0,13,0,4,4,0,0,2,0.0,28,21,0
20120220,106040,90584.0,25,1,6,0,27,0,38,34,16,38,5,2,0,10,5,21,64,8,4,180,72,0,75,0,4,2,0,0,5,1,16,0,6,0,7,6,0,0,10,0.0,157,72,13
20120221,115297,98889.0,63,1,3,1,41,0,39,21,32,44,4,0,0,13,4,21,60,5,2,122,45,0,85,0,3,4,1,0,0,0,15,5,3,1,2,26,0,0,12,0.0,138,54,9
20120222,106682,90810.0,43,1,1,1,20,0,14,15,25,20,4,3,0,11,1,19,66,2,4,109,105,0,30,1,0,1,1,0,0,0,8,5,10,0,7,8,1,0,11,0.0,107,81,8
20120223,135255,114302.0,73,1,3,7,17,3,13,10,18,7,13,0,1,7,2,32,63,8,8,129,90,0,65,0,10,7,1,0,0,0,30,1,19,1,18,26,1,0,13,0.0,164,55,4
20120224,121112,102817.0,71,2,14,2,9,2,21,19,18,19,6,2,0,13,1,12,88,7,9,163,92,0,56,2,0,1,1,0,1,5,12,1,8,6,9,46,1,0,9,0.0,176,46,5
20120225,96359,81403.0,76,1,5,0,19,3,12,11,10,23,2,1,0,12,2,21,48,6,3,77,39,0,35,0,0,1,0,0,0,0,18,0,26,4,1,20,0,0,3,0.0,98,36,4
20120226,13130,11271.0,3,0,2,0,0,0,0,1,3,0,1,0,0,7,0,0,3,0,0,7,0,0,3,0,1,0,0,0,1,0,10,0,18,0,0,1,0,0,0,0.0,22,4,0
20120227,110436,94639.0,35,1,3,0,27,0,18,33,17,10,6,2,2,22,4,20,65,3,2,118,100,0,40,1,5,1,1,0,0,4,29,6,45,0,8,27,1,2,10,0.0,161,75,7
20120228,89419,76070.0,24,4,3,0,17,9,23,6,30,15,8,16,0,19,2,9,57,3,2,121,114,0,48,1,5,1,2,0,0,0,8,3,0,1,5,9,0,0,7,0.0,119,67,10
20120229,95198,81437.0,19,5,2,0,41,1,32,14,18,15,4,3,0,14,1,53,50,3,2,94,124,0,54,0,4,1,2,0,0,0,21,3,7,3,3,8,8,0,8,0.0,152,62,6
20120301,130787,111225.0,57,1,3,1,24,0,21,15,24,20,2,6,2,13,2,15,51,0,5,164,104,0,61,1,1,4,1,0,0,7,28,2,16,2,1,16,0,0,7,0.0,139,53,2
20120302,148623,126260.0,50,4,4,4,19,9,27,21,42,14,7,0,5,22,5,29,73,7,9,158,110,0,63,3,0,3,0,0,0,1,40,4,53,0,2,30,0,0,13,0.0,183,65,17
20120303,107747,91469.0,46,1,6,6,19,3,10,9,21,13,2,0,0,28,2,18,41,3,3,95,80,0,44,1,0,2,0,0,0,0,36,1,28,0,3,11,2,0,4,0.0,135,67,6
20120304,28599,24405.0,7,1,4,0,5,0,1,2,4,5,0,0,1,10,0,3,6,0,0,23,33,0,5,0,0,0,0,0,0,0,11,1,18,0,5,0,0,0,4,0.0,51,4,0
20120305,110377,94012.0,24,3,9,0,42,1,6,11,17,47,6,0,4,11,8,31,43,4,6,134,104,0,39,2,1,4,0,0,1,0,50,1,81,1,0,10,0,0,16,0.0,182,48,5
20120306,102960,87936.0,13,0,7,0,28,1,19,22,37,9,2,1,0,19,3,13,33,2,0,104,73,0,46,0,0,2,1,0,0,0,34,0,40,0,7,24,1,0,1,0.0,109,48,6
20120307,108059,92118.0,26,4,5,1,25,2,14,8,21,18,7,8,4,31,1,18,95,12,2,243,88,0,36,0,1,1,1,0,1,1,17,1,16,0,3,9,0,0,10,0.0,145,46,3
20120308,165999,141105.0,42,8,9,3,55,3,13,14,41,29,10,5,1,10,4,22,67,8,5,125,82,0,56,0,0,1,1,0,0,0,18,3,12,0,3,25,0,0,23,0.0,125,81,6
20120309,118254,100355.0,37,2,8,9,21,2,29,43,19,20,4,3,0,13,0,33,74,2,0,103,56,0,52,1,2,4,1,0,0,0,16,0,21,2,1,13,0,0,18,0.0,126,64,10
20120310,102951,87191.0,41,2,1,4,22,1,6,6,15,46,2,5,0,11,1,10,28,1,0,84,55,0,33,0,9,1,0,0,0,0,10,0,1,15,0,17,0,2,16,0.0,95,36,4
20120311,30072,25691.0,2,1,7,0,10,2,7,7,4,26,0,0,0,2,0,5,4,2,0,60,44,0,12,0,5,2,0,0,0,0,2,1,0,0,0,0,0,0,5,0.0,31,22,1
20120312,121091,102991.0,44,16,1,10,36,1,37,19,30,24,11,0,1,17,7,41,61,11,10,251,107,0,54,4,6,4,0,0,0,0,22,2,4,17,3,25,1,0,7,2.0,193,69,20
20120313,121521,104112.0,30,4,4,1,42,0,19,8,25,13,5,1,0,12,5,33,95,14,6,259,201,0,53,0,0,3,0,0,0,0,7,0,0,17,3,29,0,0,5,0.0,118,59,13
20120314,103954,88298.0,47,0,7,2,25,2,23,8,14,21,5,1,1,15,0,25,76,1,4,133,138,0,56,0,1,0,1,0,0,0,14,0,18,9,4,13,0,0,6,0.0,148,51,5
20120315,139591,117846.0,87,2,40,10,27,10,7,19,19,34,7,12,0,16,2,19,42,14,2,159,158,0,49,0,1,1,1,0,0,0,20,0,9,2,3,18,1,0,3,0.0,109,37,6
