mot,date,X_t,N_t,f_t,p_t,surprise
préfet,19760909,97,38898,249.37,1.615e-12,11.79
préfet,19770420,93,63302,146.91,3.730e-08,7.43
préfet,19770421,189,65615,288.04,4.370e-15,14.36
préfet,19780427,97,55676,174.22,2.198e-09,8.66
préfet,19780428,83,76070,109.11,2.170e-06,5.66
préfet,19780615,49,51924,94.37,1.780e-05,4.75
préfet,19780914,62,56290,110.14,2.754e-06,5.56
préfet,19781130,70,62826,111.42,2.072e-06,5.68
préfet,19790118,48,48689,98.58,1.212e-05,4.92
préfet,19790712,56,56555,99.02,9.528e-06,5.02
préfet,19800613,95,72697,130.68,1.938e-07,6.71
préfet,19810102,55,41949,131.11,4.382e-07,6.36
préfet,19810709,99,48783,202.94,1.239e-10,9.91
préfet,19810710,278,76050,365.55,4.439e-19,18.35
préfet,19810806,145,42151,344.00,4.570e-17,16.34
préfet,19820715,34,40066,84.86,7.128e-05,4.15
préfet,19821224,86,104716,82.13,3.832e-05,4.42
préfet,19830624,77,54144,142.21,8.148e-08,7.09
préfet,19840824,50,46727,107.00,5.076e-06,5.29
préfet,19850308,263,69839,376.58,1.679e-19,18.78
préfet,19850802,141,47904,294.34,5.916e-15,14.23
préfet,19860411,57,67104,84.94,3.902e-05,4.41
préfet,19860425,54,55648,97.04,1.213e-05,4.92
préfet,19860725,51,57200,89.16,2.847e-05,4.55
préfet,19871002,49,58357,83.97,5.004e-05,4.30
préfet,19880728,44,47523,92.59,2.430e-05,4.61
préfet,19880729,66,55630,118.64,1.082e-06,5.97
préfet,19890721,67,62975,106.39,3.649e-06,5.44
préfet,19890825,75,51376,145.98,5.883e-08,7.23
préfet,19910720,57,48234,118.17,1.413e-06,5.85
préfet,19930423,51,57125,89.28,2.814e-05,4.55
préfet,19930507,108,62769,172.06,2.230e-09,8.65
préfet,19930625,131,70522,185.76,3.857e-10,9.41
préfet,19931224,61,65821,92.68,1.648e-05,4.78
préfet,19950104,40,40613,98.49,1.592e-05,4.80
préfet,19971020,7,1115,627.80,1.697e-07,6.77
préfet,19971102,59,69469,84.93,3.785e-05,4.42
préfet,19971110,7,1180,593.22,2.317e-07,6.64
préfet,19971117,5,1184,422.30,3.235e-05,4.49
préfet,19971208,9,1219,738.31,2.172e-09,8.66
préfet,19971215,5,1367,365.76,5.456e-05,4.26
préfet,19980126,9,1711,526.01,2.468e-08,7.61
préfet,19980302,6,1395,430.11,5.797e-06,5.24
préfet,19980717,293,79582,368.17,2.868e-19,18.54
préfet,19990429,59,72079,81.85,5.212e-05,4.28
préfet,19990505,160,78401,204.08,3.978e-11,10.40
préfet,19990506,64,66068,96.87,1.018e-05,4.99
préfet,19990508,82,73401,111.72,1.672e-06,5.78
préfet,19990509,84,73029,115.02,1.152e-06,5.94
préfet,19990511,218,96203,226.60,2.114e-12,11.67
préfet,19990515,51,59183,86.17,3.844e-05,4.42
préfet,19990522,63,71494,88.12,2.559e-05,4.59
préfet,19990526,66,81413,81.07,5.168e-05,4.29
préfet,19990528,73,95125,76.74,7.661e-05,4.12
préfet,19990530,66,66074,99.89,7.225e-06,5.14
préfet,19990717,54,55856,96.68,1.258e-05,4.90
préfet,19991127,55,66524,82.68,5.095e-05,4.29
préfet,20030518,24,27029,88.79,8.864e-05,4.05
préfet,20040713,54,56605,95.40,1.429e-05,4.84
préfet,20060720,62,58141,106.64,3.913e-06,5.41
préfet,20180723,56,71591,78.22,7.955e-05,4.10
l'appui,19741115,16,83010,19.27,4.607e-05,4.34
récent,19590911,9,35259,25.53,6.457e-05,4.19
récent,19961224,22,121400,18.12,4.637e-06,5.33
construit,19650830,11,32931,33.40,2.423e-05,4.62
construit,20220222,102,397700,25.65,7.112e-09,8.15
tiré,19511005,8,19735,40.54,4.925e-05,4.31
tiré,19610105,10,28752,34.78,2.489e-05,4.60
tiré,19610106,11,33786,32.56,2.034e-05,4.69
tiré,19610206,16,37049,43.19,7.928e-08,7.10
tiré,19610208,14,36715,38.13,9.014e-07,6.05
tiré,19610209,13,34854,37.30,2.008e-06,5.70
tiré,19630226,13,34297,37.90,1.745e-06,5.76
tiré,19880420,14,60743,23.05,6.699e-05,4.17
tiré,20040404,9,28728,31.33,9.812e-05,4.01
tiré,20220218,52,204963,25.37,4.890e-08,7.31
tiré,20240106,14,63195,22.15,9.080e-05,4.04
réunir,19580724,9,31747,28.35,8.481e-05,4.07
réunir,20060226,8,23180,34.51,5.971e-05,4.22
anniversaire,19850509,19,43293,43.89,3.448e-06,5.46
anniversaire,20040605,29,83262,34.83,6.798e-06,5.17
anniversaire,20040606,18,38464,46.80,2.451e-06,5.61
anniversaire,20050124,25,89554,27.92,7.981e-05,4.10
anniversaire,20050814,6,7124,84.22,7.611e-05,4.12
anniversaire,20080425,40,77410,51.67,1.387e-08,7.86
anniversaire,20110101,9,9552,94.22,1.326e-06,5.88
anniversaire,20180114,15,36070,41.59,1.687e-05,4.77
découvrir,19880318,51,100085,50.96,1.318e-11,10.88
découvrir,19890324,45,115942,38.81,5.852e-09,8.23
découvrir,19970130,51,158844,32.11,8.079e-08,7.09
découvrir,20040806,18,67203,26.78,4.670e-05,4.33
découvrir,20150707,29,130700,22.19,5.358e-05,4.27
découvrir,20180506,14,35817,39.09,6.561e-06,5.18
découvrir,20191130,19,72572,26.18,4.587e-05,4.34
découvrir,20200517,14,45951,30.47,5.042e-05,4.30
découvrir,20200531,18,38399,46.88,1.835e-07,6.74
découvrir,20220222,92,397700,23.13,3.012e-06,5.52
découvrir,20220805,60,314872,19.06,6.287e-05,4.20
précédente,19520728,12,31765,37.78,5.261e-06,5.28
précédente,19530709,12,41906,28.64,4.361e-05,4.36
précédente,19540712,12,30550,39.28,3.849e-06,5.41
précédente,19551212,11,24060,45.72,2.353e-06,5.63
précédente,19560102,15,37462,40.04,5.570e-07,6.25
précédente,19560109,10,31547,31.70,6.365e-05,4.20
précédente,19560813,11,33556,32.78,2.790e-05,4.55
précédente,19570902,11,29563,37.21,1.117e-05,4.95
précédente,19571230,11,35520,30.97,4.161e-05,4.38
précédente,19590810,12,32170,37.30,5.818e-06,5.24
précédente,19600905,9,26212,34.34,7.495e-05,4.13
précédente,19601024,12,32912,36.46,6.969e-06,5.16
précédente,19620827,12,29504,40.67,2.903e-06,5.54
précédente,19621231,14,47135,29.70,1.339e-05,4.87
précédente,19680325,13,43940,29.59,2.144e-05,4.67
précédente,19850101,15,48980,30.62,6.784e-06,5.17
précédente,19901225,13,48555,26.77,4.629e-05,4.33
précédente,20001005,24,79680,30.12,4.769e-07,6.32
précédente,20001103,37,127836,28.94,8.017e-08,7.10
précédente,20010710,41,237605,17.26,4.400e-05,4.36
précédente,20250119,19,64433,29.49,2.360e-06,5.63
version,19990812,22,44644,49.28,4.524e-05,4.34
version,20070721,21,38549,54.48,2.165e-05,4.66
version,20180916,21,43058,48.77,5.706e-05,4.24
banques,19451203,27,9242,292.14,5.708e-09,8.24
banques,19451204,96,24140,397.68,6.885e-15,14.16
banques,19520303,38,27180,139.81,9.462e-06,5.02
banques,19690722,73,53934,135.35,5.030e-06,5.30
banques,19720525,128,62250,205.62,7.073e-09,8.15
banques,19741023,57,55054,103.53,8.721e-05,4.06
banques,19750422,106,69659,152.17,8.268e-07,6.08
banques,19761206,143,76438,187.08,2.992e-08,7.52
banques,19770628,73,65990,110.62,3.931e-05,4.41
banques,19781219,67,62348,107.46,5.494e-05,4.26
banques,19810312,72,61807,116.49,2.429e-05,4.61
banques,19810925,77,74460,103.41,6.974e-05,4.16
banques,19820528,110,71673,153.47,7.127e-07,6.15
banques,19830629,106,57889,183.11,6.093e-08,7.22
banques,19840904,56,54757,102.27,9.822e-05,4.01
banques,19910308,68,66312,102.55,8.204e-05,4.09
banques,19920813,43,34941,123.06,2.598e-05,4.59
banques,20000807,29,14579,198.92,4.675e-07,6.33
banques,20030504,39,21901,178.07,6.579e-07,6.18
banques,20040125,44,29242,150.47,3.349e-06,5.48
banques,20050130,63,41871,150.46,1.814e-06,5.74
banques,20080320,115,79965,143.81,1.574e-06,5.80
banques,20080916,79,68326,115.62,2.417e-05,4.62
banques,20080930,137,82292,166.48,1.871e-07,6.73
banques,20081001,93,70531,131.86,5.293e-06,5.28
banques,20081004,48,44885,106.94,7.831e-05,4.11
banques,20081006,113,78493,143.96,1.577e-06,5.80
banques,20081007,92,76597,120.11,1.462e-05,4.84
banques,20081008,135,84544,159.68,3.435e-07,6.46
banques,20081009,113,98495,114.73,2.039e-05,4.69
banques,20081010,94,58722,160.08,4.849e-07,6.31
banques,20081011,152,58610,259.34,5.845e-11,10.23
banques,20081012,37,12109,305.56,4.412e-10,9.36
banques,20081013,179,73916,242.17,1.919e-10,9.72
banques,20081014,82,74535,110.02,3.789e-05,4.42
banques,20081015,87,74641,116.56,2.070e-05,4.68
banques,20081017,62,60075,103.20,8.345e-05,4.08
banques,20081018,58,56239,103.13,8.879e-05,4.05
banques,20081021,100,74609,134.03,4.126e-06,5.38
banques,20090309,83,75455,110.00,3.762e-05,4.42
banques,20090807,67,49991,134.02,6.185e-06,5.21
banques,20090825,71,62879,112.92,3.317e-05,4.48
banques,20090914,93,85669,108.56,3.948e-05,4.40
banques,20130914,61,57160,106.72,6.327e-05,4.20
banques,20141026,68,54679,124.36,1.337e-05,4.87
expliquer,19740208,13,48246,26.95,2.225e-05,4.65
expliquer,19830616,15,55051,27.25,7.756e-06,5.11
expliquer,19970326,25,125497,19.92,1.077e-05,4.97
expliquer,20001211,11,22819,48.21,7.572e-07,6.12
expliquer,20010108,17,72555,23.43,1.456e-05,4.84
expliquer,20110318,21,111088,18.90,4.045e-05,4.39
principalement,19990518,20,115173,17.37,6.772e-05,4.17
principalement,20030513,15,69680,21.53,3.812e-05,4.42
garantie,19450111,8,11422,70.04,3.729e-05,4.43
garantie,19460720,12,24261,49.46,3.011e-05,4.52
garantie,19480428,14,18545,75.49,4.029e-07,6.39
garantie,19520219,15,28972,51.77,6.880e-06,5.16
garantie,19520417,17,26273,64.71,4.468e-07,6.35
garantie,19520525,6,654,917.43,1.504e-09,8.82
garantie,19520526,12,25635,46.81,4.395e-05,4.36
garantie,19540125,14,28389,49.31,1.434e-05,4.84
garantie,19550606,11,24903,44.17,9.568e-05,4.02
garantie,19621224,20,39689,50.39,2.141e-06,5.67
garantie,19710710,24,48492,49.49,1.133e-06,5.95
garantie,19710712,24,39155,61.29,1.001e-07,7.00
garantie,19710714,20,50030,39.98,1.812e-05,4.74
garantie,19710715,12,26094,45.99,4.956e-05,4.30
garantie,19710717,34,46238,73.53,9.827e-10,9.01
garantie,19710722,24,48616,49.37,1.164e-06,5.93
garantie,19710730,17,41069,41.39,2.459e-05,4.61
garantie,19710807,16,44159,36.23,8.477e-05,4.07
garantie,19710929,20,58509,34.18,6.628e-05,4.18
garantie,19710930,22,56297,39.08,1.603e-05,4.80
garantie,19711008,24,71582,33.53,4.747e-05,4.32
garantie,19711129,27,47877,56.39,1.473e-07,6.83
garantie,19730720,19,49529,38.36,3.062e-05,4.51
garantie,19740318,18,50872,35.38,6.931e-05,4.16
garantie,19770830,27,59038,45.73,1.654e-06,5.78
garantie,19981203,29,68647,42.25,3.031e-06,5.52
garantie,19990221,27,72319,37.33,1.312e-05,4.88
garantie,20030914,14,32098,43.62,3.618e-05,4.44
garantie,20040627,20,28329,70.60,6.013e-08,7.22
garantie,20071117,19,55800,34.05,7.915e-05,4.10
garantie,20081001,32,70531,45.37,9.853e-07,6.01
garantie,20081008,32,84544,37.85,7.210e-06,5.14
garantie,20081012,11,12109,90.84,6.020e-07,6.22
garantie,20081013,52,73916,70.35,1.824e-10,9.74
garantie,20081014,40,74535,53.67,4.996e-08,7.30
garantie,20111116,36,118261,30.44,4.681e-05,4.33
garantie,20140923,33,114589,28.80,8.903e-05,4.05
garantie,20171101,26,61306,42.41,4.186e-06,5.38
garantie,20191006,17,47508,35.78,7.624e-05,4.12
intentions,19740209,13,42257,30.76,5.669e-05,4.25
intentions,19740520,15,55625,26.97,8.118e-05,4.09
intentions,19810418,17,63084,26.95,5.111e-05,4.29
intentions,20070313,20,83234,24.03,7.463e-05,4.13
intentions,20080409,17,62815,27.06,4.940e-05,4.31
intentions,20090517,6,8612,69.67,6.867e-05,4.16
intentions,20100218,24,93408,25.69,2.399e-05,4.62
intentions,20100307,7,12549,55.78,6.035e-05,4.22
intentions,20120313,34,121521,27.98,3.488e-06,5.46
intentions,20120422,12,31136,38.54,1.679e-05,4.77
intentions,20161117,33,119774,27.55,4.526e-06,5.34
intentions,20170419,35,123677,28.30,2.809e-06,5.55
intentions,20211010,20,48774,41.01,4.831e-07,6.32
intentions,20211022,35,114249,30.63,1.096e-06,5.96
intentions,20220222,94,397700,23.64,3.836e-06,5.42
intentions,20220406,30,116147,25.83,1.183e-05,4.93
procéder,19520712,11,24888,44.20,2.805e-06,5.55
procéder,19550516,11,37868,29.05,5.589e-05,4.25
procéder,19571214,10,34527,28.96,9.494e-05,4.02
procéder,19600109,10,27003,37.03,1.966e-05,4.71
procéder,19610629,10,34608,28.90,9.632e-05,4.02
procéder,19610904,8,22215,36.01,9.868e-05,4.01
procéder,19630408,11,34171,32.19,2.783e-05,4.56
procéder,19960824,10,32772,30.51,6.863e-05,4.16
d'administration,19451204,25,24140,103.56,4.912e-09,8.31
d'administration,19521129,19,34625,54.87,1.977e-05,4.70
d'administration,19550202,16,31005,51.60,5.913e-05,4.23
d'administration,19640319,19,41345,45.95,8.232e-05,4.08
d'administration,19640424,21,42086,49.90,3.168e-05,4.50
d'administration,19650508,21,39361,53.35,1.783e-05,4.75
d'administration,19650903,30,38533,77.86,7.382e-08,7.13
d'administration,19680731,26,46904,55.43,6.202e-06,5.21
d'administration,19720612,25,48091,51.98,1.300e-05,4.89
d'administration,19720627,33,57775,57.12,2.159e-06,5.67
d'administration,19800814,19,40534,46.87,7.070e-05,4.15
d'administration,19810925,38,74460,51.03,5.140e-06,5.29
d'administration,19820413,28,40573,69.01,4.443e-07,6.35
d'administration,19820507,25,57164,43.73,6.013e-05,4.22
d'administration,19980103,35,55285,63.31,5.380e-07,6.27
d'administration,20060226,14,23180,60.40,3.104e-05,4.51
d'administration,20070501,9,10559,85.24,3.205e-05,4.49
avance,20080311,21,93870,22.37,1.799e-05,4.74
avance,20190724,17,80399,21.14,7.583e-05,4.12
avance,20201104,18,89759,20.05,9.405e-05,4.03
protéger,20200316,37,98686,37.49,3.255e-06,5.49
l'expression,19660913,16,54140,29.55,2.144e-06,5.67
l'expression,19680912,16,59112,27.07,4.987e-06,5.30
l'expression,19800315,14,64962,21.55,7.488e-05,4.13
l'expression,19811102,18,79088,22.76,1.309e-05,4.88
l'expression,19830606,19,75478,25.17,3.570e-06,5.45
l'expression,19840321,11,43739,25.15,8.752e-05,4.06
alain,19530506,25,25810,96.86,2.778e-05,4.56
alain,19880614,175,143253,122.16,4.426e-08,7.35
alain,19880707,56,73714,75.97,6.250e-05,4.20
alain,19880927,200,122430,163.36,1.325e-10,9.88
alain,19881004,93,123813,75.11,4.466e-05,4.35
alain,19890119,47,59008,79.65,4.954e-05,4.31
alain,19920324,317,150455,210.69,9.375e-14,13.03
alain,19920331,117,111461,104.97,6.847e-07,6.16
alain,19930323,225,175163,128.45,1.465e-08,7.83
alain,19930330,279,170594,163.55,8.435e-11,10.07
alain,19940322,242,129712,186.57,4.109e-12,11.39
alain,19940329,115,121257,94.84,2.698e-06,5.57
alain,19940701,58,79513,72.94,8.765e-05,4.06
alain,19950109,11,871,1262.92,4.050e-13,12.39
alain,19950730,50,53116,94.13,8.348e-06,5.08
alain,19950827,86,53010,162.23,8.877e-10,9.05
alain,19950926,70,82509,84.84,1.624e-05,4.79
alain,19951207,49,66763,73.39,9.906e-05,4.00
alain,19951212,56,75124,74.54,7.450e-05,4.13
alain,19960704,87,80161,108.53,6.180e-07,6.21
alain,19970527,259,208641,124.14,2.419e-08,7.62
alain,19970603,147,188791,77.86,2.335e-05,4.63
alain,19980317,334,165102,202.30,2.829e-13,12.55
alain,19980324,158,121082,130.49,1.583e-08,7.80
alain,19980929,82,112342,72.99,6.476e-05,4.19
alain,19990709,78,95131,81.99,2.091e-05,4.68
alain,20000714,90,102320,87.96,8.410e-06,5.08
alain,20010313,370,418655,88.38,3.656e-06,5.44
alain,20010314,329,293166,112.22,1.171e-07,6.93
alain,20020611,246,336530,73.10,3.781e-05,4.42
alain,20040217,94,125852,74.69,4.690e-05,4.33
alain,20040323,303,220667,137.31,3.279e-09,8.48
alain,20040330,164,176425,92.96,2.676e-06,5.57
alain,20070611,224,251691,89.00,3.975e-06,5.40
alain,20070617,16,14088,113.57,3.123e-05,4.51
alain,20070618,151,187096,80.71,1.549e-05,4.81
alain,20080109,53,70867,74.79,7.669e-05,4.12
alain,20110227,18,18003,99.98,5.540e-05,4.26
alain,20120611,175,260597,67.15,9.811e-05,4.01
alain,20161121,111,129414,85.77,9.403e-06,5.03
alain,20161122,118,119893,98.42,1.630e-06,5.79
alain,20161127,58,33540,172.93,1.019e-09,8.99
alain,20240818,81,52437,154.47,2.608e-09,8.58
bénéfice,19470203,14,21960,63.75,1.693e-06,5.77
bénéfice,19471224,11,9388,117.17,7.607e-08,7.12
bénéfice,19471225,11,9935,110.72,1.207e-07,6.92
bénéfice,19471230,13,18555,70.06,1.261e-06,5.90
bénéfice,19480103,16,21062,75.97,1.285e-07,6.89
bénéfice,19480202,19,20107,94.49,2.576e-09,8.59
bénéfice,19481125,14,25774,54.32,6.436e-06,5.19
bénéfice,19491001,21,28679,73.22,2.496e-08,7.60
bénéfice,19500826,18,31020,58.03,8.614e-07,6.06
bénéfice,19500913,16,29490,54.26,3.125e-06,5.51
bénéfice,19510219,24,29794,80.55,2.654e-09,8.58
bénéfice,19510226,16,30152,53.06,3.801e-06,5.42
bénéfice,19510324,19,27249,69.73,8.965e-08,7.05
bénéfice,19510402,18,28025,64.23,3.094e-07,6.51
bénéfice,19511112,15,27776,54.00,4.624e-06,5.34
bénéfice,19520218,24,28671,83.71,1.564e-09,8.81
bénéfice,19520511,14,9125,153.42,3.275e-10,9.48
bénéfice,19570218,27,31034,87.00,3.314e-10,9.48
bénéfice,19580217,26,31940,81.40,1.212e-09,8.92
bénéfice,19600219,32,34994,91.44,3.403e-11,10.47
bénéfice,19601128,15,31337,47.87,1.254e-05,4.90
bénéfice,19610216,28,39571,70.76,5.246e-09,8.28
bénéfice,19620219,29,42837,67.70,7.824e-09,8.11
bénéfice,19630218,29,33366,86.91,1.838e-10,9.74
bénéfice,19640217,25,47648,52.47,4.497e-07,6.35
bénéfice,19650215,26,36640,70.96,8.291e-09,8.08
bénéfice,19660214,22,44387,49.56,1.512e-06,5.82
bénéfice,19670227,21,44639,47.04,3.144e-06,5.50
bénéfice,19670825,17,41787,40.68,2.720e-05,4.57
bénéfice,19680219,25,52353,47.75,1.283e-06,5.89
bénéfice,19720215,20,50952,39.25,2.021e-05,4.69
bénéfice,19730718,23,45755,50.27,1.064e-06,5.97
bénéfice,19750916,24,58154,41.27,6.739e-06,5.17
bénéfice,19861230,20,41937,47.69,3.414e-06,5.47
bénéfice,19970213,50,148692,33.63,8.999e-06,5.05
bénéfice,19990220,36,101008,35.64,9.298e-06,5.03
bénéfice,19990227,23,74269,30.97,9.738e-05,4.01
bénéfice,20000226,32,107944,29.65,6.969e-05,4.16
bénéfice,20020317,45,107335,41.92,8.250e-07,6.08
bénéfice,20040502,11,24707,44.52,9.012e-05,4.05
bénéfice,20100218,30,93408,32.12,3.879e-05,4.41
bénéfice,20120727,31,97223,31.89,3.861e-05,4.41
beaux,19490106,9,19604,45.91,4.513e-05,4.35
beaux,19531218,11,31899,34.48,8.621e-05,4.06
beaux,19560204,29,38217,75.88,7.260e-12,11.14
beaux,19571129,13,41803,31.10,7.883e-05,4.10
beaux,19591125,16,38635,41.41,2.633e-06,5.58
beaux,19670303,16,59161,27.04,9.472e-05,4.02
beaux,19680705,19,56875,33.41,7.880e-06,5.10
beaux,19751218,18,57222,31.46,1.728e-05,4.76
beaux,19780615,33,51924,63.55,4.603e-11,10.34
beaux,19890324,31,115942,26.74,1.210e-05,4.92
beaux,19901025,17,58802,28.91,4.461e-05,4.35
beaux,19910730,20,46016,43.46,4.145e-07,6.38
beaux,19910806,16,41865,38.22,5.454e-06,5.26
beaux,19941021,25,63599,39.31,3.654e-07,6.44
beaux,20050608,48,231043,20.78,6.530e-05,4.19
beaux,20071213,26,101818,25.54,3.158e-05,4.50
beaux,20080505,31,123795,25.04,2.370e-05,4.63
beaux,20101026,23,86485,26.59,3.139e-05,4.50
beaux,20101209,40,122918,32.54,5.382e-07,6.27
beaux,20111215,35,159852,21.90,6.689e-05,4.17
beaux,20121214,42,139738,30.06,1.302e-06,5.89
beaux,20200717,30,111006,27.03,1.189e-05,4.92
provoquer,19550126,9,32078,28.06,6.601e-05,4.18
provoquer,19730604,13,58817,22.10,3.732e-05,4.43
provoquer,20050828,6,9799,61.23,2.758e-05,4.56
provoquer,20060204,14,69399,20.17,5.144e-05,4.29
local,19480830,23,22085,104.14,6.082e-12,11.22
local,19481213,10,18078,55.32,2.140e-05,4.67
local,19490322,11,18925,58.12,7.681e-06,5.11
local,19530408,18,31519,57.11,2.287e-07,6.64
local,19710227,19,53049,35.82,1.833e-05,4.74
local,19850515,18,56165,32.05,6.040e-05,4.22
local,19891115,48,72464,66.24,1.145e-11,10.94
local,19900214,25,74102,33.74,1.090e-05,4.96
local,19940206,27,73087,36.94,3.027e-06,5.52
local,19941030,28,76752,36.48,3.015e-06,5.52
local,19941109,32,63311,50.54,2.200e-08,7.66
local,20120528,25,93264,26.81,9.910e-05,4.00
objet,19670322,17,64682,26.28,1.112e-05,4.95
objet,19710903,17,49112,34.61,7.826e-07,6.11
objet,19850325,14,60325,23.21,7.911e-05,4.10
objet,19870618,14,57986,24.14,5.863e-05,4.23
objet,19930318,19,84967,22.36,2.872e-05,4.54
objet,20140711,21,104867,20.03,5.291e-05,4.28
objet,20221216,38,133372,28.49,7.866e-08,7.10
objet,20221223,18,76016,23.68,2.167e-05,4.66
objet,20230211,18,78691,22.87,2.946e-05,4.53
objet,20230212,16,76192,21.00,9.706e-05,4.01
bénéficier,19600318,11,34021,32.33,3.883e-05,4.41
bénéficier,19890216,20,75694,26.42,7.008e-06,5.15
bénéficier,19960217,24,87185,27.53,1.761e-06,5.75
bénéficier,19970213,41,148692,27.57,1.292e-07,6.89
bénéficier,19990220,30,101008,29.70,2.056e-07,6.69
bénéficier,20000226,28,107944,25.94,1.679e-06,5.77
bénéficier,20020317,35,107335,32.61,2.166e-08,7.66
bénéficier,20030629,10,27377,36.53,3.145e-05,4.50
bénéficier,20050606,26,134997,19.26,5.791e-05,4.24
bénéficier,20121113,39,138092,28.24,1.126e-07,6.95
bénéficier,20140812,18,67563,26.64,1.110e-05,4.95
bénéficier,20160408,34,124909,27.22,3.645e-07,6.44
bénéficier,20231220,30,124399,24.12,3.022e-06,5.52
naturel,19451129,14,22777,61.47,1.148e-07,6.94
naturel,19490917,10,25690,38.93,5.093e-05,4.29
naturel,19520519,12,28880,41.55,1.068e-05,4.97
naturel,19550815,13,32601,39.88,8.936e-06,5.05
naturel,19550823,17,35049,48.50,2.460e-07,6.61
naturel,19551210,11,32232,34.13,7.056e-05,4.15
naturel,19570318,20,28684,69.73,7.917e-10,9.10
naturel,19570716,12,34896,34.39,4.258e-05,4.37
naturel,19581219,19,30548,62.20,5.731e-09,8.24
naturel,19590618,11,32039,34.33,6.782e-05,4.17
naturel,19621228,16,42896,37.30,4.654e-06,5.33
naturel,19640227,17,49498,34.34,7.085e-06,5.15
naturel,19660629,22,45812,48.02,4.149e-08,7.38
naturel,19681224,17,64817,26.23,6.978e-05,4.16
naturel,19691213,21,57598,36.46,1.319e-06,5.88
naturel,19700511,24,73965,32.45,2.419e-06,5.62
naturel,19720706,54,59133,91.32,1.965e-17,16.71
naturel,19720927,19,67644,28.09,2.592e-05,4.59
naturel,19721218,16,53469,29.92,3.081e-05,4.51
naturel,19730731,13,42398,30.66,6.499e-05,4.19
naturel,19740123,21,58440,35.93,1.538e-06,5.81
naturel,19740313,15,53931,27.81,7.175e-05,4.14
naturel,19770315,15,54944,27.30,8.252e-05,4.08
naturel,19830607,55,53314,103.16,4.106e-19,18.39
naturel,19921230,13,41723,31.16,5.791e-05,4.24
naturel,20021229,12,27802,43.16,7.997e-06,5.10
naturel,20091206,6,8941,67.11,9.366e-05,4.03
naturel,20140629,15,36728,40.84,3.027e-06,5.52
pétrole,19460419,14,8152,171.74,1.822e-05,4.74
pétrole,19500123,26,19728,131.79,2.127e-05,4.67
pétrole,19561119,29,27273,106.33,9.564e-05,4.02
pétrole,19561203,41,37149,110.37,4.350e-05,4.36
