mot,date,X_t,N_t,f_t,p_t,surprise
chaleur,20220729,117,713735,16.39,1.868e-06,5.73
chaleur,20220805,248,1969952,12.59,3.917e-05,4.41
chaleur,20220812,312,1765880,17.67,2.483e-07,6.61
chaleur,20220819,254,1669590,15.21,3.062e-06,5.51
chaleur,20230714,105,614169,17.10,1.145e-06,5.94
chaleur,20230721,131,526989,24.86,8.450e-10,9.07
chaleur,20230728,118,545740,21.62,1.790e-08,7.75
chaleur,20230804,68,463298,14.68,1.641e-05,4.78
chaleur,20230818,137,489605,27.98,4.927e-11,10.31
chaleur,20230825,106,550085,19.27,1.688e-07,6.77
chaleur,20240726,75,595270,12.60,8.275e-05,4.08
chaleur,20240809,90,563455,15.97,3.742e-06,5.43
chaleur,20250620,120,645442,18.59,2.534e-07,6.60
chaleur,20250627,194,692203,28.03,2.085e-11,10.68
chaleur,20250704,186,679381,27.38,4.133e-11,10.38
chaleur,20250718,70,542331,12.91,6.866e-05,4.16
chaleur,20250808,136,450022,30.22,7.242e-12,11.14
chaleur,20250815,194,450344,43.08,2.771e-17,16.56
chaleur,20250822,88,478244,18.40,4.894e-07,6.31
allié,19441222,24,80998,29.63,1.344e-09,8.87
allié,19450107,23,77964,29.50,2.193e-09,8.66
allié,19450226,13,75971,17.11,5.402e-05,4.27
allié,19450306,14,86677,16.15,5.713e-05,4.24
allié,19450314,22,74494,29.53,3.363e-09,8.47
allié,19450322,18,73564,24.47,2.162e-07,6.67
allié,19450330,16,94939,16.85,1.983e-05,4.70
allié,19450416,26,87678,29.65,5.953e-10,9.23
allié,19450424,17,89029,19.09,4.368e-06,5.36
allié,19450503,25,93625,26.70,4.249e-09,8.37
allié,19450511,25,97071,25.75,7.195e-09,8.14
allié,19450519,24,74237,32.33,3.607e-10,9.44
allié,19450528,28,85243,32.85,5.039e-11,10.30
allié,19450605,24,103719,23.14,4.455e-08,7.35
allié,19450613,16,73149,21.87,1.728e-06,5.76
allié,19450808,18,95904,18.77,3.651e-06,5.44
allié,19450816,17,115147,14.76,4.692e-05,4.33
allié,19451020,15,100792,14.88,7.818e-05,4.11
allié,19460102,25,143173,17.46,1.244e-06,5.91
allié,19511019,23,173299,13.27,3.589e-05,4.45
l'empire,19450511,17,97071,17.51,2.054e-05,4.69
l'empire,19450621,20,102248,19.56,2.722e-06,5.57
l'empire,19451012,19,112196,16.93,1.590e-05,4.80
l'empire,19451122,19,119584,15.89,2.934e-05,4.53
l'empire,19470422,26,140927,18.45,1.208e-06,5.92
l'empire,19470526,23,142815,16.10,1.062e-05,4.97
l'empire,19470910,27,141663,19.06,6.517e-07,6.19
l'empire,19480913,20,135115,14.80,4.561e-05,4.34
l'empire,19531225,29,216022,13.42,3.051e-05,4.52
l'empire,19560114,29,214199,13.54,2.784e-05,4.56
l'empire,19910827,38,320670,11.85,5.568e-05,4.25
l'empire,19920730,75,369540,20.30,1.453e-09,8.84
l'empire,19920815,44,282704,15.56,1.169e-06,5.93
l'empire,19920823,44,301397,14.60,2.865e-06,5.54
l'empire,20210820,109,432103,25.23,1.347e-12,11.87
modifications,19490307,24,147219,16.30,3.766e-05,4.42
modifications,19540817,44,209161,21.04,2.594e-07,6.59
catholiques,19490715,55,150709,36.49,8.685e-07,6.06
catholiques,19500112,56,176636,31.70,4.875e-06,5.31
catholiques,19690816,100,303528,32.95,1.284e-06,5.89
catholiques,19690902,85,360461,23.58,7.504e-05,4.12
drapeau,19450424,19,89029,21.34,1.625e-06,5.79
drapeau,19450511,17,97071,17.51,2.153e-05,4.67
drapeau,19601215,37,233566,15.84,2.113e-06,5.68
drapeau,19630304,39,272914,14.29,6.635e-06,5.18
drapeau,19680522,45,346177,13.00,1.452e-05,4.84
drapeau,19680530,56,337018,16.62,2.562e-07,6.59
drapeau,19680607,66,360086,18.33,2.808e-08,7.55
drapeau,19680615,47,381766,12.31,2.530e-05,4.60
drapeau,19680624,42,338828,12.40,2.993e-05,4.52
drapeau,20070330,54,469605,11.50,4.316e-05,4.36
drapeau,20150626,91,675447,13.47,2.191e-06,5.66
drapeau,20250919,94,634801,14.81,4.633e-07,6.33
électorales,19780109,44,396834,11.09,9.976e-05,4.00
électorales,19780307,51,457415,11.15,7.289e-05,4.14
électorales,19810612,48,421040,11.40,6.332e-05,4.20
électorales,20000602,70,631790,11.08,4.904e-05,4.31
nantes,19550820,44,219226,20.07,3.980e-05,4.40
nantes,19770617,101,461676,21.88,4.055e-06,5.39
nantes,19791206,175,536863,32.60,1.973e-09,8.70
nantes,19871218,144,373968,38.51,6.567e-11,10.18
nantes,19980217,98,568950,17.22,7.721e-05,4.11
nantes,19991022,90,494920,18.18,4.551e-05,4.34
nantes,20010223,173,1047059,16.52,8.735e-05,4.06
nantes,20140110,97,565640,17.15,8.163e-05,4.09
nantes,20190802,131,428911,30.54,1.198e-08,7.92
positive,20031205,58,634957,9.13,1.491e-06,5.83
positive,20041008,53,545873,9.71,7.417e-07,6.13
positive,20050121,58,529354,10.96,5.713e-08,7.24
positive,20050218,51,568372,8.97,3.072e-06,5.51
positive,20060224,63,830544,7.59,2.142e-05,4.67
positive,20081107,49,436185,11.23,8.131e-08,7.09
positive,20081219,45,400590,11.23,1.266e-07,6.90
positive,20140905,52,619687,8.39,8.014e-06,5.10
positive,20201120,86,688449,12.49,5.015e-10,9.30
positive,20230707,56,700434,8.00,1.327e-05,4.88
aimé,19960620,41,420292,9.76,1.261e-06,5.90
aimé,19980613,64,538662,11.88,2.899e-09,8.54
aimé,19980620,76,599128,12.69,2.233e-10,9.65
aimé,19980628,75,622052,12.06,8.475e-10,9.07
aimé,19980707,93,644850,14.42,1.777e-12,11.75
aimé,19980715,102,485306,21.02,1.275e-18,17.89
aimé,20020531,103,1092212,9.43,6.751e-08,7.17
aimé,20040611,64,591298,10.82,2.187e-08,7.66
aimé,20041015,44,558805,7.87,2.300e-05,4.64
aimé,20080418,73,389986,18.72,4.178e-15,14.38
mexique,19521003,58,214237,27.07,5.269e-06,5.28
mexique,19610808,63,223505,28.19,2.749e-06,5.56
mexique,19640314,68,291021,23.37,2.320e-05,4.63
mexique,19640323,80,298660,26.79,3.653e-06,5.44
mexique,19740930,108,436038,24.77,7.078e-06,5.15
mexique,19790302,137,461557,29.68,4.454e-07,6.35
mexique,19800517,144,476192,30.24,3.161e-07,6.50
mexique,19950104,87,322037,27.02,2.923e-06,5.53
mexique,19950202,92,405488,22.69,2.349e-05,4.63
mexique,20090313,138,428065,32.24,1.176e-07,6.93
mexique,20090424,108,433375,24.92,6.550e-06,5.18
mexique,20090501,157,377296,41.61,7.807e-10,9.11
mexique,20100611,146,572120,25.52,3.717e-06,5.43
mexique,20100618,221,609512,36.26,8.262e-09,8.08
mexique,20100625,135,546680,24.69,6.088e-06,5.22
mexique,20110218,163,570911,28.55,6.835e-07,6.17
mexique,20170106,121,576047,21.01,4.518e-05,4.35
mexique,20170127,137,693860,19.74,8.169e-05,4.09
exception,19641116,39,306806,12.71,1.968e-11,10.71
exception,19931015,36,515271,6.99,3.904e-06,5.41
exception,20011228,43,583416,7.37,5.857e-07,6.23
exception,20220819,82,1669590,4.91,6.161e-05,4.21
partisan,20050527,70,936696,7.47,1.600e-05,4.80
pèse,20120601,50,848653,5.89,7.853e-05,4.10
asie,19540503,52,262377,19.82,1.100e-06,5.96
asie,19960305,72,497817,14.46,3.407e-05,4.47
asie,20041231,139,387095,35.91,1.975e-13,12.70
asie,20050107,137,580893,23.58,6.304e-09,8.20
asie,20220225,121,951901,12.71,9.247e-05,4.03
verser,20180713,46,620479,7.41,5.852e-05,4.23
verser,20180810,39,415741,9.38,4.022e-06,5.40
verser,20181214,47,659083,7.13,9.086e-05,4.04
verser,20220218,58,826097,7.02,6.980e-05,4.16
guide,19530815,40,199108,20.09,3.979e-06,5.40
guide,19890325,66,388058,17.01,1.069e-05,4.97
guide,20090619,141,479136,29.43,1.116e-10,9.95
guide,20100101,55,310176,17.73,8.783e-06,5.06
guide,20110225,94,538863,17.44,4.469e-06,5.35
guide,20110826,76,542094,14.02,8.857e-05,4.05
forment,19521206,18,239620,7.51,2.679e-05,4.57
agent,19541005,34,241196,14.10,2.296e-07,6.64
agent,19560328,23,227803,10.10,9.562e-05,4.02
agent,19660916,33,332014,9.94,3.047e-05,4.52
agent,19961102,41,473822,8.65,8.371e-05,4.08
agent,20061124,47,414209,11.35,1.414e-06,5.85
agent,20161209,60,701701,8.55,4.185e-05,4.38
agent,20180316,86,693472,12.40,3.508e-08,7.45
agent,20250103,43,465733,9.23,3.361e-05,4.47
regarde,19491219,24,195430,12.28,1.048e-05,4.98
regarde,19491227,34,196457,17.31,9.665e-09,8.01
william,19710727,37,316358,11.70,8.999e-05,4.05
william,19860806,71,323415,21.95,6.074e-10,9.22
william,20010608,124,1148244,10.80,3.915e-05,4.41
william,20110429,109,596392,18.28,6.889e-09,8.16
william,20220805,200,1969952,10.15,6.365e-05,4.20
william,20220812,180,1765880,10.19,6.386e-05,4.19
william,20220909,196,1365428,14.35,3.069e-07,6.51
pensait,19550317,19,236970,8.02,6.937e-06,5.16
larges,19530807,22,224124,9.82,4.664e-05,4.33
larges,19580806,23,208292,11.04,1.111e-05,4.95
larges,19590202,22,213986,10.28,2.918e-05,4.53
larges,19590314,21,218968,9.59,7.087e-05,4.15
larges,19590801,25,208215,12.01,2.760e-06,5.56
l'hiver,19991015,45,512543,8.78,4.817e-05,4.32
l'habitude,20221230,40,463369,8.63,2.277e-09,8.64
terminer,19500428,15,181466,8.27,8.888e-05,4.05
identité,20091106,70,526160,13.30,2.123e-05,4.67
identité,20091218,72,519637,13.86,1.212e-05,4.92
l'ai,19541123,32,246823,12.96,1.473e-06,5.83
l'ai,19620523,36,303788,11.85,2.969e-06,5.53
civiles,19460218,17,118098,14.39,8.302e-05,4.08
civiles,19630509,36,275347,13.07,1.402e-05,4.85
civiles,19710710,54,334539,16.14,2.029e-07,6.69
civiles,19710719,42,311243,13.49,6.017e-06,5.22
civiles,19711217,42,383474,10.95,7.160e-05,4.15
civiles,19910216,47,380590,12.35,1.376e-05,4.86
civiles,19971014,113,1046187,10.80,1.935e-05,4.71
civiles,19980201,59,534879,11.03,3.496e-05,4.46
civiles,20030328,62,552762,11.22,2.620e-05,4.58
civiles,20030404,70,572933,12.22,6.893e-06,5.16
échoué,20200807,30,431267,6.96,6.317e-05,4.20
l'univers,19831222,60,406938,14.74,2.098e-07,6.68
l'univers,19920428,45,419214,10.73,4.778e-05,4.32
l'univers,19990909,66,436107,15.13,9.490e-08,7.02
l'univers,20000218,64,558865,11.45,9.353e-06,5.03
l'univers,20000721,50,455836,10.97,2.874e-05,4.54
l'univers,20150814,42,359066,11.70,1.977e-05,4.70
considération,19510224,36,184803,19.48,8.092e-08,7.09
considération,19510305,28,180954,15.47,4.712e-06,5.33
considération,19551110,29,223200,12.99,2.747e-05,4.56
considération,19551118,36,206166,17.46,3.819e-07,6.42
baissé,19521231,25,195574,12.78,3.654e-06,5.44
d'investissement,20151127,93,630060,14.76,6.476e-05,4.19
doublé,20060203,61,765978,7.96,8.255e-06,5.08
doublé,20080815,32,386823,8.27,3.660e-05,4.44
doublé,20080822,37,407819,9.07,6.382e-06,5.20
doublé,20120810,34,450974,7.54,8.936e-05,4.05
doublé,20150508,22,205758,10.69,1.005e-05,5.00
lecteur,19690620,43,369980,11.62,7.788e-05,4.11
micro,19831001,83,405712,20.46,1.227e-07,6.91
micro,19840518,67,441950,15.16,1.425e-05,4.85
micro,19920207,64,491691,13.02,8.784e-05,4.06
micro,19970202,135,976136,13.83,2.110e-05,4.68
micro,20190301,124,608559,20.38,6.041e-08,7.22
micro,20190524,97,701472,13.83,2.802e-05,4.55
micro,20191129,114,638104,17.87,6.462e-07,6.19
micro,20191213,85,610885,13.91,2.979e-05,4.53
micro,20201211,89,653995,13.61,3.698e-05,4.43
micro,20210604,116,691884,16.77,1.689e-06,5.77
régimes,19650828,41,244105,16.80,6.343e-06,5.20
régimes,19710203,65,393232,16.53,2.624e-06,5.58
régimes,19741016,60,392198,15.30,8.622e-06,5.06
régimes,19951209,120,498291,24.08,8.038e-10,9.09
régimes,19951219,67,506886,13.22,4.288e-05,4.37
régimes,20030110,74,550647,13.44,3.104e-05,4.51
régimes,20030418,83,489590,16.95,1.142e-06,5.94
régimes,20060915,87,426494,20.40,4.917e-08,7.31
régimes,20070907,71,452094,15.70,4.507e-06,5.35
régimes,20070914,95,469711,20.23,4.683e-08,7.33
régimes,20070921,78,462127,16.88,1.366e-06,5.86
régimes,20071012,73,475110,15.36,5.784e-06,5.24
régimes,20071019,149,445585,33.44,7.415e-14,13.13
régimes,20071109,127,437846,29.01,7.573e-12,11.12
régimes,20071116,184,454829,40.45,4.605e-17,16.34
régimes,20071123,133,432453,30.75,1.318e-12,11.88
régimes,20071228,44,298117,14.76,2.466e-05,4.61
régimes,20101126,82,556730,14.73,8.537e-06,5.07
régimes,20110204,75,584486,12.83,5.246e-05,4.28
régimes,20191129,80,638104,12.54,6.371e-05,4.20
régimes,20191206,150,610651,24.56,2.990e-10,9.52
péril,19470714,15,141902,10.57,4.549e-05,4.34
péril,19471122,16,129310,12.37,6.632e-06,5.18
péril,19520219,24,215025,11.16,1.164e-06,5.93
péril,19531029,20,228112,8.77,5.442e-05,4.26
péril,19580516,23,232009,9.91,6.650e-06,5.18
péril,19710126,33,438581,7.52,3.477e-05,4.46
maréchal,19450124,58,61155,94.84,1.047e-05,4.98
maréchal,19450314,68,74494,91.28,1.289e-05,4.89
maréchal,19450322,65,73564,88.36,1.829e-05,4.74
maréchal,19450407,68,74241,91.59,1.247e-05,4.90
maréchal,19450424,95,89029,106.71,1.827e-06,5.74
maréchal,19450503,134,93625,143.12,2.518e-08,7.60
maréchal,19450511,121,97071,124.65,2.082e-07,6.68
maréchal,19450519,133,74237,179.16,5.474e-10,9.26
maréchal,19450528,114,85243,133.74,8.298e-08,7.08
maréchal,19450605,93,103719,89.67,1.194e-05,4.92
maréchal,19450613,85,73149,116.20,7.442e-07,6.13
maréchal,19450724,223,91199,244.52,2.163e-13,12.66
maréchal,19450731,378,116418,324.69,1.299e-17,16.89
maréchal,19450808,367,95904,382.67,2.496e-20,19.60
maréchal,19450816,287,115147,249.25,8.499e-14,13.07
maréchal,19451004,76,99572,76.33,5.935e-05,4.23
maréchal,19540407,201,246457,81.56,2.118e-05,4.67
maréchal,19571031,156,211717,73.68,5.793e-05,4.24
essentiels,19470714,18,141902,12.68,7.814e-05,4.11
essentiels,20200320,65,644636,10.08,2.878e-05,4.54
essentiels,20201030,70,613419,11.41,5.222e-06,5.28
essentiels,20201106,58,627269,9.25,9.105e-05,4.04
essentiels,20201113,59,631300,9.35,7.915e-05,4.10
portugal,19611216,56,269521,20.78,6.169e-05,4.21
portugal,19750321,100,419130,23.86,6.845e-06,5.16
portugal,19750329,78,380846,20.48,5.010e-05,4.30
portugal,19750529,156,439423,35.50,8.177e-09,8.09
portugal,19750606,97,462668,20.97,3.223e-05,4.49
portugal,19750624,91,443333,20.53,4.277e-05,4.37
portugal,19750711,75,330594,22.69,1.702e-05,4.77
portugal,19750719,96,336936,28.49,6.506e-07,6.19
portugal,19750728,99,339284,29.18,4.378e-07,6.36
portugal,19750805,96,339528,28.27,7.273e-07,6.14
portugal,19750814,225,310153,72.54,9.850e-18,17.01
portugal,19750823,145,305023,47.54,1.661e-11,10.78
portugal,19750901,88,327995,26.83,1.714e-06,5.77
portugal,19750909,92,335561,27.42,1.196e-06,5.92
portugal,19751003,83,389344,21.32,3.075e-05,4.51
portugal,19761209,94,496491,18.93,9.650e-05,4.02
portugal,19791010,93,486092,19.13,8.751e-05,4.06
portugal,19911206,88,388526,22.65,1.461e-05,4.84
portugal,20000317,142,616121,23.05,7.890e-06,5.10
portugal,20040702,139,543473,25.58,2.014e-06,5.70
portugal,20060707,137,409716,33.44,2.967e-08,7.53
portugal,20100430,96,462198,20.77,3.602e-05,4.44
portugal,20100507,103,525151,19.61,6.315e-05,4.20
portugal,20101126,121,556730,21.73,1.806e-05,4.74
portugal,20160708,311,607314,51.21,4.888e-13,12.31
dangers,19570424,22,211199,10.42,2.175e-05,4.66
dangers,19580429,22,221868,9.92,3.630e-05,4.44
écrivain,19500812,25,167851,14.89,7.927e-05,4.10
écrivain,19601011,37,204946,18.05,1.793e-06,5.75
écrivain,19890522,56,441416,12.69,5.818e-05,4.24
écrivain,19910618,60,487601,12.31,7.484e-05,4.13
écrivain,19980103,66,411538,16.04,1.536e-06,5.81
écrivain,20040220,184,577833,31.84,1.386e-15,14.86
écrivain,20091120,104,499478,20.82,2.977e-09,8.53
écrivain,20190125,83,702309,11.82,7.750e-05,4.11
poète,19560114,38,214199,17.74,6.633e-05,4.18
poète,19690604,65,386337,16.82,4.552e-05,4.34
poète,19880219,59,363703,16.22,7.969e-05,4.10
poète,19940524,76,490895,15.48,9.790e-05,4.01
vrais,20110415,45,560722,8.03,5.840e-06,5.23
croient,19490519,15,162834,9.21,6.744e-05,4.17
municipalité,19481206,35,161696,21.65,4.327e-07,6.36
municipalité,19650310,43,302632,14.21,4.113e-05,4.39
municipalité,19720324,66,365135,18.08,7.529e-07,6.12
municipalité,19770720,50,381576,13.10,7.507e-05,4.12
l'identité,20070316,129,522693,24.68,1.782e-09,8.75
l'identité,20070323,92,494357,18.61,5.752e-07,6.24
l'identité,20070330,80,469605,17.04,2.644e-06,5.58
l'identité,20091030,90,443805,20.28,1.508e-07,6.82
l'identité,20091106,150,526160,28.51,4.630e-11,10.33
l'identité,20091113,73,506302,14.42,2.550e-05,4.59
l'identité,20091127,76,516021,14.73,1.882e-05,4.73
l'identité,20091204,137,485971,28.19,7.660e-11,10.12
l'identité,20091211,171,506105,33.79,3.317e-13,12.48
l'identité,20091218,109,519637,20.98,5.863e-08,7.23
l'identité,20091225,63,314661,20.02,4.075e-07,6.39
l'identité,20100101,55,310176,17.73,3.098e-06,5.51
l'identité,20100108,68,455041,14.94,1.832e-05,4.74
l'identité,20100205,75,496514,15.11,1.406e-05,4.85
jugés,20180209,44,666475,6.60,8.049e-05,4.09
jugés,20180518,51,603300,8.45,1.311e-06,5.88
jugés,20180608,47,691160,6.80,4.564e-05,4.34
vallée,19861002,58,366242,15.84,1.102e-05,4.96
vallée,19871127,55,414750,13.26,9.557e-05,4.02
vallée,20190816,66,400734,16.47,5.166e-06,5.29
adhérents,19680522,55,346177,15.89,7.257e-06,5.14
adhérents,19730223,68,405016,16.79,2.311e-06,5.64
sûrement,19750529,28,439423,6.37,9.043e-05,4.04
sûrement,20220225,95,951901,9.98,2.687e-11,10.57
abus,20100625,53,546680,9.69,6.005e-05,4.22
abus,20180824,60,489293,12.26,1.886e-06,5.72
abus,20180928,63,681497,9.24,7.927e-05,4.10
abus,20211008,84,614452,13.67,1.244e-07,6.91
super,19740402,68,435818,15.60,3.177e-05,4.50
super,20080201,78,443709,17.58,6.086e-06,5.22
super,20080208,81,445240,18.19,3.638e-06,5.44
super,20100219,90,499218,18.03,3.546e-06,5.45
super,20140214,90,644076,13.97,8.120e-05,4.09
super,20160304,132,611425,21.59,1.275e-07,6.89
super,20200306,120,606787,19.78,6.181e-07,6.21
super,20210423,139,599666,23.18,3.287e-08,7.48
spéciaux,19540731,36,223005,16.14,3.258e-05,4.49
spéciaux,19540809,63,232048,27.15,5.116e-09,8.29
spéciaux,19550309,39,237278,16.44,2.270e-05,4.64
spéciaux,19550317,55,236970,23.21,1.103e-07,6.96
spéciaux,19550325,42,254287,16.52,1.842e-05,4.73
spéciaux,19550402,50,220359,22.69,2.079e-07,6.68
spéciaux,19560312,62,247125,25.09,2.152e-08,7.67
spéciaux,19560320,45,245838,18.30,4.857e-06,5.31
spéciaux,19570708,48,230997,20.78,8.117e-07,6.09
spéciaux,19570716,80,217619,36.76,3.094e-12,11.51
spéciaux,19570724,40,211487,18.91,4.403e-06,5.36
spéciaux,19571108,58,246414,23.54,7.536e-08,7.12
spéciaux,19571116,48,261511,18.35,4.047e-06,5.39
spéciaux,19580524,43,231848,18.55,4.626e-06,5.33
spéciaux,19600205,76,271958,27.95,1.539e-09,8.81
spéciaux,19670510,60,346143,17.33,5.258e-06,5.28
spéciaux,19670519,95,353622,26.86,1.700e-09,8.77
spéciaux,19680401,106,360590,29.40,1.864e-10,9.73
spéciaux,19690604,67,386337,17.34,4.324e-06,5.36
spéciaux,19951209,96,498291,19.27,5.622e-07,6.25
spéciaux,20010720,132,877461,15.04,1.228e-05,4.91
spéciaux,20060915,62,426494,14.54,3.899e-05,4.41
spéciaux,20070907,64,452094,14.16,4.986e-05,4.30
spéciaux,20070914,87,469711,18.52,1.167e-06,5.93
spéciaux,20070921,63,462127,13.63,7.534e-05,4.12
spéciaux,20071019,115,445585,25.81,2.376e-09,8.62
spéciaux,20071109,119,437846,27.18,7.524e-10,9.12
spéciaux,20071116,168,454829,36.94,1.304e-13,12.88
spéciaux,20071123,119,432453,27.52,5.773e-10,9.24
complicité,19710826,28,288177,9.72,9.006e-05,4.05
complicité,19980404,57,586474,9.72,1.222e-05,4.91
complicité,19991022,52,494920,10.51,5.119e-06,5.29
complicité,20171103,49,565614,8.66,7.565e-05,4.12
exemplaires,19690715,53,351906,15.06,5.395e-05,4.27
exemplaires,19741109,56,393346,14.24,9.086e-05,4.04
exemplaires,19840321,115,434822,26.45,1.936e-09,8.71
exemplaires,19900621,86,420102,20.47,4.025e-07,6.40
exemplaires,20031205,97,634957,15.28,2.123e-05,4.67
l'aviation,19441230,36,80686,44.62,1.655e-07,6.78
l'aviation,19450217,27,74935,36.03,5.121e-06,5.29
l'aviation,19450407,32,74241,43.10,3.951e-07,6.40
l'aviation,19450416,27,87678,30.79,2.304e-05,4.64
l'aviation,19490503,45,157066,28.65,1.604e-05,4.79
l'aviation,19490511,43,168382,25.54,5.239e-05,4.28
l'aviation,19500711,73,195748,37.29,2.896e-07,6.54
contrainte,20130830,43,562777,7.64,2.037e-05,4.69
contrainte,20140530,53,631056,8.40,2.390e-06,5.62
contrainte,20140606,67,661571,10.13,2.892e-08,7.54
avancé,19450116,13,55684,23.35,1.252e-08,7.90
avancé,19450416,14,87678,15.97,2.376e-07,6.62
avancé,19500711,17,195748,8.68,2.217e-05,4.65
apprendre,20220218,68,826097,8.23,6.137e-06,5.21
pape,19581010,149,219196,67.98,5.540e-08,7.26
pape,19581027,126,232624,54.16,1.742e-06,5.76
pape,19630603,353,297135,118.80,8.366e-14,13.08
pape,19631207,126,304707,41.35,3.829e-05,4.42
pape,19640101,113,252640,44.73,1.803e-05,4.74
pape,19640109,216,271360,79.60,2.279e-09,8.64
pape,19651008,140,310444,45.10,1.451e-05,4.84
pape,19780810,253,319386,79.21,2.154e-09,8.67
pape,19780826,219,313071,69.95,2.398e-08,7.62
pape,19800603,276,506096,54.54,9.944e-07,6.00
pape,19800706,149,397683,37.47,9.257e-05,4.03
pape,19970821,190,348066,54.59,1.180e-06,5.93
pape,20031010,268,579757,46.23,8.330e-06,5.08
pape,20050204,214,535042,40.00,4.349e-05,4.36
pape,20050401,707,525129,134.63,6.974e-16,15.16
pape,20050408,377,484709,77.78,2.308e-09,8.64
pape,20050422,298,490584,60.74,1.987e-07,6.70
pape,20050819,332,549811,60.38,2.076e-07,6.68
pape,20080912,209,452633,46.17,9.213e-06,5.04
pape,20090320,196,462293,42.40,2.441e-05,4.61
pape,20130215,278,629622,44.15,1.399e-05,4.85
pape,20130301,256,630342,40.61,3.537e-05,4.45
pape,20130315,470,584622,80.39,1.047e-09,8.98
pape,20130726,215,475421,45.22,1.158e-05,4.94
pape,20230922,269,705643,38.12,6.615e-05,4.18
pape,20250418,354,610794,57.96,3.768e-07,6.42
pape,20250425,441,571951,77.10,2.517e-09,8.60
