mot,total,jours_actifs,n_medias
exigence,55506,6654,36
vocabulaire,48034,6594,36
grecque,88002,6619,36
cimetière,206376,6715,36
huis,104022,6633,36
primaires,137160,6754,36
cathédrale,184128,6714,36
d'homme,40637,6587,36
accompagner,289151,6768,36
renvoyer,60373,6662,36
évaluer,105278,6720,36
sensation,127828,6772,36
composer,117612,6761,36
voulais,272241,6803,36
s'occuper,100705,6746,36
cgc,53237,5734,35
ajoutent,58123,6569,36
chaussures,184502,6762,36
saisons,320775,6803,36
disposés,33821,6461,36
conquérir,58543,6669,36
napoléon,76313,6610,36
touchent,79272,6687,36
opéré,94591,6749,36
utilisateurs,249067,6706,36
chargées,51163,6589,36
élan,105818,6743,36
garonne,424002,6750,36
boutique,379970,6769,36
interrompu,69825,6659,36
protesté,20584,5767,36
augmentations,46714,6290,36
l'incident,96128,6728,36
bain,174138,6780,36
interrogations,97272,6741,36
acheteurs,107290,6709,36
banc,241332,6804,36
d'assistance,52702,6622,36
liquide,130892,6733,36
conduits,50079,6625,36
emprunts,50021,6452,36
recueillis,83230,6765,36
qu'aujourd'hui,73629,6746,36
dramatiques,41661,6509,36
l'italien,105686,6767,36
consolider,59130,6645,36
redoutent,45150,6611,36
sincérité,48738,6541,36
négocié,66019,6712,36
perdent,68650,6711,36
antonio,124149,6767,36
construits,65857,6631,36
remontée,118908,6796,36
créent,76721,6691,36
gêne,71053,6705,36
rapidité,54806,6622,36
partition,51230,6640,36
sections,97584,6590,36
subvention,242330,6689,36
d'expliquer,79968,6729,36
raconté,191607,6781,36
dénonciation,52420,6490,36
ah,85248,6734,36
inspecteur,30049,6279,36
énergétique,352917,6737,36
épaules,92068,6766,36
sombres,54676,6660,36
renvoyé,72135,6663,36
parait,15482,5478,36
s'attend,79545,6724,36
exclure,49988,6614,36
progresse,107913,6756,36
d'heure,133658,6793,36
régulation,136830,6764,36
éditeurs,75094,6607,36
légers,80822,6693,36
l'historien,68867,6606,36
procédés,27579,6146,36
blessées,118419,6761,36
projection,237165,6741,36
centimètres,86778,6708,36
intégrer,169207,6772,36
légitimes,41965,6431,36
procurer,68396,6674,36
comportant,35165,6396,36
s'élèvent,54476,6595,36
meubles,121793,6722,36
permette,43059,6541,36
variété,101914,6692,36
urnes,100501,6630,35
israéliennes,79689,5759,36
douteux,19858,5901,36
firent,15817,5682,35
chapeau,126320,6767,36
pib,280052,6773,36
colonies,47718,6390,36
bourses,69423,6630,36
entretient,57880,6672,36
déçus,77442,6760,36
identiques,50756,6608,36
fatigue,142348,6775,36
impact,277218,6786,36
éloigné,66183,6711,36
bagdad,50399,5627,36
marketing,184480,6788,36
n'hésite,78373,6740,36
gratuit,757890,6782,36
associée,111290,6701,36
concrète,60707,6616,36
l'incertitude,70975,6607,36
aperçu,116047,6747,36
palmarès,175131,6802,36
quoique,28417,6457,36
convenu,53365,6633,36
évité,60211,6714,36
attachement,65082,6635,36
respectifs,56984,6649,36
textile,78142,6609,36
situer,36971,6570,36
appartements,125626,6732,36
conceptions,8403,4237,36
brutal,57325,6648,36
fabricant,118817,6706,36
d'espoir,97085,6753,36
s'attaquer,69310,6705,36
l'assaut,71807,6670,36
douloureux,76279,6731,36
équitable,64751,6632,36
florence,222889,6755,36
suspect,258246,6746,36
faiblesses,43114,6608,36
réfugié,54395,6429,36
prioritaire,105083,6683,36
infrastructures,217459,6764,36
reprochent,37591,6501,36
frank,102151,6753,36
mutuelle,68935,6531,36
carnet,114968,6753,36
filière,302764,6755,36
cerveau,157411,6713,36
appelait,47187,6596,36
péninsule,74813,6589,36
vingtième,21229,5940,36
plaintes,127271,6703,36
menu,253116,6783,36
aériens,76478,6611,36
l'écho,36451,6515,36
historiens,42145,6493,36
repartir,201787,6800,36
exceptionnelles,84854,6694,36
aboutit,24193,6136,36
souhaitons,161410,6723,36
prêté,126970,6768,36
l'imagination,44438,6577,36
différend,42726,6468,36
amitié,85423,6683,36
situées,86940,6684,36
inédit,195393,6760,36
installation,142422,6728,36
mince,45357,6654,36
poisson,162271,6761,36
dus,53304,6511,36
attentif,87317,6733,36
dispositifs,181014,6718,36
sache,42531,6599,36
fantaisie,47001,6601,36
identifié,167826,6753,36
offerte,99411,6705,36
deuil,117485,6701,36
senti,121112,6791,36
exprimée,46978,6484,36
clause,65749,6519,36
incarne,115435,6755,36
liaisons,65111,6632,36
clichés,175737,6769,36
relatifs,36532,6317,36
pratiqué,70958,6690,36
inférieurs,53991,6549,36
d'avenir,101798,6699,36
breton,326058,6786,36
l'autriche,52089,6319,36
gratuitement,218806,6749,36
chanter,162283,6768,36
sorbonne,43513,6340,36
développements,32111,6252,36
athènes,65115,6250,36
cou,101777,6749,36
émanant,44591,6557,36
d'apprendre,127661,6740,36
recommande,88708,6657,36
orchestre,87905,6692,36
céréales,79911,6578,36
tiens,103789,6757,36
orange,424625,6796,36
tél,1173701,6776,36
décidées,34903,6347,36
mohammed,90100,6622,36
pleins,72553,6674,36
variable,80299,6656,36
d'abandonner,42847,6577,36
hassan,61359,6224,36
mineur,125116,6681,36
collèges,149394,6619,36
entretenir,86710,6681,36
monuments,134656,6699,36
patients,567450,6771,36
gère,190325,6775,36
déclarée,67077,6691,36
dégage,66847,6690,36
caractéristique,39674,6490,36
complément,117852,6699,36
routier,135002,6745,36
casser,105992,6750,36
défauts,55895,6664,36
finlande,81064,6591,36
loyer,129264,6680,36
éliminer,55058,6603,36
haye,46436,6271,36
continu,103013,6677,36
d'offrir,118444,6754,36
modérée,49379,6417,36
espérait,68866,6768,36
démissionner,68079,6608,36
centriste,73583,6541,35
héritage,80608,6662,36
grièvement,107587,6729,36
pensions,82486,6581,36
iv,56270,6539,36
bruits,56832,6557,36
honnête,49364,6654,36
couches,64325,6619,36
pme,202045,6746,36
allocations,55654,6258,36
réputé,85266,6757,36
general,61515,6290,36
réunira,80243,6691,36
fonder,35374,6461,36
étonnante,52116,6687,36
boutiques,140423,6721,36
semblé,75288,6744,36
manquait,112509,6802,36
rencontrent,76990,6689,36
accueillie,59588,6651,36
d'alain,109312,6770,36
marocain,62050,6563,36
similaires,134450,6739,36
bond,105819,6756,36
grille,123604,6749,36
correctionnel,227828,6712,36
retraités,231207,6756,36
revues,46840,6616,36
rabat,28474,5681,36
sanitaires,368972,6733,36
atout,125454,6765,36
demandeurs,195722,6722,36
rembourser,115139,6729,36
noble,52614,6595,36
agréable,210274,6757,36
armements,14362,4394,36
accusation,41535,6255,36
ile,170280,6774,36
sénégal,91690,6620,36
compromettre,22386,5918,36
d'assises,130709,6506,36
vraies,73548,6740,36
dépassant,61249,6650,36
confortable,99610,6758,36
globe,163012,6748,36
jordanie,47756,6010,36
distribué,83732,6733,36
faciles,76146,6720,36
exceptions,39461,6409,36
sportives,289734,6760,36
d'inspiration,72562,6679,36
ordinateur,145819,6764,36
devoirs,67634,6634,36
envoie,94825,6738,36
tests,329232,6774,36
merveilleux,70478,6690,36
l'erreur,64761,6706,36
chiens,259852,6750,36
scepticisme,26099,6134,36
belgrade,32722,5267,35
secrétaires,39485,6310,36
reculer,77402,6737,36
l'adaptation,68370,6637,36
business,216491,6772,36
pension,94216,6693,36
proclamé,27550,6009,36
l'espèce,52087,6483,36
tv,267704,6771,36
d'azur,131367,6648,36
for,182015,6746,36
voyez,71021,6733,36
brillante,44443,6641,36
artistiques,132307,6704,36
mobilité,282909,6748,36
équipement,131341,6703,36
mortes,111967,6726,36
d'examiner,24297,5849,36
semblant,62187,6709,36
l'inspection,104663,6661,36
époux,148523,6757,36
sociologue,63107,6651,36
engins,108799,6672,36
financièrement,119691,6740,36
ondes,78858,6706,36
perception,69350,6662,36
technologiques,104234,6655,36
italiennes,53909,6554,36
commandé,73305,6664,36
équipés,111884,6710,36
d'épargne,82080,6532,36
tchécoslovaquie,5731,2811,35
couples,155918,6753,36
rentré,97623,6771,36
vins,253150,6724,36
exploiter,56628,6681,36
modernité,75652,6736,36
vainqueurs,129182,6767,36
l'atelier,377174,6726,36
staline,17446,4899,36
jouait,117330,6793,36
maintenue,61273,6604,36
creux,74688,6735,36
calmer,75030,6741,36
anonymes,67132,6704,36
optimisme,36856,6505,36
faure,108037,6429,36
distribuer,81491,6726,36
terrestre,70530,6633,36
interprètes,41648,6543,36
sauvages,123266,6646,36
divisée,47602,6576,36
aveugle,37441,6489,36
maux,81284,6702,36
repousser,77568,6713,36
prêtres,62903,6510,35
ministérielle,22991,5665,36
reprennent,85638,6733,36
fautes,159902,6773,36
dérouler,110351,6725,36
délits,69909,6534,36
protégés,103795,6743,36
allés,121025,6759,36
démissionné,67220,6616,36
boris,169935,6745,36
contraires,40849,6397,36
fossé,62200,6688,36
glisse,224832,6786,36
déterminant,54350,6641,36
abrite,97175,6734,36
médiocre,25838,6342,36
laissés,73363,6711,36
parité,78986,6680,36
l'échéance,56249,6633,36
impliqués,108767,6720,36
individu,99419,6665,36
partent,109722,6752,36
luis,123290,6779,36
gallimard,55094,6481,36
établies,35090,6388,36
fleur,133317,6741,36
mérites,25698,6305,36
envisagées,45392,6481,36
champagne,136496,6771,36
ruines,49782,6508,36
d'accroître,30997,6285,36
changent,78568,6721,36
ajoutait,40250,6575,36
recueil,65234,6622,36
roses,105545,6728,36
fragiles,110032,6721,36
succèdent,57933,6664,36
salons,100963,6714,36
excessif,33669,6266,36
commando,53406,6455,36
bourgeoisie,18987,5829,36
attaquer,75695,6734,36
quo,36229,6374,36
applaudissements,81717,6701,36
d'accéder,112922,6738,36
l'insee,157619,6581,36
hitler,34165,6000,36
commissaires,48605,6473,36
envoyée,69830,6703,36
lyrique,55137,6572,36
radicalement,42699,6571,36
prendrait,42713,6599,36
abandonnée,49468,6630,36
torture,57010,6502,36
rémunérations,54358,6280,36
l'éventualité,26552,6164,36
minoritaire,46413,6496,36
chars,78576,6452,36
reconstituer,43339,6559,36
ford,138482,6729,36
écologistes,179282,6668,36
l'évacuation,70995,6493,36
économiquement,43654,6511,36
directives,44945,6309,36
vivait,96722,6721,36
tromper,66611,6724,36
habituel,95618,6755,36
qu'avant,76443,6722,36
atouts,112754,6753,36
mathématiques,80693,6558,36
chante,96281,6744,36
boîtes,159325,6750,36
courtes,73563,6705,36
militante,87907,6662,36
oreilles,104773,6730,36
satisfaisante,37612,6435,36
issues,119083,6734,36
cuir,134440,6772,36
animateurs,160790,6680,36
abonnés,250763,6747,36
l'idéologie,31523,6142,35
monaco,380954,6801,36
pair,63479,6645,36
sûrs,52984,6659,36
envisagent,49024,6589,36
assurait,81223,6738,36
visiteur,107014,6732,36
détour,98997,6748,36
l'épargne,54370,6218,36
dépendent,43720,6505,36
devenait,49818,6680,36
église,147657,6728,36
criminel,68211,6562,36
regain,66134,6715,36
fragilité,72065,6702,36
conduisent,35025,6443,36
tirent,52288,6682,36
d'amende,142682,6653,36
bac,350836,6762,36
hussein,30374,5754,36
n'avais,174487,6787,36
d'activités,252116,6737,36
rencontrés,101049,6727,36
l'anonymat,74880,6760,36
d'élections,35002,6148,36
appliquées,40437,6418,36
diffuse,55344,6635,36
sonore,108782,6699,36
saluer,124598,6761,36
partenariat,741972,6791,36
compétitions,253444,6779,36
interpellé,307272,6797,36
entente,86430,6684,36
explosé,90963,6776,36
saisis,68376,6600,36
sexuelle,184455,6680,36
législative,39102,6113,35
communiqués,54111,6633,36
latin,52855,6630,36
déroulent,106951,6700,36
rapproche,77818,6736,36
émeutes,61653,6383,36
reconstitution,51323,6565,36
commenter,81021,6739,36
prière,87903,6720,36
hélicoptères,64409,6546,36
existants,80169,6626,36
poing,123671,6762,36
panne,131011,6779,36
changes,28539,5426,36
retarder,37552,6439,36
fumée,140165,6756,36
contribuent,65065,6620,36
pétrolières,35717,6029,36
trône,82288,6677,36
standard,100465,6758,36
franchise,106008,6737,36
centenaire,103499,6654,36
barrages,99555,6616,36
candidatures,110994,6687,36
gardent,54601,6659,36
n'aime,78709,6743,36
bill,98225,6747,36
l'incendie,244024,6753,36
l'architecte,115140,6716,36
surfaces,144958,6748,36
suffisent,44384,6598,36
pressé,51228,6695,36
lent,41499,6576,36
combattant,82654,6682,36
satisfaits,98901,6735,36
progressiste,29523,5849,36
l'irlande,112089,6683,36
natale,74488,6705,36
reviendra,93927,6742,36
recommandé,112786,6673,36
intérieurs,52945,6564,36
transporter,89379,6678,36
bancs,99884,6674,36
veuve,75589,6668,36
lisbonne,67993,6611,36
médiation,91122,6643,36
déployés,101696,6738,36
séparés,57195,6633,36
spirituel,38278,6553,35
inédite,172276,6769,36
garanti,61698,6655,36
flot,58000,6711,36
mario,131653,6681,36
canton,230738,6695,36
turcs,58587,6319,36
dangereuses,65299,6676,36
curieusement,21053,6217,36
laissée,58572,6672,36
l'acteur,276984,6787,36
disposait,44096,6610,36
trouvant,60582,6683,36
culpabilité,72031,6574,36
coordonner,44654,6483,36
musiques,226412,6753,36
tchèque,123619,6784,36
amendements,59765,5733,36
régulier,83125,6702,36
finissent,80869,6738,36
debré,20515,4825,35
munitions,76344,6534,36
accusent,54807,6635,36
censé,99573,6751,36
l'oreille,66723,6678,36
l'intéressé,99646,6747,36
tracts,42862,6340,35
intégration,55417,6591,36
fournis,79929,6671,36
entraînant,89665,6725,36
reims,146425,6765,35
duo,417006,6805,36
l'archipel,100648,6686,36
chimique,71734,6540,36
transformée,75373,6689,36
baptisée,120592,6760,36
annoncent,69162,6676,36
bus,474203,6798,36
incontestable,32182,6490,36
prévient,247972,6796,36
cadavres,42581,6418,36
s'intéresser,47633,6649,36
rattraper,91584,6767,36
lorsqu'un,122709,6702,36
retards,88438,6647,36
serons,112428,6735,36
l'élargissement,30529,6150,36
durablement,79290,6698,36
amende,165218,6705,36
internet,1113459,6809,36
contribuables,78804,6576,36
apportées,44742,6506,36
ordinaires,40277,6520,36
spéculation,30317,6197,36
polonaise,48434,6364,36
l'émergence,71442,6688,36
sons,99881,6695,36
obtenue,53249,6631,36
privilégiés,47191,6630,36
syrien,156124,6127,36
jugeant,89135,6725,36
solidaire,298947,6748,36
stars,270241,6805,36
joli,175357,6797,36
débattre,74501,6670,36
dominant,76520,6753,36
accompagnés,262395,6735,36
rurale,110960,6674,36
légalité,39858,6332,36
illustré,72842,6706,36
rentable,68077,6655,36
travaillait,108930,6736,36
notables,30124,6302,36
bank,105188,6569,36
menés,136310,6776,36
invitation,99458,6700,36
l'électorat,54123,6380,35
urbains,81815,6642,36
accompagne,144363,6731,36
surprendre,93559,6762,36
entreprendre,40958,6413,36
incontestablement,34435,6568,36
parution,53813,6674,36
progressif,57205,6503,36
cercles,40704,6528,36
cession,114395,6631,36
tony,168166,6800,36
espérons,134684,6769,36
di,153035,6773,36
vaincre,52992,6634,36
revenue,116720,6761,36
l'avènement,30811,6411,36
ajoutée,76962,6659,36
défavorable,68598,6663,36
ultérieurement,46425,6508,36
dirigeait,45600,6630,36
économiste,79354,6667,36
irlandais,109179,6735,36
ambassadeurs,53581,6418,36
commettre,76721,6663,36
description,41140,6474,36
télévisé,50381,6575,36
d'alerte,137047,6682,36
concrètement,166029,6738,36
foire,213344,6705,36
clermont,214157,6786,36
sterling,36728,5974,36
tombent,71520,6707,36
prévenus,151254,6713,36
comédien,180824,6762,36
carlo,81708,6603,36
comparé,80936,6730,36
indemnités,84504,6571,36
seconds,40490,6570,36
simone,115756,6696,36
d'opérations,47923,6518,36
confondre,34080,6506,36
soigner,123813,6773,36
télévisions,133397,6778,36
promenade,181614,6723,36
intégralement,71058,6649,36
cachent,47953,6637,36
tendresse,60691,6651,36
incendie,247446,6757,36
cherchait,65486,6693,36
souffrances,49834,6556,36
viens,133817,6763,36
potentiels,119126,6749,36
estimée,108883,6742,36
plaint,47977,6650,36
inculpés,15687,4207,36
osé,56596,6710,36
généralisée,46599,6457,36
élire,65570,6629,36
intérim,66784,6482,36
formée,72298,6651,36
parcouru,101115,6719,36
qu'entre,42522,6543,36
maillot,334118,6801,36
existantes,69494,6619,36
carburant,164366,6736,36
étroit,41433,6477,36
l'hostilité,17678,5642,36
serre,163024,6759,36
défis,189456,6763,36
redresser,61656,6695,36
couteau,247656,6767,36
d'échanges,150924,6722,36
déchets,524440,6775,36
d'audience,116538,6725,36
croître,60137,6625,36
idéologiques,23190,5972,35
british,55420,6598,36
sympathisants,109062,6707,36
rendues,51876,6623,36
d'acier,44651,6498,36
turque,85199,6527,36
détourner,44898,6584,36
ressemblent,62279,6710,36
vus,94565,6728,36
sincère,49096,6543,36
calculé,53539,6563,36
statue,105440,6654,36
d'expérience,129119,6779,36
l'octroi,26326,6004,36
conversion,51137,6416,36
parisiennes,56869,6622,36
imaginaire,70376,6660,36
indiquait,84202,6745,36
reflet,48728,6594,36
d'existence,80632,6677,36
s'appuyer,99482,6736,36
échéant,38440,6328,36
prélèvements,118959,6701,36
arrivant,110964,6730,36
patrice,249453,6771,36
poussent,70444,6688,36
d'exception,89278,6701,36
l'élimination,61255,6595,36
chapitres,28465,6216,36
signatures,96697,6695,36
concret,67938,6646,36
studios,107410,6720,36
s'ajouter,64961,6661,36
renouer,83843,6725,36
adapter,95748,6682,36
gratuite,460487,6762,36
madame,152883,6765,36
frein,87822,6714,36
press,34600,6311,36
déroulé,197267,6752,36
resterait,39381,6544,36
galeries,75447,6651,36
habile,24448,6329,36
analystes,165740,6699,36
ventre,109313,6760,36
conservatoire,180016,6702,36
commercialisation,92679,6661,36
psychologiques,61512,6459,36
dessein,17703,5668,36
éclat,40682,6563,36
donna,21797,5940,36
symboles,62521,6651,36
strauss,72498,6333,35
refusait,33792,6503,36
exercices,124254,6696,36
revalorisation,80435,6468,36
indice,74705,6636,36
semblaient,50539,6697,36
colombie,90280,6602,36
raisonnement,30353,6299,36
contributions,47340,6422,36
rassemblé,133585,6747,36
bourbon,54148,6234,36
fusil,89789,6705,36
datant,129140,6745,36
dépendra,51342,6617,36
sébastien,620120,6807,36
n'entend,36694,6559,36
prévaloir,21212,5893,36
l'informatique,69504,6650,36
accusée,71958,6620,36
aimerait,120855,6768,36
hâte,98721,6651,36
statu,33478,6279,36
supériorité,48252,6519,36
détournement,63273,6431,36
boire,131807,6747,36
rentre,131324,6766,36
irlande,85736,6699,36
frappant,36214,6485,36
adopte,35795,6441,36
news,164257,6759,36
renversement,23581,6053,36
d'appeler,58379,6658,36
d'effectuer,85286,6704,36
bébé,237504,6771,36
ressenti,131480,6750,36
racheter,93343,6745,36
voyons,49868,6591,36
ère,55982,6563,36
visité,102152,6710,36
résolutions,29094,5738,36
sommets,71726,6746,36
apportée,46224,6539,36
condamnations,66463,6460,36
l'audiovisuel,69670,6487,36
retire,49310,6601,36
planification,40085,6109,36
blessure,288062,6807,36
timide,64744,6735,36
hélène,248215,6750,36
n'exclut,40048,6542,36
réjouit,240602,6781,36
